-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
1147,211.882,0.321058,0.718438,2.13382
764.5,162.669,0.363059,0.723765,2.13458
536.5,165.497,0.246148,0.730731,2.13475
985.5,201.296,0.305629,0.757364,2.13663
1274,193.054,0.429559,0.607415,2.13953
926.5,186.669,0.334126,0.664462,2.14147
1193.5,245.095,0.249667,0.61985,2.14789
1966.17,268.555,0.314377,0.661417,2.16105
1646.12,264.765,0.330149,0.549826,2.15977
1846,249.921,0.335986,0.468922,2.1594
2186,283.083,0.339814,0.588602,2.15908
2208.25,309.69,0.303802,0.274856,2.15996
2361.75,300.205,0.348801,0.384162,2.16006
2016.25,259.447,0.375776,0.512151,2.15924
1659.25,267.69,0.289182,0.57313,2.15939
2373.75,372.146,0.22909,0.470054,2.15934
1787.75,264.033,0.318306,0.492805,2.15821
1936,251.74,0.385369,0.623332,2.15869
1685.75,297.347,0.251595,0.622958,2.15798
1783.75,304.731,0.24662,0.375366,2.15754
1339.25,211.134,0.392401,0.563601,2.15706
1334.75,273.861,0.223561,0.348803,2.1576
1640,265.64,0.292727,0.485133,2.15828
753,145.284,0.443628,0.566639,2.15509
1225.17,253.344,0.223302,0.576181,2.15681
2453.5,398.492,0.194158,0.597365,2.15669
1725,218.024,0.456025,0.535807,2.15687
1620,349.137,0.20879,0.446621,2.15639
3224,256.51,0.61574,0.152302,2.15763
1954.5,260.752,0.361234,0.403077,2.15693
2894,450.049,0.179552,0.424247,2.15551
1479,301.966,0.203828,0.780559,2.15357
1619,261.196,0.298211,0.677418,2.15314
1519,221.64,0.461371,0.70575,2.15463
3491.5,505.463,0.171729,0.711001,2.15531
1171.25,207.246,0.325159,0.4547,2.1564
1236,185.054,0.453557,0.509512,2.16029
3542.5,472.291,0.199572,0.672076,2.1566
1698,277.823,0.276446,0.667149,2.15532
1751.5,307.723,0.232434,0.688873,2.15506
2152.5,440.09,0.139659,0.623117,2.1609
2179,357.966,0.21369,0.4019,2.15911
1206.5,200.125,0.37856,0.637232,2.15534
3602,510.049,0.173992,0.561206,2.15655
792.5,169.983,0.344667,0.663454,2.15395
2167.5,259.439,0.404669,0.192112,2.15242
2340,313.823,0.298576,0.518947,2.15305
2437.5,269.095,0.423001,0.516567,2.15326
1525,261.338,0.280591,0.583509,2.15406
2903,417.421,0.209367,0.172532,2.15207
2325,289.338,0.348997,0.100048,2.1497
2046,330.309,0.235654,0.652071,2.15154
1516.5,212.409,0.422382,0.500951,2.15209
2241,257.681,0.424117,0.12025,2.15199
2105.5,322.066,0.255079,0.3222,2.15594
3615,394.108,0.292475,0.429841,2.15603
2520.5,334.066,0.283813,0.0819148,2.15398
2911.5,375.522,0.259452,0.103098,2.15394
3282.5,326.066,0.387975,0.514387,2.15392
3802.5,342.894,0.406404,0.396791,2.15528
5851,584.759,0.215023,0.400536,2.15453
3137,384.593,0.266515,0.275864,2.15154
4818,484.877,0.257521,0.683403,2.15145
3543,325.765,0.41954,0.565973,2.14971
5488.5,538.777,0.2376,0.146052,2.15114
3386.5,435.806,0.224065,0.189344,2.14954
2574.5,264.782,0.427033,0.440237,2.15205
5384.5,615.002,0.178897,0.440318,2.15457
4370.5,361.238,0.420877,0.271397,2.1522
3754.5,443.735,0.216802,0.243571,2.15314
3822.5,492.434,0.19809,0.395439,2.1493
5020.5,539.262,0.216949,0.268391,2.15105
3233.5,347.179,0.337114,0.406346,2.14872
3220,366.936,0.300528,0.573006,2.14757
2585,277.823,0.420855,0.485333,2.14446
2156.5,311.723,0.278883,0.685167,2.14749
3474.5,399.723,0.273265,0.384685,2.1551
2699,335.622,0.3011,0.663592,2.15327
3301,326.995,0.387948,0.257702,2.15479
4346,383.622,0.371101,0.34184,2.15602
2009.5,285.723,0.30932,0.561499,2.15501
1344.83,220.669,0.295323,0.430223,2.15324
2199.75,291.903,0.254191,0.50779,2.15397
1042,224.853,0.258989,0.641759,2.14974
2025,277.823,0.329684,0.494226,2.15149
3574.5,414.492,0.261452,0.613374,2.15234
5411.5,572.517,0.207468,0.487764,2.15478
3451.5,332.894,0.391385,0.449712,2.15002
3539,454.191,0.215583,0.390592,2.15469
3502,319.764,0.430393,0.630286,2.15359
4470,593.103,0.159683,0.271657,2.15472
1724.5,324.894,0.2053,0.402266,2.14328
5193,450.049,0.322188,0.109689,2.14872
3632.5,502.919,0.180476,0.311125,2.14796
1595,255.338,0.307425,0.389509,2.14205
2440,262.995,0.443307,0.0799381,2.14365
3539.5,374.492,0.317151,0.225039,2.14965
1906.5,255.782,0.366191,0.361249,2.15133
3250.5,291.924,0.479315,0.61207,2.14804
2685.5,327.037,0.315531,0.508257,2.1453
2325,252.711,0.457494,0.22586,2.14425
2859,381.078,0.247398,0.453562,2.14735
4661.5,420.007,0.332064,0.522954,2.1504
2194.5,316.894,0.27461,0.387029,2.14868
2110,285.681,0.324884,0.38278,2.14675
2894.5,398.149,0.229452,0.580668,2.14628
2504.5,299.38,0.351145,0.580515,2.14289
1273.5,190.811,0.439543,0.619093,2.14215
1875.5,294.894,0.271015,0.54809,2.14084
3064.5,364.007,0.290636,0.419585,2.14475
1428,260.167,0.265116,0.462032,2.14124
4042.5,389.38,0.335053,0.657965,2.14402
1547.5,197.225,0.479057,0.479947,2.1443
2562,308.51,0.338261,0.239728,2.14349
1443.5,265.581,0.257178,0.474781,2.14221
2026,286.652,0.309842,0.489711,2.14321
2088,290.995,0.309863,0.391266,2.14143
842.5,186.468,0.304489,0.742907,2.14503
1688,227.196,0.410943,0.382093,2.14291
785,135.941,0.533799,0.498293,2.14347
1504,240.51,0.326733,0.324205,2.13866
1456.5,242.562,0.332302,0.485469,2.15146
3697.17,461.888,0.306855,0.419912,2.14938
3942.83,446.44,0.287946,0.285969,2.15372
2297.12,298.558,0.310114,0.468159,2.15187
1261.75,233.663,0.292449,0.487321,2.15031
