-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
497.833,119.994,0.41435,0.768092,2.07367
405.833,104.728,0.467609,0.539328,2.07201
657.667,136.789,0.403457,0.592043,2.07088
728.667,139.732,0.412911,0.638039,2.07217
730.833,135.261,0.434809,0.612127,2.07806
711.333,126.028,0.490829,0.601789,2.07735
615.667,129.685,0.421296,0.678066,2.07714
640.5,127.489,0.445829,0.657783,2.07639
960,152.446,0.420269,0.647365,2.07872
793.333,142.237,0.418979,0.569974,2.0772
663.833,143.422,0.383665,0.643932,2.07644
675.333,136.399,0.412602,0.611466,2.07794
642.833,131.88,0.419535,0.653384,2.07776
493.833,111.994,0.487909,0.647504,2.07499
806.167,132.385,0.478144,0.598972,2.07756
444.167,104.775,0.508955,0.434153,2.07567
761.5,146.365,0.39433,0.717677,2.07724
645.167,119.88,0.49611,0.629921,2.07617
499,117.018,0.443436,0.663413,2.07153
594,127.685,0.425034,0.647421,2.07175
501,113.913,0.47205,0.677176,2.0714
440,112.971,0.431124,0.59206,2.07161
553.333,119.408,0.458832,0.621242,2.07486
684.875,128.36,0.451034,0.57739,2.08563
698.833,128.937,0.463742,0.550782,2.08306
617.833,129.604,0.422306,0.508379,2.08264
753.5,139.542,0.410862,0.686339,2.08423
775,141.57,0.423108,0.598011,2.07972
607,121.408,0.476392,0.612605,2.08286
429.333,113.247,0.419949,0.607052,2.08142
504,116.971,0.44647,0.628476,2.07875
698.333,130.237,0.453187,0.61081,2.07891
719.333,156.446,0.356887,0.568774,2.07945
528.5,118.109,0.454136,0.659512,2.0796
781.5,136.335,0.432658,0.657473,2.07889
542.333,118.075,0.464456,0.691814,2.0781
1009.67,152.837,0.429673,0.587913,2.07962
776,138.163,0.41462,0.674594,2.07691
633,127.018,0.444336,0.692876,2.07619
635.375,128.445,0.424678,0.616397,2.08059
742,136.675,0.430401,0.611864,2.07592
917,157.732,0.38978,0.583027,2.07763
832.5,151.698,0.391906,0.655975,2.07781
579.125,140.724,0.39395,0.558288,2.07822
788,147.274,0.394658,0.71842,2.07576
1044.17,174.898,0.366713,0.742896,2.0785
975.167,165.355,0.376685,0.658463,2.07843
733.167,141.146,0.405059,0.613648,2.07675
590.833,124.547,0.441295,0.585562,2.07516
797.5,140.089,0.434757,0.595326,2.07251
747.833,142.365,0.409737,0.65438,2.07295
750.167,141.698,0.411325,0.665513,2.07075
842.75,140.42,0.441303,0.578913,2.0688
1158.67,187.712,0.355461,0.564994,2.06772
613.333,122.627,0.470387,0.546952,2.06622
643.167,132.042,0.420118,0.618075,2.06679
643.75,125.799,0.433938,0.677868,2.06475
