-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
3979.5,451.179,0.245664,0.58545,2.14311
4811.5,493.12,0.248648,0.599188,2.14377
3269,335.48,0.364998,0.578737,2.1443
4052.5,360.836,0.391124,0.466744,2.14686
1770,332.995,0.200589,0.802304,2.14664
4136.5,413.865,0.303477,0.509825,2.14692
5707,559.647,0.228976,0.586016,2.15021
3255,390.451,0.268305,0.730931,2.14652
4199.5,348.836,0.433677,0.413317,2.14706
4372,371.764,0.397516,0.544195,2.14493
3167.5,352.066,0.321128,0.468265,2.14586
1318.5,255.995,0.250936,0.702417,2.14401
2264,291.823,0.334077,0.434817,2.14227
2206.5,251.924,0.436893,0.315827,2.14765
2503.75,305.631,0.30643,0.682116,2.15534
2910.5,267.581,0.51082,0.323038,2.15433
1514.5,230.468,0.358309,0.579497,2.15882
3604.5,325.38,0.427833,0.544896,2.15416
4257,442.735,0.272914,0.613119,2.15284
1954.5,255.439,0.395358,0.354244,2.157
1701.5,237.782,0.378168,0.439333,2.15058
3201,325.137,0.380507,0.434213,2.15203
4398.5,431.321,0.297107,0.568974,2.15181
6219.5,451.321,0.383702,0.295605,2.15519
3524,364.794,0.332775,0.581999,2.15272
4116.5,375.865,0.366163,0.485207,2.15223
3428.5,342.551,0.367166,0.558017,2.15156
4562.5,446.492,0.287597,0.256129,2.15458
4948.5,522.777,0.227536,0.558868,2.15591
2325,261.681,0.426666,0.328822,2.15189
4040,418.049,0.290494,0.550015,2.15388
6342.5,566.777,0.248111,0.606496,2.15659
1228,171.912,0.480177,0.501176,2.15629
2239.5,306.238,0.297243,0.500964,2.15395
3181.5,320.551,0.389087,0.288382,2.15336
3274.5,334.894,0.366893,0.545458,2.1504
3181.5,293.924,0.348808,0.582454,2.15143
2831.25,308.53,0.365319,0.378432,2.14913
3641,334.309,0.409388,0.373725,2.1531
3904,334.108,0.439488,0.295116,2.15056
7145.5,709.487,0.178383,0.421469,2.15103
5051.5,514.09,0.240188,0.491987,2.15027
4016.5,514.576,0.190616,0.278108,2.14925
5049.5,405.037,0.386785,0.221453,2.1517
5461.5,528.576,0.245645,0.571237,2.15283
2013,307.966,0.266716,0.63078,2.15185
2362.5,301.924,0.325677,0.570073,2.14941
5014.5,486.635,0.266092,0.539523,2.14866
2477,228.024,0.59865,0.358113,2.14455
2554.5,290.823,0.337642,0.3063,2.14486
4576.5,348.551,0.47338,0.305049,2.14086
1892.75,247.317,0.317008,0.469917,2.14342
4547,299.196,0.638298,0.244027,2.14863
3492,500.877,0.174913,0.0699331,2.14689
4976,696.274,0.128982,0.44697,2.14762
1614.75,218.317,0.461428,0.297479,2.14519
2209,241.539,0.475807,0.54351,2.14327
3260,285.338,0.503162,0.434945,2.1453
3483,327.137,0.408982,0.362648,2.14554
2140.5,234.267,0.49012,0.41052,2.14631
4134,434.392,0.275307,0.41765,2.14711
1518.25,221.489,0.363191,0.297267,2.14788
4085.5,506.635,0.200016,0.265744,2.14964
1977.5,244.953,0.414152,0.339722,2.14701
2964,408.049,0.223699,0.508769,2.14812
5143,540.617,0.221129,0.335808,2.15271
6134,650.818,0.181984,0.401648,2.1518
3831,521.019,0.177343,0.367133,2.14943
2138,280.752,0.351816,0.345055,2.14995
4791,421.421,0.339003,0.0902984,2.15273
2070.25,254.974,0.443454,0.221688,2.15238
3662,482.534,0.197639,0.479732,2.15005
1234.75,180.347,0.571292,0.371077,2.14601
2009,254.853,0.388697,0.227434,2.14438
4269,481.019,0.231852,0.504792,2.14649
4847,458.877,0.289261,0.358261,2.15058
6186,718.274,0.150674,0.274634,2.14893
2766,253.196,0.542186,0.437029,2.14399
3105.25,340.673,0.294592,0.34561,2.14798
2797,306.167,0.374962,0.612785,2.14354
2071.5,296.551,0.296002,0.593437,2.14308
1232,162.569,0.585798,0.387538,2.13988
2552.25,361.631,0.247327,0.54264,2.15458
1499,288.549,0.218914,0.511173,2.15046
1662,239.673,0.312832,0.464071,2.1515
1564,202.083,0.481267,0.597184,2.14851
3181,391.764,0.260449,0.223395,2.14943
2308.5,283.095,0.361971,0.575173,2.14517
1848.5,211.296,0.520289,0.613298,2.14028
2858,317.338,0.356638,0.294864,2.14286
3413,384.593,0.289964,0.39238,2.1489
4411.5,410.693,0.32867,0.55816,2.15299
2049.5,262.409,0.374024,0.1434,2.14999
1878.5,272.066,0.318913,0.440404,2.14476
3190,334.593,0.358069,0.337438,2.1355
1891.5,337.723,0.208399,0.605446,2.13683
1955,347.764,0.203136,0.484503,2.13744
1377.5,194.468,0.457725,0.412519,2.13395
1985.5,281.38,0.315133,0.437077,2.13372
2873,359.279,0.279693,0.304627,2.13605
953.5,184.125,0.353432,0.546895,2.13503
1948,239.196,0.42785,0.451995,2.13704
2122.5,249.782,0.4275,0.00758075,2.13912
544.5,106.184,0.606864,0.530737,2.13682
940.5,147.983,0.539693,0.364501,2.13784
0,0,0,0,0
1233.75,192.761,0.413758,0.364549,2.13882
630.5,131.841,0.455823,0.597181,2.14088
933,177.539,0.371966,0.153403,2.13716
0,0,0,0,0
1232,195.196,0.40633,0.46358,2.13594
765.5,207.782,0.222813,0.685978,2.13584
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
