-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
571.5,137.841,0.377982,0.387213,2.11662
518.5,117.841,0.469211,0.654074,2.11982
561.5,133.669,0.396809,0.409134,2.13618
0,0,0,0,0
693,117.598,0.629714,0.263234,2.13382
505,101.598,0.614796,0.517049,2.1339
730.5,149.841,0.408857,0.377952,2.13365
0,0,0,0,0
779,149.74,0.436587,0.454883,2.13382
651,170.225,0.28232,0.496601,2.13266
0,0,0,0,0
745,153.397,0.397862,0.5304,2.13378
0,0,0,0,0
567.5,123.841,0.464996,0.544538,2.13251
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
663.5,129.154,0.499842,0.584559,2.13201
0,0,0,0,0
0,0,0,0,0
533,113.598,0.519034,0.658169,2.12986
786,135.255,0.539917,0.600775,2.13061
0,0,0,0,0
548.5,119.012,0.486635,0.415474,2.1293
0,0,0,0,0
0,0,0,0,0
1028,152.083,0.558522,0.291948,2.13024
561,127.598,0.432997,0.479036,2.12825
0,0,0,0,0
860.5,162.326,0.410379,0.257909,2.1291
534,111.598,0.538813,0.57359,2.12795
631,132.083,0.45451,0.48617,2.12813
599.5,153.154,0.321174,0.567397,2.12768
816,158.912,0.406058,0.462253,2.12888
652,121.255,0.557262,0.517879,2.12829
0,0,0,0,0
649.5,139.841,0.417371,0.709642,2.12649
1350,215.196,0.366332,0.555811,2.12911
791.5,139.497,0.511126,0.620707,2.12602
926.5,194.326,0.308314,0.295123,2.12642
888.5,183.296,0.332322,0.53104,2.12494
1102.5,161.497,0.531199,0.279591,2.12706
558,101.113,0.685856,0.371922,2.12672
618.5,110.527,0.636229,0.450227,2.12492
1102,175.882,0.447659,0.171728,2.12682
936.5,139.012,0.608992,0.461142,2.12568
1103,183.74,0.410561,0.424721,2.12639
676.5,113.012,0.665621,0.489197,2.12527
1084.5,153.841,0.575834,0.0960762,2.12512
0,0,0,0,0
0,0,0,0,0
625,130.569,0.460694,0.446478,2.12322
837.5,178.125,0.3317,0.574138,2.12278
851,150.912,0.469563,0.349078,2.12387
777.5,182.326,0.293909,0.259496,2.12339
1028.5,154.669,0.540266,0.415891,2.12263
941.5,182.811,0.354017,0.544854,2.1224
1017,170.569,0.439271,0.130928,2.12
1027.5,237.782,0.228368,0.409948,2.12098
921,168.912,0.405649,0.523849,2.11916
618.5,122.326,0.519413,0.492193,2.11793
641,105.113,0.72905,0.191476,2.11945
1048,197.196,0.338669,0.385783,2.12158
744,142.912,0.45777,0.468254,2.12237
1032,154.083,0.546234,0.17767,2.1216
1304.5,167.154,0.586704,0.271342,2.12205
1091.5,228.953,0.261661,0.305635,2.12013
1488,187.397,0.532461,0.407723,2.12384
1171.5,163.012,0.554003,0.24559,2.12412
796,141.255,0.501321,0.585187,2.1231
0,0,0,0,0
1287,180.225,0.497916,0.450633,2.12873
1794,217.054,0.478517,0.352658,2.1295
928,166.912,0.418586,0.389501,2.12742
649.5,141.012,0.410465,0.514301,2.13035
1185.5,206.468,0.349467,0.427291,2.13008
1020,191.74,0.348646,0.639961,2.1323
926,162.569,0.440299,0.661913,2.132
851.5,155.841,0.440589,0.4638,2.13032
1189,210.711,0.336526,0.405892,2.13072
1551.5,251.296,0.308737,0.315476,2.13166
0,0,0,0,0
785,141.397,0.4934,0.380009,2.12893
853.5,155.497,0.443575,0.341574,2.128
1118.5,208.468,0.32342,0.388169,2.12918
1207.5,173.497,0.504093,0.469403,2.12896
776.5,139.012,0.504947,0.492356,2.12798
839,182.569,0.316315,0.60247,2.12797
975,154.912,0.510559,0.574587,2.12901
807.5,137.698,0.535173,0.28148,2.12984
885,141.255,0.557374,0.45681,2.13013
1322.5,212.811,0.366958,0.436421,2.13031
1038.5,189.296,0.364193,0.493499,2.13083
1187.5,169.983,0.516456,0.457912,2.1299
771.5,133.841,0.541215,0.39421,2.1289
963.5,157.841,0.485986,0.524318,2.12765
1633.5,222.468,0.414757,0.611192,2.12896
948.5,173.64,0.395321,0.563962,2.12681
796.5,139.497,0.514355,0.331729,2.12585
772.5,155.012,0.403996,0.559729,2.12482
1172.5,188.125,0.416323,0.449495,2.13901
1129,220.569,0.29162,0.713721,2.13814
1169.5,156.669,0.598747,0.560895,2.13839
1397,209.539,0.399831,0.562973,2.13815
857.5,169.497,0.375074,0.722041,2.13734
1112,215.539,0.300789,0.733396,2.13724
1407,250.853,0.280974,0.780693,2.13736
1958,273.338,0.329323,0.66084,2.13912
1228.5,200.811,0.382833,0.644811,2.13973
1108.5,185.983,0.402717,0.670771,2.13836
2548.5,312.208,0.328553,0.575823,2.13934
740,144.912,0.442828,0.531695,2.13667
1045.5,160.669,0.508943,0.474989,2.13995
1294.5,171.64,0.552175,0.376326,2.1376
794,178.225,0.314117,0.706196,2.13498
1428,277.338,0.233302,0.46356,2.13542
1265.5,192.326,0.429929,0.558434,2.13715
1327.5,187.154,0.476261,0.345407,2.13678
1286.5,187.296,0.460851,0.599386,2.13598
1363.5,247.782,0.279079,0.723301,2.134
895.5,184.125,0.331933,0.664325,2.13348
1314.5,216.953,0.350944,0.560308,2.13832
768,132.426,0.550328,0.294456,2.13142
1007,172.912,0.423244,0.536854,2.13294
1227,222.711,0.310865,0.48936,2.13145
891.5,184.125,0.33045,0.630561,2.13041
1418,262.652,0.258301,0.553301,2.13485
1686,215.054,0.458114,0.527133,2.1311
1987,233.054,0.459722,0.564071,2.13211
928,166.569,0.420312,0.679853,2.13289
1090,189.255,0.382422,0.470009,2.13497
1250.5,204.811,0.374616,0.340161,2.13102
971,145.255,0.57832,0.427264,2.1301
