-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
815,156.225,0.419628,0.525946,2.11388
684,128.426,0.521143,0.43525,2.11001
1279,197.882,0.410456,0.683358,2.11054
2089.5,246.468,0.432246,0.524719,2.11517
1086.5,189.64,0.379648,0.575277,2.12181
1858.5,248.61,0.377863,0.655531,2.12315
1717.5,221.782,0.438788,0.551053,2.11973
1614.5,203.64,0.489242,0.206505,2.12048
1584,206.711,0.465843,0.506464,2.12106
1350,181.74,0.51362,0.486459,2.12064
1647.5,221.296,0.422753,0.524979,2.12178
1387,185.74,0.505213,0.354641,2.12206
1199.5,178.669,0.472184,0.359025,2.12043
2254,263.338,0.408448,0.172225,2.12283
1438.5,212.468,0.400435,0.636969,2.12187
2088,316.167,0.262487,0.631763,2.12189
2339.5,230.267,0.554459,0.457421,2.12149
884.75,134.962,0.580449,0.512771,2.11861
1225,157.598,0.61979,0.230944,2.11576
1094,181.539,0.417145,0.501838,2.11522
980.5,177.983,0.388957,0.561309,2.11658
979,179.397,0.382263,0.58803,2.1171
701.5,147.497,0.405199,0.581067,2.11468
775.5,155.983,0.400533,0.67001,2.11374
1795.5,207.154,0.525784,0.421548,2.12688
2341.5,263.924,0.422422,0.447779,2.1313
1980.5,216.326,0.531824,0.541885,2.12878
1163,190.811,0.398079,0.360374,2.12893
949.5,147.497,0.548448,0.454952,2.12546
2346.5,292.61,0.344391,0.527972,2.12986
2586.5,298.066,0.365845,0.611446,2.13166
1809,192.77,0.611747,0.0855431,2.13188
1700.5,216.125,0.457485,0.39579,2.12734
2652.5,321.723,0.322034,0.283788,2.13043
2143.5,270.61,0.367828,0.635728,2.12813
2915.5,360.894,0.281295,0.4416,2.13162
1220.5,158.669,0.609205,0.361819,2.12786
3626,317.48,0.452069,0.471443,2.13343
1353,161.598,0.651082,0.366374,2.13041
1741,256.368,0.332876,0.462275,2.12746
2032,252.368,0.400928,0.455819,2.1269
2809.5,332.894,0.318585,0.578992,2.13026
1620,217.196,0.43154,0.575233,2.12974
2196.5,261.439,0.403833,0.414522,2.13188
2445,267.823,0.428343,0.665429,2.1322
2398,273.681,0.402318,0.517824,2.13257
1165,159.397,0.576203,0.258003,2.12953
1621.5,240.125,0.353389,0.388351,2.12966
908.5,156.326,0.467168,0.560308,2.12805
1011,168.225,0.448929,0.562458,2.12729
1404.5,191.983,0.478858,0.471039,2.12698
1587.5,236.125,0.3578,0.480267,2.12644
2543,255.054,0.491239,0.688766,2.1272
1962.5,230.125,0.465685,0.625923,2.12448
3319,321.823,0.4027,0.464705,2.12903
1916.5,278.752,0.309943,0.640884,2.12494
2168.5,252.125,0.428685,0.571743,2.12563
622.5,113.497,0.607263,0.353333,2.12184
1112,147.74,0.640203,0.380041,2.12409
3113,328.368,0.362801,0.466794,2.12931
1205.5,159.154,0.598054,0.453927,2.12288
2140.5,248.267,0.436402,0.548081,2.12094
1351,164.426,0.627946,0.439511,2.12077
3033.5,337.723,0.33422,0.520844,2.12097
2180.5,281.924,0.344748,0.711576,2.11677
1913.5,209.154,0.549673,0.490093,2.11771
2536,306.024,0.340288,0.372819,2.11888
2233,276.51,0.36701,0.589628,2.11694
2062,295.681,0.296381,0.600815,2.12128
1952,203.255,0.593756,0.363015,2.12133
1277.5,156.326,0.656915,0.441407,2.11811
1974,216.711,0.528198,0.413888,2.11983
2558.5,265.095,0.4575,0.615931,2.1198
2383.5,305.581,0.320755,0.250944,2.11828
901.5,158.326,0.451931,0.33218,2.11262
915,132.912,0.650886,0.306462,2.11536
1034,175.74,0.420716,0.371409,2.1216
1435,178.225,0.567705,0.223965,2.12131
1320,180.225,0.510683,0.500979,2.12005
1257,204.912,0.376194,0.359538,2.11861
1496.5,203.154,0.455653,0.168433,2.11892
922,160.426,0.450183,0.46344,2.12111
1285.5,165.154,0.592246,0.394402,2.12293
2578,316.309,0.323795,0.441551,2.12606
1038.5,153.841,0.55141,0.482863,2.12261
1065.5,169.983,0.463397,0.29828,2.12258
1761.5,221.296,0.452005,0.369951,2.12421
2018,212.368,0.562283,0.051912,2.12388
1543,199.74,0.48601,0.320022,2.12202
2088.5,257.439,0.396002,0.209246,2.1223
817.5,159.154,0.405565,0.617478,2.11901
1119,160.083,0.548717,0.227169,2.11777
981,160.083,0.481046,0.49785,2.11718
795,172.569,0.33547,0.521476,2.11619
1118.5,193.64,0.37485,0.695177,2.1159
2386.5,311.238,0.30959,0.523714,2.1173
826.5,141.497,0.518747,0.521825,2.1136
1331,191.054,0.458223,0.607005,2.11356
612,118.184,0.550688,0.380937,2.11295
616,123.255,0.509545,0.658125,2.111
1959,286.51,0.299893,0.684825,2.11551
1095,211.539,0.307498,0.708454,2.1132
805,138.77,0.525312,0.579234,2.11269
2086.5,218.125,0.551084,0.503877,2.11519
1016.5,150.669,0.56269,0.450447,2.11335
1322.5,223.953,0.333186,0.394458,2.11614
0,0,0,0,0
557.5,119.355,0.49178,0.593872,2.11236
541.5,114.527,0.518792,0.699676,2.12109
918.5,156.326,0.47231,0.579279,2.12761
923,143.255,0.565188,0.600541,2.12529
1250.5,172.184,0.530041,0.708387,2.12584
1389.5,230.468,0.328736,0.735404,2.12422
1367.5,165.64,0.626338,0.346787,2.12609
1886,211.397,0.53034,0.38701,2.12738
0,0,0,0,0
717.5,115.841,0.671908,0.383285,2.12377
1028.5,189.983,0.358085,0.557176,2.12654
0,0,0,0,0
791.5,171.296,0.338972,0.610325,2.12503
911.5,167.64,0.40758,0.722586,2.1257
0,0,0,0,0
705.5,141.012,0.445855,0.570518,2.12316
575.5,149.012,0.325695,0.719223,2.12215
1198,183.397,0.447592,0.531191,2.12483
568,109.598,0.594228,0.511842,2.12208
533.5,149.841,0.298597,0.694495,2.12084
685.5,170.811,0.295246,0.555041,2.12039
899,151.255,0.4938,0.452524,2.12279
873.5,139.497,0.564079,0.599443,2.1227
790.5,131.497,0.574483,0.441086,2.12229
846.5,146.326,0.496815,0.522269,2.12295
790,133.598,0.556208,0.334904,2.12208
0,0,0,0,0
531.5,102.87,0.631154,0.375188,2.11913
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
957.5,132.326,0.687162,0.372385,2.11879
687,135.255,0.471912,0.138021,2.11744
0,0,0,0,0
509,116.426,0.471872,0.0956135,2.11611
594.5,114.669,0.568158,0.446751,2.11703
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
