-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
869,142.426,0.53833,0.392359,2.09283
1604.5,233.64,0.369366,0.426303,2.095
1161,172.426,0.490721,0.419544,2.09614
1584.5,190.468,0.548855,0.34942,2.09524
1309.5,195.64,0.429934,0.610617,2.10128
1714,205.397,0.510543,0.531448,2.10963
681,110.77,0.697455,0.392691,2.1075
2176,270.024,0.375027,0.591725,2.11089
1282.5,188.326,0.454409,0.130363,2.10922
1079,154.569,0.56753,0.201074,2.10934
759,160.083,0.372186,0.531839,2.10786
1037,131.941,0.748563,0.284289,2.10914
1148.5,161.154,0.555721,0.598673,2.1078
1005.5,165.841,0.45942,0.558858,2.10814
1088.5,149.841,0.609227,0.211107,2.1082
1313,175.255,0.537198,0.581557,2.10804
1191,170.426,0.515285,0.517062,2.10606
1355.5,203.154,0.412722,0.536849,2.1085
1715.5,198.669,0.546185,0.535664,2.10804
2490.5,251.64,0.494241,0.386777,2.1088
1574,194.569,0.52248,0.477095,2.10749
861.5,137.841,0.569785,0.276609,2.10492
1483,171.255,0.635427,0.430258,2.10428
2157,263.397,0.390696,0.549993,2.10669
1681.5,203.296,0.511266,0.53325,2.10343
2240,243.338,0.475376,0.385379,2.10602
1740.5,275.581,0.287996,0.468221,2.10487
2138.5,270.752,0.366585,0.608981,2.10532
2314.5,279.581,0.372094,0.626704,2.1055
1687,258.024,0.318422,0.702503,2.10393
790.5,142.669,0.488036,0.494373,2.10174
2108,264.51,0.378615,0.270266,2.10649
2330.5,268.61,0.405895,0.555513,2.10512
3764.5,309.924,0.492501,0.328704,2.10764
1958,209.74,0.559319,0.490238,2.10502
1494.5,209.983,0.42593,0.538707,2.10508
1858,261.054,0.342606,0.607403,2.10397
2306.5,231.64,0.540179,0.235033,2.10443
2521.5,285.095,0.389842,0.541338,2.10537
1658,310.167,0.216573,0.4437,2.10425
1842,223.054,0.465243,0.154907,2.10275
1259,175.74,0.512264,0.297256,2.09961
1700.5,229.64,0.405222,0.204521,2.09809
2330.5,290.752,0.346428,0.350176,2.09639
2792.5,237.983,0.619601,0.285479,2.09551
1826.5,213.154,0.505174,0.464664,2.09484
1105.5,164.326,0.514466,0.593825,2.09298
1528.5,199.497,0.482615,0.650647,2.0961
1059,135.255,0.727445,0.355724,2.09227
2162.5,231.439,0.507334,0.355636,2.10339
2891.5,284.125,0.450106,0.597417,2.10961
2587.5,241.983,0.555292,0.478001,2.10953
1477,177.882,0.586577,0.313542,2.10772
2331.5,259.296,0.435765,0.717932,2.11121
1478,200.569,0.461699,0.524753,2.11008
1488,193.74,0.498166,0.558391,2.11162
1440.5,196.811,0.46733,0.525912,2.11049
1727.5,265.095,0.308904,0.558782,2.10504
1572.5,186.326,0.569186,0.388739,2.10214
1134,192.083,0.386228,0.188751,2.10363
1212.5,187.154,0.435003,0.399666,2.10463
906,142.426,0.561251,0.151171,2.10264
1492,183.941,0.554142,0.455009,2.10369
0,0,0,0,0
671.5,115.698,0.630377,0.588995,2.10501
1531,205.397,0.456034,0.562659,2.10248
825,136.912,0.553073,0.397453,2.10073
1140.5,181.154,0.436725,0.440168,2.1014
1470.5,205.296,0.438442,0.464352,2.09795
1167.5,217.782,0.309331,0.686276,2.09591
771.5,120.184,0.671203,0.100777,2.09458
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
706,129.255,0.531032,0.599058,2.11239
678,159.74,0.333896,0.738224,2.1107
794.5,142.669,0.490506,0.530978,2.10961
0,0,0,0,0
894,162.912,0.423295,0.382099,2.10928
524.5,118.527,0.46916,0.666513,2.10816
507,103.255,0.597581,0.555043,2.10881
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
717.5,132.669,0.512262,0.59936,2.10707
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
