-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
2552.5,275.841,0.285346,0.496989,1.79712
1908.17,203.45,0.403176,0.436609,1.80173
1883.17,171.86,0.42508,0.43189,1.81423
2768,212.426,0.590686,0.486354,1.82549
1881.17,158.574,0.475523,0.543568,1.82349
1870.33,152.446,0.547359,0.381919,1.82248
1882.17,160.527,0.508866,0.372417,1.82694
1863.67,153.436,0.546521,0.429951,1.82219
1881.67,161.618,0.485416,0.405475,1.81646
1884,148.446,0.608722,0.414509,1.81456
2779.25,244.619,0.388605,0.622363,1.81725
1878.67,160.493,0.46698,0.44309,1.81408
1896.67,153.827,0.579719,0.41648,1.81848
1874.83,163.517,0.50336,0.439598,1.8183
1877.17,158.965,0.507858,0.513774,1.81985
1884,155.779,0.523953,0.454216,1.81995
1883.5,164.965,0.45022,0.504389,1.81842
1887.67,162.217,0.497351,0.395746,1.81518
1434.75,137.613,0.455093,0.479053,1.81555
1897.83,161.355,0.494065,0.398756,1.81487
1440.25,141.663,0.420808,0.452702,1.81629
1920.83,174.622,0.439974,0.403826,1.81423
1398.75,133.37,0.398578,0.484736,1.80623
1439.62,140.052,0.419708,0.492709,1.81472
1146.3,112.842,0.479726,0.513195,1.81051
1902.67,169.941,0.451849,0.455564,1.81269
1441.5,144.991,0.392949,0.420726,1.8107
1444,145.906,0.398901,0.448684,1.81164
1941.5,188.783,0.436014,0.493445,1.81053
1455.12,149.138,0.40043,0.363656,1.80224
1930,182.541,0.430272,0.430668,1.81098
1911.5,188.022,0.412398,0.517266,1.8086
1945,196.198,0.432013,0.478354,1.80618
2582.75,282.69,0.425218,0.496335,1.80476
1452.12,148.845,0.404063,0.575361,1.80345
1959.5,182.231,0.468014,0.489442,1.80388
1443.88,140.259,0.440726,0.470893,1.80634
2539,297.64,0.448231,0.454046,1.80377
1959.33,203.255,0.411491,0.514904,1.80717
1906.33,172.056,0.454727,0.611746,1.8075
1960.67,190.379,0.429523,0.496977,1.80509
1477.5,150.355,0.541798,0.377428,1.80369
1980.67,198.359,0.430792,0.471935,1.80506
1952.83,216.783,0.404288,0.4792,1.80326
1960.17,189.841,0.436972,0.462918,1.8015
1460,137.198,0.427259,0.435649,1.81904
1491.62,152.673,0.417091,0.334366,1.81794
1936.33,175.207,0.464142,0.363522,1.81672
1956.33,186.379,0.456928,0.354704,1.82163
1959,188.817,0.443944,0.587927,1.81935
1914.33,166.217,0.479156,0.470648,1.81467
5597.5,442.409,0.359382,0.537793,1.81298
1437.62,144.709,0.389562,0.461328,1.8166
1924.33,180.426,0.429002,0.425684,1.81596
1452.38,146.431,0.38909,0.599162,1.81312
1440,135.113,0.482564,0.451055,1.81237
1459.12,146.517,0.422281,0.547129,1.81475
1892.33,166.817,0.456226,0.422164,1.81633
1468.88,146.38,0.430427,0.37072,1.81182
1931.17,182.736,0.454571,0.472703,1.81234
1164.8,120.656,0.445311,0.521226,1.81024
1456.12,144.416,0.440385,0.491685,1.81258
1953.83,204.069,0.414575,0.491112,1.81257
1466.12,152.052,0.391688,0.449938,1.8147
1931.5,190.898,0.425184,0.425106,1.80188
1907.33,201.76,0.283262,0.545987,1.8032
1936.83,201.47,0.417297,0.448365,1.81013
1472.12,152.673,0.435728,0.495797,1.81053
1431.62,148.88,0.507647,0.456212,1.8
1465.62,155.123,0.381655,0.488603,1.80667
1896,169.503,0.441076,0.574473,1.80647
1462,152.234,0.408316,0.512484,1.8102
1914,180.379,0.447076,0.370802,1.80712
2927,281.569,0.295055,0.510724,1.80269
1898.83,166.527,0.473495,0.442851,1.80799
1970.5,213.012,0.408358,0.561384,1.80673
1981.17,195.631,0.465058,0.441371,1.8039
1971.5,203.403,0.43567,0.534005,1.80524
1971.67,178.332,0.510344,0.502091,1.80721
2013.33,188.931,0.487579,0.538644,1.80544
1465.25,146.906,0.488183,0.476345,1.79987
1492.12,160.83,0.417933,0.465179,1.80294
1990.17,190.184,0.442692,0.439847,1.81305
1944.17,172.965,0.461042,0.431027,1.82167
1476.12,142.38,0.463989,0.356141,1.82235
1916.5,162.022,0.491485,0.465152,1.81936
1918.17,160.022,0.51032,0.414294,1.82189
1486.5,136.163,0.495021,0.425963,1.81925
1476.38,137.259,0.464124,0.425683,1.81667
1939.5,166.298,0.498192,0.496179,1.81865
1944,162.056,0.549348,0.403998,1.81683
1931.67,168.493,0.482102,0.442516,1.81184
1938.17,166.965,0.517504,0.405256,1.81497
1950.67,180.493,0.434859,0.411436,1.81763
1463.62,133.966,0.539182,0.451423,1.81223
1485.62,140.052,0.494274,0.330029,1.80692
1176.6,118.381,0.467003,0.471916,1.81132
1974.33,189.989,0.435193,0.56872,1.81713
1937,167.274,0.500556,0.249291,1.80982
1473.5,146.648,0.418476,0.42305,1.81243
1973.67,188.931,0.435653,0.498704,1.80927
1985.17,203.726,0.400154,0.4137,1.80761
1946.33,180.198,0.448134,0.40986,1.80996
1938,167.827,0.487238,0.344388,1.81004
1479.75,140.406,0.485152,0.46325,1.80756
1991.17,185.127,0.461171,0.565215,1.8049
1961.67,195.598,0.395742,0.338024,1.80767
2016.33,208.103,0.427296,0.36869,1.80436
2582.25,297.589,0.410031,0.547473,1.80865
