-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
15526.5,570.208,0.60009,0.0296345,1.82972
15617.5,599.688,0.54572,0.0552069,1.83647
15664,591.446,0.562708,0.0667295,1.82773
18302.5,609.404,0.619312,0.0221337,1.85344
18161,605.019,0.623464,0.0702194,1.85667
17986,579.362,0.673354,0.0664758,1.8471
17851,626.818,0.570938,0.0415009,1.83762
17846,592.333,0.639174,0.0402208,1.85191
17768.5,615.404,0.589576,0.0297885,1.84581
17541.5,607.262,0.597757,0.0360125,1.85986
17662,583.362,0.652188,0.0662643,1.86765
17781,577.362,0.6703,0.0513542,1.87295
17544,625.019,0.564354,0.0369222,1.86919
17545.5,626.09,0.562473,0.0505873,1.86767
17462,604.333,0.600829,0.0358373,1.86143
17459,604.191,0.601009,0.0328919,1.8378
17124.5,581.404,0.636607,0.0457244,1.93857
18463.5,574.09,0.703985,0.0444183,1.94996
19340.5,609.404,0.654435,0.0336355,1.96762
19412.5,633.404,0.608036,0.0330469,1.96122
9836.75,365.016,0.347625,0.454485,1.96927
9922.5,315.238,0.663322,0.299449,1.96505
9888,329.48,0.563259,0.292883,1.95716
9888.75,333.773,0.542098,0.37923,1.95946
9876.5,339.723,0.585249,0.288544,1.9666
19606,597.647,0.689779,0.0331512,1.96122
19575,619.647,0.640654,0.0402731,1.95786
9735.5,332.309,0.529267,0.304393,1.9647
19426,640.617,0.594834,0.0115201,1.96546
19424,659.103,0.561879,0.0159603,1.96841
19371.5,607.546,0.659499,0.012977,1.96329
19307.5,597.747,0.679048,0.0210394,1.9613
19413,614.333,0.64639,0.0232761,1.9607
19324,601.99,0.670083,0.0306782,1.95886
19129,627.161,0.611144,0.0230399,1.96086
19171,610.96,0.645399,0.0171394,1.95726
19152.5,630.375,0.605672,0.0306241,1.96051
19195.5,597.404,0.675885,0.0204703,1.96329
9558,318.238,0.668804,0.16565,1.96303
18976,644.274,0.574478,0.0325874,1.96373
18835,589.99,0.679965,0.0365215,1.96169
9491.75,332.945,0.434741,0.351945,1.96401
18954,636.132,0.588595,0.0209183,1.9648
18876,641.304,0.576756,0.0348104,1.9636
9442.5,360.794,0.345426,0.479686,1.96412
18918.5,639.061,0.582119,0.0327992,1.96158
18844.5,618.718,0.618599,0.0361864,1.96305
18720,611.161,0.629802,0.0443925,1.96138
18720,666.617,0.529374,0.0293966,1.96236
18507,614.818,0.615251,0.0417364,1.96173
18501.5,613.061,0.618599,0.0471146,1.96064
18479.5,591.262,0.664263,0.0298563,1.96069
18320.5,588.09,0.66567,0.0300078,1.95984
18492.5,626.032,0.592943,0.0390245,1.95966
18437,595.505,0.653326,0.0565046,1.96002
18199,623.161,0.58892,0.0460978,1.96088
18280.5,631.203,0.57658,0.0521877,1.95898
18255.5,615.546,0.605455,0.0389911,1.95946
18085,602.333,0.626405,0.0451518,1.95843
18064,636.617,0.560102,0.0226382,1.95808
18101.5,617.262,0.597015,0.0346678,1.9592
17984.5,605.061,0.617319,0.0347942,1.95739
18041,619.647,0.590449,0.0344824,1.95633
17866.5,627.404,0.570367,0.0286141,1.95786
17682,606.96,0.603143,0.0447207,1.9574
17807.5,587.948,0.647343,0.0381337,1.95714
17761,613.304,0.593371,0.0417642,1.95564
17697.5,615.203,0.587604,0.0506114,1.95632
17685,608.96,0.59929,0.0446542,1.95723
17402,624.818,0.560146,0.0493744,1.95584
18782,640.617,0.575115,0.0396156,1.9667
19650,624.818,0.632506,0.019031,1.97286
19572,636.818,0.606476,0.0226766,1.97225
9876.25,341.087,0.648832,0.224001,1.96507
19484,621.647,0.633579,0.0289611,1.96359
19309,629.789,0.611758,0.0229429,1.96523
19402,602.818,0.67094,0.0349185,1.96744
19339,642.759,0.58823,0.0231651,1.9671
19550.5,618.375,0.642487,0.0239383,1.96299
9650.5,329.551,0.486572,0.374449,1.96675
9647.25,330.53,0.589597,0.243236,1.96504
19619,667.446,0.55342,0.0200458,1.96664
19532.5,636.718,0.605444,0.0220907,1.96367
19436,605.103,0.667051,0.050071,1.96569
19664.5,605.889,0.673141,0.0789056,1.96059
19623,629.789,0.621706,0.0763162,1.96544
19146.5,602.718,0.662325,0.0564229,1.96495
19441,596.96,0.685547,0.0549686,1.96725
19543.5,611.546,0.65668,0.0542861,1.96385
19350.5,625.404,0.6217,0.0655555,1.96389
19233,611.304,0.64676,0.0603691,1.96214
