-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
9998.5,531.439,0.444876,0.166389,1.80845
10327.5,469.522,0.588699,0.145624,1.81012
5157,276.782,0.525932,0.266786,1.80932
12695,519.22,0.591751,0.12772,1.81321
14970.5,562.09,0.595434,0.130533,1.81049
16589,544.877,0.702155,0.0903415,1.83048
18544.5,565.404,0.728966,0.0730502,1.85166
19103.5,576.434,0.722477,0.0691528,1.8566
10050.5,310.966,0.768082,0.192475,1.86004
20021,583.505,0.738936,0.0623125,1.85898
6649.83,231.734,0.64892,0.256915,1.85919
10055.2,318.116,0.667861,0.264079,1.86045
6698.5,218.125,0.753594,0.18478,1.86135
19818,589.789,0.71594,0.0771334,1.86311
19972,579.848,0.746455,0.0625023,1.86591
10039.5,313.208,0.743642,0.234836,1.86432
19830,615.931,0.656853,0.0505288,1.86812
9955.5,319.823,0.731606,0.196241,1.86559
19921.5,597.546,0.701114,0.0823159,1.86487
19514.5,591.889,0.699981,0.0728379,1.86482
19852,601.789,0.688852,0.0627329,1.8635
19606,589.99,0.707799,0.0949747,1.86169
19553,599.304,0.684116,0.0967068,1.86409
19368,596.617,0.683759,0.0757869,1.86465
9706.75,302.459,0.715311,0.233295,1.86081
19541,615.789,0.647579,0.0895502,1.86247
19460,600.818,0.677433,0.0965532,1.86082
9730.75,312.258,0.739056,0.134695,1.86174
19436.5,589.889,0.701919,0.0872053,1.86255
9733.5,300.995,0.71417,0.208713,1.8604
19317,587.99,0.702118,0.0999361,1.86198
19366.5,571.546,0.745003,0.105585,1.86027
19146,590.132,0.690859,0.10087,1.86085
19111,586.818,0.697406,0.107079,1.86028
9524.5,304.48,0.737848,0.213783,1.86082
19106.5,600.576,0.665665,0.0929175,1.86164
9553.75,316.945,0.683158,0.212268,1.86024
19173.5,573.404,0.732807,0.0991492,1.86042
19087.5,570.718,0.736404,0.0917932,1.85921
18927.5,590.718,0.681621,0.090244,1.85955
18998,586.96,0.692947,0.0972276,1.8588
18874,581.304,0.701888,0.0972259,1.8582
18707,576.333,0.707729,0.102385,1.85657
18714,580.818,0.697101,0.107644,1.85699
9365.25,307.53,0.729579,0.107923,1.85702
18508.5,574.233,0.705351,0.101015,1.85705
18604.5,581.747,0.690811,0.108959,1.85733
18621,576.96,0.702944,0.10006,1.85437
18685.5,589.546,0.675583,0.111094,1.85291
18555.5,587.889,0.67467,0.117473,1.85356
18486,597.103,0.651561,0.121751,1.85227
18253.5,583.889,0.672814,0.116499,1.85237
18077,564.333,0.713289,0.103698,1.85111
18027,574.818,0.685602,0.105822,1.85057
18091.5,586.576,0.660749,0.113355,1.85059
18257,592.475,0.65358,0.100105,1.84949
18154.5,574.434,0.691376,0.117234,1.84815
18103,576.191,0.685216,0.119411,1.85345
18142,580.333,0.676925,0.120982,1.84911
17906,583.99,0.659778,0.126531,1.84916
17979.5,582.375,0.666166,0.120505,1.84688
17914.5,570.233,0.692326,0.114467,1.84628
17670.5,569.12,0.685569,0.136206,1.84638
17742.5,577.546,0.668423,0.126578,1.84534
17609,589.446,0.636879,0.144107,1.84722
17487.5,568.233,0.68059,0.12696,1.84622
17579,547.99,0.735629,0.134457,1.84408
19337,590.818,0.696131,0.094624,1.85751
19465.5,586.032,0.712252,0.0984041,1.85636
19304,595.446,0.684184,0.0951532,1.85572
19250,584.676,0.707636,0.0866057,1.85703
19266.5,587.747,0.70086,0.0857097,1.85743
19075,583.789,0.703336,0.0818298,1.85815
19151,592.96,0.684463,0.0983421,1.85694
19038,580.475,0.710009,0.101511,1.85671
18966,580.818,0.706488,0.0932676,1.85807
19003,584.475,0.699037,0.0829543,1.85683
18960,597.304,0.667818,0.099994,1.85631
18973.5,602.375,0.657089,0.0995708,1.85781
19043,580.96,0.70901,0.0938915,1.85403
18938.5,588.233,0.687792,0.123236,1.85585
18903,589.789,0.682885,0.10056,1.85796
18812,574.475,0.716312,0.112185,1.85571
18613.5,561.889,0.74086,0.117496,1.85567
18536,591.304,0.6662,0.107052,1.85335
18538.5,604.86,0.636759,0.117107,1.85433
18509.5,596.233,0.654294,0.104825,1.85253
18383.5,575.747,0.696906,0.114825,1.85122
18271.5,571.061,0.704075,0.117996,1.85258
18093.5,580.233,0.675349,0.119246,1.85168
18175.5,590.375,0.655301,0.118429,1.85171
18200,576.475,0.688208,0.11791,1.8498
18299.5,599.345,0.640169,0.12538,1.85064
18323.5,613.061,0.612648,0.115872,1.85349
18082,583.647,0.667047,0.131528,1.85196
17819.5,584.919,0.654507,0.132508,1.85247
18010,584.96,0.66141,0.123243,1.85156
17837.5,576.09,0.675402,0.134362,1.85003
17857.5,593.747,0.636542,0.122566,1.84849
17706.5,579.404,0.662795,0.133586,1.84893
17803,577.505,0.670799,0.126652,1.84859
17890.5,579.889,0.668562,0.126576,1.84865
17680.5,572.576,0.677702,0.130973,1.84882
17725,582.132,0.657284,0.140154,1.84735
17570.5,590.375,0.633488,0.132035,1.84921
17569.5,605.061,0.603075,0.137961,1.84608
17501.5,593.889,0.623554,0.135341,1.84951
17657,580.333,0.658828,0.115102,1.85017
17608,578.475,0.661227,0.139737,1.85015
17606,599.304,0.615994,0.134941,1.84804
17423.5,571.889,0.669455,0.121498,1.84691
17538,607.103,0.597951,0.129503,1.84708
17480,608.132,0.593958,0.148405,1.848
17344.5,609.061,0.587557,0.133705,1.84172
17052.5,602.233,0.590839,0.114235,1.84483
18022.5,601.889,0.62516,0.13203,1.85706
18697.5,576.718,0.706426,0.130466,1.85684
18519,578.132,0.696263,0.135527,1.86149
18695.5,589.747,0.675484,0.10645,1.86264
18708.5,625.061,0.601733,0.100374,1.86295
18476.5,587.546,0.672582,0.110915,1.8617
18347,590.617,0.660941,0.124241,1.86137
18293.5,603.546,0.631082,0.117893,1.86288
18361,590.333,0.662082,0.121359,1.86281
18238.5,573.889,0.695893,0.125659,1.86052
18242,592.132,0.6538,0.128709,1.86065
18336,583.446,0.676883,0.113398,1.86284
18220,588.96,0.660064,0.112229,1.86239
18261.5,602.233,0.632729,0.1267,1.86238
18102,574.333,0.689618,0.119332,1.85929
18094,612.132,0.606812,0.137985,1.8606
18124.5,574.576,0.689892,0.119821,1.86069
18196.5,588.718,0.659756,0.12345,1.86023
18100,608.274,0.614737,0.125956,1.85993
18010.5,578.375,0.676577,0.124212,1.85761
18000,594.274,0.640485,0.123439,1.8569
17729,582.333,0.656979,0.129881,1.85922
18008.5,598.375,0.632035,0.126652,1.85836
17840.5,592.375,0.638887,0.119097,1.85739
17919,601.789,0.621778,0.116797,1.85807
17862,568.617,0.694224,0.124063,1.85913
17815,590.96,0.641031,0.137441,1.85827
17869,608.759,0.605925,0.120142,1.85886
17737,588.818,0.642876,0.120903,1.85084
17856.5,574.576,0.679691,0.132283,1.85786
