-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
2194.75,213.205,0.382718,0.613144,2.02439
2200.25,209.376,0.424304,0.642848,2.02439
2194.25,218.276,0.384383,0.612471,2.02346
2197.5,209.326,0.432283,0.661818,2.02293
2198.5,208.669,0.403461,0.664753,2.02338
2467,213.669,0.433413,0.593055,2.03196
1259.62,112.981,0.547086,0.491349,2.03162
2451.25,215.134,0.381896,0.589548,2.03188
1678.5,138.87,0.577002,0.505655,2.0315
1656.33,150.931,0.461611,0.584422,2.03163
2468,211.426,0.422475,0.611222,2.03157
2434.5,222.255,0.362692,0.603567,2.02999
2457.75,211.891,0.443627,0.604058,2.03077
1668.83,138.527,0.543904,0.56429,2.03031
1672.33,148.998,0.467973,0.563356,2.03031
2437.5,214.841,0.430858,0.576844,2.03012
2432.5,205.598,0.438362,0.562293,2.03044
2427.5,212.841,0.413869,0.608673,2.02932
1675.17,143.032,0.528173,0.549502,2.02966
2443,219.841,0.412409,0.583637,2.02943
2405,220.841,0.383081,0.609031,2.02886
1670.17,145.47,0.48477,0.565455,2.02915
2436.25,212.305,0.450502,0.602868,2.02904
2383.25,221.962,0.402664,0.599855,2.0286
2428.75,209.134,0.464949,0.584936,2.02855
2414.5,218.255,0.382181,0.569525,2.02759
2421.5,215.012,0.396944,0.622449,2.02879
2401.75,207.134,0.434237,0.610094,2.0279
2435,219.497,0.370019,0.612827,2.02832
2426.5,208.598,0.389722,0.589829,2.02758
2428.5,218.083,0.392171,0.63559,2.02764
2410,217.255,0.373339,0.581737,2.02773
2395.5,218.426,0.380039,0.590488,2.02665
2421,221.841,0.397224,0.56237,2.02659
2394.5,213.426,0.389893,0.638429,2.02721
2425.25,215.376,0.40856,0.55189,2.02478
2404,204.184,0.425226,0.648783,2.02496
2401.75,206.719,0.425778,0.616459,2.02476
2413.5,205.598,0.455409,0.615505,2.02512
2385.5,209.598,0.383206,0.612558,2.02437
2400.75,209.548,0.403775,0.57337,2.02278
2391,211.083,0.390536,0.629066,2.02317
2406.25,211.719,0.411,0.629024,2.02456
2414.75,209.305,0.459299,0.582947,2.02437
2397.5,210.841,0.403151,0.601567,2.02384
2438.5,210.255,0.417986,0.560503,2.02338
2390.75,202.719,0.468656,0.606189,2.02236
2393.75,210.962,0.440885,0.622978,2.02077
2409.75,204.062,0.437412,0.583672,2.02278
2386.75,214.619,0.397371,0.620474,2.02088
2429.75,211.376,0.393913,0.585891,2.0225
2392.25,209.619,0.410396,0.602068,2.02299
2396.25,215.79,0.395787,0.576844,2.02094
2411.75,217.962,0.388471,0.590787,2.02063
2379.75,210.79,0.413496,0.611698,2.02007
2398.75,218.205,0.381708,0.611121,2.02075
2394.5,212.983,0.405328,0.610591,2.02117
2379,213.497,0.390761,0.587524,2.0205
2375.5,215.326,0.38291,0.595282,2.01954
2380.5,208.669,0.410804,0.583938,2.0199
2373.75,220.205,0.357619,0.586611,2.01965
2380.25,214.619,0.407657,0.565626,2.01874
2352.75,214.205,0.367022,0.583636,2.02413
2333,208.426,0.380376,0.570757,2.02545
2256.25,233.447,0.317203,0.53898,2.02515
2328.75,212.305,0.385193,0.56283,2.02546
2346.5,220.497,0.34573,0.571069,2.02265
2386,211.083,0.384687,0.599736,2.01963
2408.25,209.891,0.41425,0.589964,2.0193
2378.5,218.912,0.370602,0.575263,2.01865
2371.25,224.033,0.348862,0.561956,2.01972
2378.5,216.255,0.383957,0.579359,2.01972
2356.5,220.326,0.341951,0.552867,2.01933
2372.25,219.033,0.371586,0.57437,2.01832
2362.75,215.376,0.384986,0.598889,2.01956
