0.143402,19.4135,2.14366,1
0.117579,29.5806,2.08598,1
0.17364,58.2599,2.06765,1
0.229818,43.7461,2.10082,1
0.114965,32.1985,2.01321,1
0.136159,31.432,2.03281,1
0.225096,27.7746,2.15299,1
0.124607,40.0963,2.05546,1
0.149013,40.9605,2.08342,1
0.137772,37.3186,2.06407,1
0.141086,36.2648,2.02795,1
0.138657,31.3005,2.03156,1
0.14273,40.6559,2.04586,1
0.329385,18.7726,2.0505,1
0.158719,34.9524,2.05555,1
0.184668,16.9112,2.04784,1
0.177428,26.8072,2.02961,1
0.157224,31.3278,2.04339,1
0.102408,30.4457,2.16873,1
0.116616,37.2199,2.0288,1
0.246194,45.312,2.08292,1
0.115192,35.5069,2.04026,1
0.156525,28.4669,2.08734,1
0.221704,33.8651,2.03655,1
0.141374,36.6234,2.03359,1
0.157376,13.038,2.00336,1
0.163687,25.2837,2.14844,1
0.162536,42.0027,2.14167,1
0.110199,30.1489,2.11018,1
0.1269,32.1197,2.1361,1
0.159595,16.2968,2.15048,1
0.159088,19.7429,2.06342,1
0.317351,24.5297,2.08406,1
0.186024,32.4365,2.08236,1
0.142504,28.0053,2.06259,1
0.136991,36.3039,2.04909,1
0.186033,21.4775,2.02633,1
0.124071,23.7255,2.03862,1
0.218836,28.4127,2.14045,1
0.146021,33.3629,2.06183,1
0.163337,26.4146,2.0321,1
0.110344,40.3727,2.0096,1
0.140728,34.8339,2.15251,1
0.112255,22.5324,2.0096,1
0.229723,19.4798,2.03731,1
0.166468,33.5192,2.06017,1
0.253989,15.2314,2.11061,1
0.200499,23.3893,2.09,1
0.11375,37.2261,2.05239,1
0.128162,34.6575,2.0196,1
0.126336,15.6744,2.15139,1
0.174016,30.1576,2.02674,1
0.160375,8.625,2.12383,1
0.122712,34.9575,2.14082,1
0.137912,26.8382,2.03478,1
0.163876,14.005,2.1548,1
0.217686,21.9823,2.08347,1
0.138842,23.4536,2.15514,1
0.148899,33.9868,2.08904,1
0.181109,24.284,2.089,1
0.14192,16.848,2.07235,1
0.174002,20.9112,2.0554,1
0.172467,26.1492,2.11319,1
0.185083,22.8848,2.0305,1
0.156165,14.943,2.05888,1
0.294536,19.5434,2.08868,1
0.173545,17.6272,2.03199,1
0.231892,32.0054,2.03031,1
0.165458,17.1905,2.03978,1
0.134353,30.7025,2.0505,1
0.134502,10.5011,2.14673,1
0.145383,26.723,2.04853,1
0.120427,41.3478,2.07493,1
0.12737,34.9598,2.02752,1
0.154473,17.3078,2.04061,1
0.246228,19.2046,2.04791,1
0.226262,25.5727,2.15596,1
0.144764,9.50115,2.00901,1
0.257752,19.7031,2.08828,1
0.120818,32.4535,2.0321,1
0.153917,32.4189,2.04265,1
0.216373,24.6029,2.14219,1
0.136147,20.8765,2.1197,1
0.171908,19.1833,2.0349,1
0.227026,17.1014,2.03399,1
0.223155,19.0311,2.151,1
0.134634,22.1483,2.17261,1
0.203449,28.3052,2.14302,1
0.106699,36.0546,2.03077,1
0.240633,33.4905,2.02739,1
0.11933,25.9158,2.14482,1
0.16334,29.1859,2.16669,1
0.162471,24.2887,2.04365,1
0.294411,22.871,2.10621,1
0.165725,46.4328,2.13773,1
0.147067,18.9492,2.02989,1
0.360223,24.7025,2.08057,1
0.224167,31.3636,2.02614,1
0.130806,27.3797,2.14218,1
0.192863,20.8106,2.05836,1
0.135704,34.4133,2.03707,1
0.108789,23.7404,2.146,1
0.11192,22.8379,2.04148,1
0.214921,28.6363,2.03658,1
0.132261,32.3213,2.1137,1
0.199008,25.9883,2.13301,1
0.150556,25.1903,2.14299,1
0.139036,20.4692,2.06397,1
0.197957,7.94567,2.08504,1
0.233507,15.4942,2.09155,1
0.280592,23.259,2.06488,1
0.118642,27.2308,2.14861,1
0.166353,27.7209,2.03294,1
0.330914,13.7842,2.08872,1
0.117548,32.5036,2.04615,1
0.181361,25.4281,2.02874,1
0.187012,31.7054,2.1337,1
0.178056,34.7385,2.05069,1
0.430542,16.3533,2.13769,1
0.192256,27.0822,2.09309,1
0.190923,25.4218,2.0363,1
0.234758,10.911,2.04554,1
0.143967,15.0637,2.03329,1
0.304996,17.4804,2.03399,1
0.14515,9.74518,2.14142,1
0.212906,25.0118,2.01365,1
0.21818,23.8106,2.05724,1
0.171307,21.9731,2.1629,1
0.176587,15.5601,2.05555,1
0.177836,20.2559,2.04943,1
0.200592,17.5288,2.0852,1
0.149858,32.1288,2.12865,1
0.167232,28.0435,2.01744,1
0.259633,15.5144,2.09114,1
0.12969,23.3631,2.13489,1
0.26736,30.4443,2.04229,1
0.125361,27.2658,2.0906,1
0.190802,27.2444,2.03235,1
0.170254,23.3631,2.03933,1
0.127665,18.9287,2.13482,1
0.159712,42.631,2.06342,1
0.269226,27.2024,2.03794,1
0.161935,24.9526,2.00424,1
0.16387,24.7102,2.15942,1
0.187872,31.9139,2.15713,1
0.236735,20.3809,2.14287,1
0.177839,37.1806,2.04586,1
0.181901,37.6877,2.03621,1
0.258377,27.9378,2.06215,1
0.142812,27.6282,2.16135,1
0.200428,21.6073,2.02538,1
0.274833,28.2334,2.03655,1
0.149431,21.9508,2.06431,1
0.305681,15.1029,2.13547,1
0.291883,16.9214,2.04474,1
0.209612,25.5708,2.08025,1
0.137129,14.1729,2.07938,1
0.173101,18.5434,2.05937,1
0.103263,29.8735,2.03301,1
0.228357,30.7608,2.01983,1
0.154588,25.45,2.04296,1
0.1845,16.4171,2.04474,1
0.144002,25.913,2.11413,1
0.362054,25.6743,2.07037,1
0.302847,25.3372,2.11061,1
0.340518,22.9561,2.10576,1
0.215547,24.3859,2.07964,1
0.2055,15.0627,2.03507,1
0.224687,31.838,2.07519,1
0.182314,26.0143,2.14223,1
0.115043,23.6992,2.15262,1
0.289803,19.945,2.15721,1
0.420042,20.2723,2.09845,1
0.11227,20.7614,2.08057,1
0.233332,25.9947,2.06021,1
0.157134,15.5915,2.08855,1
0.123727,30.2258,2.03277,1
0.171048,26.7072,2.03717,1
0.207681,6.04329,2.10871,1
0.193675,13.2867,2.03199,1
0.140084,31.1451,2.04167,1
0.219756,19.2755,2.0962,1
0.319195,19.2916,2.06375,1
0.132324,14.6405,2.1364,1
0.29028,23.3231,2.04454,1
0.258184,18.5689,2.14242,1
0.304201,18.653,2.09317,1
0.273829,30.5953,2.0363,1
0.22076,21.4131,2.02462,1
0.212175,26.6538,2.09783,1
0.171422,22.9328,2.1652,1
0.168271,27.9231,2.02643,1
0.139858,22.8411,2.10839,1
0.235554,20.2681,2.00812,1
0.255624,8.15013,2.08945,1
0.285424,21.7735,2.14158,1
0.430967,20.0388,2.05293,1
0.277641,15.3266,2.10675,1
0.224452,25.6503,2.15459,1
0.12959,9.81028,2.05992,1
0.541131,13.2034,2.05452,1
0.321536,32.7381,2.03547,1
0.206237,29.6579,2.00632,1
0.180089,23.3997,2.07056,1
0.114939,22.9851,2.14517,1
0.132564,10.2095,2.14253,1
0.157373,26.2115,2.15262,1
0.20925,18.1188,2.05621,1
0.189891,25.568,2.03476,1
0.17921,23.6623,2.03549,1
0.213566,14.193,2.07131,1
0.357392,25.2489,2.03359,1
0.15644,28.7065,2.02947,1
0.21166,24.5922,2.03978,1
0.325893,18.2371,2.02493,1
0.150064,24.7553,2.05764,1
0.159064,21.3196,2.0228,1
0.20794,16.1861,1.9964,1
0.169775,14.3103,2.15323,1
0.138526,23.5016,2.13797,1
0.310734,14.7533,2.08735,1
0.24942,24.2063,2.04049,1
0.149345,32.4318,2.17664,1
0.143082,22.1121,2.06012,1
0.217556,16.3859,2.14218,1
0.144543,22.8371,2.07238,1
0.210136,21.9534,2.10891,1
0.145634,24.2765,2.06278,1
0.191397,9.58303,2.05293,1
0.158545,29.9033,2.05632,1
0.246848,20.3064,2.09732,1
0.447262,18.7171,2.08102,1
0.202361,24.2727,2.06382,1
0.21967,20.8725,2.13407,1
0.217639,13.36,2.0825,1
0.362919,10.528,2.03661,1
0.152096,21.5361,2.13547,1
0.228189,20.7195,2.02072,1
0.15017,24.1871,2.13972,1
0.21611,18.7992,2.1455,1
0.168679,21.0862,2.02855,1
0.114444,24.1233,2.05617,1
0.24862,39.4377,2.03077,1
0.319677,20.8449,2.12384,1
0.185226,7.57365,2.08401,1
0.269066,18.2192,2.03794,1
