-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
5.5,9.07107,0.839954,0,2.08318
42,31.3137,0.538258,5.37234,2.08318
7,9.65685,0.943271,0,2.08318
6,9.65685,0.808518,1.63299,2.08318
7,9.65685,0.943271,0,2.08318
141,56.6274,0.552555,8.13013,2.08318
8,11.6569,0.739839,2.16506,2.08318
58,30.1421,0.802213,2.20056,2.08318
8343,473.137,0.468337,16.7882,2.08318
36.5,28.2426,0.575032,6.35564,2.08423
7,9.65685,0.943271,0,2.08423
4,7.65685,0.857371,1.06066,2.08423
141.5,60.3848,0.487654,9.40812,2.08423
4,7.65685,0.857371,1.06066,2.08423
47,26.4853,0.841974,3.21251,2.08423
8301.5,495.723,0.424511,20.0079,2.08423
8.5,11.0711,0.871465,1.29111,2.08375
33.5,26.2426,0.611279,5.02144,2.08375
4,7.65685,0.857371,1.06066,2.08375
5.5,9.07107,0.839954,0,2.08375
151.5,56.0416,0.606179,8.42283,2.08375
4,7.65685,0.857371,1.06066,2.08375
8309,469.137,0.474416,15.8749,2.08375
30,24.8284,0.611551,7.0256,2.08384
8.5,11.0711,0.871465,1.29111,2.08384
133,47.3137,0.746599,7.25994,2.08384
4,7.65685,0.857371,1.06066,2.08384
16.5,19.4142,0.550116,6.31532,2.08384
12,15.6569,0.615151,3.19505,2.08384
31.5,21.0711,0.891553,2.34495,2.08384
4,7.65685,0.857371,1.06066,2.08384
17,18.4853,0.625182,3.74573,2.08384
8329.5,485.238,0.444549,19.5549,2.08384
21,18.8284,0.744391,4.11901,2.08402
10.5,13.0711,0.772284,2.05765,2.08402
156,54.9706,0.648745,8.66992,2.08402
4,7.65685,0.857371,1.06066,2.08402
14.5,17.4142,0.600856,5.3675,2.08402
19,17.6569,0.765838,2.94392,2.08402
10.5,13.0711,0.772284,2.05765,2.08402
8263,503.137,0.41018,14.8839,2.08402
4,7.65685,0.857371,1.06066,2.08751
27.5,25.0711,0.54979,2.58767,2.08751
35.5,29.8995,0.499011,5.13982,2.08751
6,9.65685,0.808518,1.63299,2.08751
8,11.6569,0.739839,2.16506,2.08751
191,60.6274,0.652988,9.3474,2.08751
13,13.6569,0.875895,1.83712,2.08751
25.5,24.7279,0.524052,3.59813,2.08751
82.5,35.8995,0.804428,5.41394,2.08751
41.5,27.8995,0.669985,4.45825,2.08751
25.5,19.0711,0.881049,1.73522,2.08751
14,13.6569,0.943271,0,2.08751
8350,502.309,0.415868,23.3377,2.08751
34.5,28.2426,0.543524,4.84031,2.08872
6,9.65685,0.808518,1.63299,2.08872
13.5,15.8995,0.671084,2.74492,2.08872
8,11.6569,0.739839,2.16506,2.08872
4,7.65685,0.857371,1.06066,2.08872
231,76.2843,0.498829,6.83786,2.08872
61.5,34.7279,0.640807,2.25282,2.08872
74,35.3137,0.745684,3.02072,2.08872
26.5,19.0711,0.9156,1.69781,2.08872
45.5,30.7279,0.605557,5.45926,2.08872
8437.5,461.924,0.496916,20.6478,2.08872
14,16.8284,0.621228,2.76611,2.08815
17.5,21.0711,0.495307,3.85682,2.08815
50.5,43.0711,0.342082,9.73453,2.08815
184.5,56.8701,0.716868,8.33131,2.08815
86.5,46.7279,0.497821,7.51411,2.08815
13,13.6569,0.875895,1.83712,2.08815
42.5,26.7279,0.747598,1.72231,2.08815
18,15.6569,0.922727,1.37689,2.08815
43,28.4853,0.665943,4.24833,2.08815
7,9.65685,0.943271,0,2.08815
8559.5,439.924,0.55578,23.476,2.08815
20,16.4853,0.924798,1.70783,2.08713
14,13.6569,0.943271,0,2.08713
22.5,19.8995,0.714017,2.68977,2.08713
4,7.65685,0.857371,1.06066,2.08713
10,11.6569,0.924798,1.20761,2.08713
177.5,62.8701,0.564314,8.34596,2.08713
52.5,29.8995,0.737975,3.46031,2.08713
8418,501.966,0.419828,15.8345,2.08713
