2231.1111,30,8.152,4.7851,0.133963,0.249654,2.25065,1,,
2106.7075,32,1.667,4.7208,0.397323,0.525065,2.25196,1,,
2217.2178,37,4.6987,4.7181,0.336444,0.403929,2.25037,1,,
2352.9646,31,1.895,5.1277,0.224664,0.386693,2.25306,1,,
2419.6431,40,3.1513,4.6481,0.491105,0.445792,2.25464,1,,
2249.4556,36,1.806,5.179,0.307781,0.480688,2.25583,1,,
2610.9148,36,2.1367,5.2752,0.462681,0.276875,2.25628,1,,
2406.6553,38,1.8524,5.2597,0.241532,0.27376,2.25642,1,,
1930.6389,39,1.3416,3.7354,0.370498,0.255514,2.25678,1,,
2088.0159,36,1.6135,5.5353,0.34242,0.497295,2.25522,1,,
2548.8936,46,2.0334,6.0132,0.561526,0.319902,2.25804,1,,
2035.0243,39,2.1037,4.9185,0.133705,0.4813,2.25984,1,,
2388.2136,40,1.3175,4.9874,0.314379,0.401574,2.26192,1,,
2449.3625,45,1.663,5.4202,0.131634,0.36619,2.26148,1,,
2641.4097,50,1.7603,4.8314,0.306826,0.345397,2.25938,1,,
1507.9415,40,0.8766,3.1384,0.464595,0.308598,2.25551,1,,
2603.3333,41,1.7095,4.9016,0.205647,0.372448,2.25632,1,,
2098.8389,43,1.3116,5.3465,0.258831,0.404661,2.25547,1,,
2374.1521,39,2.48,5.115,0.349438,0.64378,2.25901,1,,
2368.3572,41,1.6939,4.8386,0.268845,0.551598,2.25732,1,,
2318.8552,42,1.9187,5.1283,0.189841,0.236098,2.25783,1,,
1811.08,39,1.493,4.0236,0.309338,0.465156,2.25642,1,,
2568.2017,39,1.7179,5.5351,0.332228,0.375454,2.25756,1,,
2632.6511,38,1.5294,5.2612,0.140747,0.275301,2.25779,1,,
2657.7029,42,1.4304,5.5581,0.542185,0.108039,2.25574,1,,
2537.4846,29,1.427,5.5668,0.323899,0.294246,2.25685,1,,
2012.5703,33,1.3302,4.3188,0.431513,0.386884,2.25279,1,,
2269.1631,38,2.4861,5.2938,0.398799,0.183647,2.25861,1,,
2583.6594,43,1.4138,5.3675,0.444597,0.38772,2.254,1,,
1742.9697,43,0.8473,3.845,0.319787,0.110899,2.24758,1,,
2267.4509,35,1.3509,4.609,0.408345,0.115092,2.25404,1,,
2434.2893,43,1.4817,5.158,0.393019,0.349468,2.25554,1,,
2026.8086,39,1.8103,4.5402,0.282577,0.328203,2.25813,1,,
2456.7056,36,1.2733,5.4907,0.360577,0.17567,2.25794,1,,
2208.7454,39,1.4124,5.2951,0.305453,0.335441,2.25836,1,,
2203.5171,37,1.7825,3.9655,0.472825,0.470877,2.26175,1,,
2624.4026,34,2.6174,5.3733,0.353083,0.365661,2.2559,1,,
1962.0045,35,0.9573,4.2513,0.371761,0.169377,2.25247,1,,
1890.2598,25,2.373,4.1912,0.338162,0.0447834,2.25575,1,,
2537.4539,26,1.2289,4.4472,0.210937,0.372277,2.2484,1,,
2110.5339,29,1.9719,5.4336,0.394,0.417172,2.25188,1,,
2250.0598,26,1.4676,5.6969,0.273388,0.460317,2.25404,1,,
2544.8147,20,2.7365,5.2045,0.318739,0.244075,2.25235,1,,
2492.2146,35,1.8408,4.9946,0.248544,0.237712,2.25038,1,,
2058.9316,21,1.1151,4.3242,0.444308,0.441294,2.25244,1,,
2440.5955,16,1.6472,5.5067,0.489627,0.395334,2.25266,1,,
2474.0664,23,1.7896,4.9911,0.501669,0.414082,2.253,1,,
1993.358,18,4.6788,4.9139,0.339698,0.530892,2.25102,1,,
2071.4031,21,4.8184,4.6821,0.264625,0.167444,2.23188,1,,
2362.0315,11,7.4142,4.685,0.27158,0.384239,2.2363,1,,
2406.9763,18,5.2336,4.8488,0.258984,0.222474,2.24648,1,,
2303.5991,21,3.0861,5.2484,0.535062,0.236759,2.24812,1,,
2490.0449,16,2.5324,5.2649,0.385279,0.16009,2.25121,1,,
1960.4044,24,6.1026,4.886,0.505062,0.450037,2.24829,1,,
2150.5527,22,1.6895,4.2089,0.596988,0.0518199,2.24869,1,,
2039.715,23,3.0068,4.4897,0.496623,0.276441,2.25023,1,,
2628.95,29,2.9796,5.2701,0.376271,0.0887548,2.2499,1,,
2489.0513,26,3.2527,5.3734,0.44332,0.239464,2.25102,1,,
2121.1851,26,2.8967,4.6404,0.299681,0.561238,2.24725,1,,
2220.219,25,3.1288,4.9898,0.303765,0.362247,2.2489,1,,
2573.7454,32,2.2673,3.7477,0.333945,0.399473,2.25085,1,,
2343.3127,28,2.5941,4.6963,0.394323,0.442281,2.24871,1,,
2500.4905,31,3.9858,5.495,0.373518,0.340648,2.25406,1,,
2118.9749,31,1.6634,4.9536,0.449914,0.426319,2.24702,1,,
2544.7078,32,2.0439,5.4815,0.355197,0.325439,2.24722,1,,
1904.6875,29,2.7544,5.003,0.330629,0.447906,2.24815,1,,
2122.4956,46,1.8844,4.734,0.454813,0.153422,2.24721,1,,
2383.7979,35,1.4659,4.8535,0.313875,0.229292,2.25002,1,,
2640.687,39,1.2944,5.2909,0.227703,0.497332,2.24711,1,,
2644.0569,36,1.6869,4.9199,0.296278,0.380357,2.2503,1,,
2064.5498,36,2.247,4.9187,0.407921,0.444563,2.24773,1,,
2167.4028,31,2.2742,4.9858,0.3413,0.130055,2.24761,1,,
2380.5671,44,3.9911,4.9013,0.135038,0.376483,2.24845,1,,
2160.4395,31,2.6074,5.5708,0.272213,0.422289,2.25037,1,,
2227.3804,35,6.8156,5.5193,0.220684,0.487599,2.24763,1,,
2653.2148,33,1.6077,5.2222,0.219107,0.599042,2.25195,1,,
2569.8328,37,1.5124,5.6639,0.311382,0.369831,2.25241,1,,
2403.7,41,2.6188,5.135,0.236617,0.60902,2.25209,1,,
2120.1167,35,1.6603,4.9849,0.456311,0.40164,2.25381,1,,
2533.3052,47,2.2005,5.4533,0.331613,0.415968,2.2498,1,,
2593.7268,40,1.6358,5.705,0.235185,0.102889,2.25102,1,,
1796.1675,42,1.9769,4.35,0.498176,0.240233,2.25165,1,,
2482.3408,39,1.5242,5.4574,0.414555,0.544837,2.25179,1,,
2493.877,37,2.1573,4.9289,0.422435,0.10636,2.25483,1,,
2544.4197,48,1.4147,5.8943,0.310835,0.265175,2.25592,1,,
2486.4861,43,2.4404,4.1153,0.335273,0.108776,2.254,1,,
2198.2988,45,2.5383,4.7211,0.175969,0.409972,2.25631,1,,
2616.387,34,2.3605,4.5884,0.432778,0.447266,2.256,1,,
2304.9929,34,2.2953,4.0571,0.370191,0.382448,2.25278,1,,
2575.7544,27,1.6125,5.5952,0.152641,0.222873,2.25261,1,,
2423.8621,31,2.5567,5.278,0.308542,0.454584,2.254,1,,
2112.1113,35,1.1058,3.9495,0.28208,0.454444,2.25458,1,,
2380.8984,38,1.9262,5.2564,0.332861,0.396798,2.25255,1,,
2546.585,31,1.671,5.8078,0.276934,0.426117,2.25129,1,,
1928.2278,34,1.028,3.6575,0.271253,0.427199,2.24992,1,,
1871.4349,25,3.4366,4.5287,0.236787,0.358343,2.24954,1,,
2302.3977,33,2.0136,5.4809,0.233061,0.418056,2.25107,1,,
1611.2887,35,1.4549,4.0495,0.313153,0.355364,2.25688,1,,
2293.675,30,2.1973,5.6087,0.204794,0.441882,2.2508,1,,
2510.6633,31,2.094,5.6284,0.217981,0.385869,2.24835,1,,
2513.949,35,2.7393,5.1058,0.397774,0.161407,2.24623,1,,
2539.0017,35,1.7677,5.4824,0.339324,0.237438,2.2449,1,,
2309.3472,28,3.2978,4.7608,0.288216,0.103015,2.24837,1,,
2531.582,33,3.0294,5.3008,0.492967,0.317263,2.24948,1,,
2152.8184,28,2.6154,3.9822,0.397197,0.19793,2.25069,1,,
2139.3999,21,2.0577,5.4928,0.344116,0.504941,2.24791,1,,
2284.9514,23,1.5093,4.0117,0.541233,0.201308,2.24941,1,,
2485.5127,25,1.3523,5.3541,0.565642,0.395595,2.24984,1,,
2251.4993,18,1.35,5.1473,0.155738,0.314822,2.24662,1,,
2272.7808,17,2.0564,5.7257,0.295842,0.48504,2.24925,1,,
2197.2859,21,10.9934,5.2124,0.243227,0.433042,2.24575,1,,
2048.9568,17,1.6346,4.8206,0.376204,0.520136,2.2472,1,,
2242.0344,12,2.812,4.3953,0.612724,0.29422,2.24728,1,,
1876.2581,13,1.3925,4.6496,0.446798,0.444391,2.25104,1,,
1939.8469,8,3.8571,4.1362,0.370724,0.489199,2.24865,1,,
1496.1072,9,4.6577,3.8267,0.557575,0.293633,2.2488,1,,
619.6715,10,0.7712,2.417,0.35654,0.435565,2.25021,1,,
800.5764,11,3.4242,3.0978,0.285315,0.210242,2.24603,1,,
2075.2859,17,6.6797,4.7617,0.273493,0.344469,2.2327,1,,
2243.6582,8,8.0239,4.9114,0.222198,0.272479,2.23367,1,,
2551.6619,15,3.2648,5.433,0.419543,0.26211,2.24393,1,,
2351.438,19,6.3894,5.2078,0.288832,0.505466,2.24707,1,,
2163.6338,16,7.6208,5.1133,0.291585,0.143876,2.25164,1,,
1866.0598,18,9.1076,4.3667,0.404179,0.511159,2.25293,1,,
2003.8552,14,4.6655,4.9879,0.199909,0.36551,2.25148,1,,
2306.7014,17,2.4975,5.0471,0.366556,0.571955,2.25114,1,,
2445.3899,17,5.9115,5.258,0.407847,0.389755,2.24933,1,,
2525.2769,21,8.9273,4.8042,0.260051,0.430898,2.25031,1,,
2353.4341,32,2.8774,5.3827,0.519769,0.122856,2.25275,1,,
2319.6047,21,4.9521,5.3301,0.407376,0.454113,2.25304,1,,
2292.0818,25,6.6227,4.9666,0.219983,0.431491,2.24429,1,,
2368.427,21,1.8418,5.476,0.291868,0.385835,2.24273,1,,
2289.2854,21,4.0396,3.8689,0.438006,0.621742,2.24355,1,,
2367.2761,23,3.5713,4.0171,0.270154,0.0675343,2.24768,1,,
2438.7104,21,2.7015,4.9196,0.238576,0.37889,2.24689,1,,
1804.4965,26,1.3358,4.038,0.452278,0.331375,2.2506,1,,
2392.0903,35,1.3768,3.4098,0.596061,0.262603,2.24856,1,,
2021.1317,25,3.9535,4.9819,0.291015,0.448609,2.24973,1,,
2598.8628,29,2.0823,5.0617,0.32621,0.654803,2.24879,1,,
2404.3496,27,4.989,5.42,0.407513,0.635437,2.24672,1,,
1804.9075,23,3.4515,3.8208,0.167992,0.652274,2.24922,1,,
2601.4775,25,2.8507,5.5255,0.368572,0.360726,2.25074,1,,
1983.4131,27,2.8287,4.4533,0.378663,0.153211,2.24908,1,,
2517.0317,29,2.4358,5.4634,0.517224,0.303652,2.24725,1,,
2001.4564,25,1.7462,4.7595,0.198803,0.158771,2.24659,1,,
1721.5017,31,1.5476,3.7242,0.492745,0.25562,2.2454,1,,
2293.9248,31,1.2818,4.642,0.418715,0.224979,2.24447,1,,
2673.5881,33,1.6149,4.9195,0.238139,0.315443,2.24228,1,,
2478.2876,27,1.5798,5.5711,0.581877,0.140305,2.24228,1,,
2405.6299,29,2.9057,5.35,0.216775,0.388617,2.24235,1,,
2593.5024,28,1.8421,5.0615,0.349043,0.117599,2.23907,1,,
2508.0095,28,1.6441,5.3775,0.280617,0.384956,2.24209,1,,
2207.2251,27,0.8827,4.149,0.130076,0.425786,2.24118,1,,
2657.7583,36,1.6238,4.8319,0.280525,0.132501,2.24184,1,,
1958.3885,32,1.3246,4.253,0.348819,0.404515,2.25012,1,,
2424.1895,25,5.738,5.2909,0.564152,0.168666,2.24504,1,,
2516.2041,23,3.5564,5.0947,0.143668,0.435896,2.23604,1,,
1882.9277,17,1.1477,5.0348,0.489436,0.431918,2.23798,1,,
2398.5022,15,1.9551,4.8697,0.431898,0.490873,2.23727,1,,
1581.3738,20,1.3296,4.2188,0.508854,0.276442,2.24102,1,,
2243.1301,15,5.4551,4.9901,0.23784,0.30206,2.24409,1,,
1515.1774,7,3.8326,4.3523,0.406396,0.332362,2.24178,1,,
2296.2705,12,2.5628,4.7359,0.294228,0.453306,2.23843,1,,
2149.5686,17,1.3839,4.546,0.294226,0.407243,2.23768,1,,
976.1938,2,3.0942,3.0323,0,0,0,1,,
852.6882,4,3.0651,2.9621,0,0,0,1,,
1389.1462,4,3.3689,3.5379,0.444263,0.390166,2.12514,1,,
1300.9694,6,6.5726,3.3363,0.471059,0.400234,2.13222,1,,
645.3889,1,2.234,2.3005,0.41256,0.485106,2.13772,1,,
582.6044,5,2.0339,2.2594,0.465317,0.589536,2.13776,1,,
1058.9159,8,1.2399,2.7526,0.304757,0.503329,2.13557,1,,
1301.9473,7,2.2993,2.9999,0.498664,0.50546,2.13844,1,,
935.976,7,6.1429,2.7558,0.403606,0.36773,2.13768,1,,
807.8827,4,3.2616,2.785,0.297935,0.385309,2.13797,1,,
1046.3777,5,6.0516,3.2466,0.477078,0.31955,2.13689,1,,
880.4824,4,11.7325,2.8085,0.328836,0.35393,2.13687,1,,
431.4766,3,1.3165,2.2227,0.34641,0.421613,2.13564,1,,
231.1138,1,1.2385,1.4831,0.267016,0.411853,2.13657,1,,
485.8268,5,3.1744,2.0966,0.210632,0.39506,2.13682,1,,
202.7654,5,2.5114,1.5145,0.334239,0.449748,2.13556,1,,
226.5601,4,2.6802,1.7435,0.368016,0.363738,2.13734,1,,
545.9623,4,2.0645,2.5876,0.216326,0.415584,2.13635,1,,
832.7679,8,6.0851,2.7846,0.669702,0.247718,2.13635,1,,
746.7718,5,2.6,2.5911,0.306709,0.230499,2.13784,1,,
1340.1943,9,1.8174,3.7944,0.370593,0.300974,2.13607,1,,
1472.3491,8,1.6232,3.5845,0.209179,0.590172,2.13444,1,,
1391.3909,12,2.6897,4.0598,0.238297,0.113457,2.13635,1,,
1047.1965,10,1.3749,2.8351,0.420428,0.630867,2.13646,1,,
1761.4731,7,1.8593,3.4908,0.469746,0.413027,2.13408,1,,
1819.0801,9,1.3962,4.2644,0.434755,0.401739,2.13506,1,,
2334.3489,7,5.2743,5.2287,0.109448,0.0741365,2.13528,1,,
1753.4708,10,3.8758,4.2661,0.229761,0.402918,2.13556,1,,
2102.8435,8,6.32,4.2228,0.511455,0.512553,2.13572,1,,
1827.7421,9,8.3709,3.7329,0.506271,0.231631,2.13567,1,,
1762.4222,8,2.7657,4.163,0.493085,0.500997,2.1356,1,,
1687.1963,11,3.1187,4.4596,0.488621,0.291851,2.13675,1,,
1675.8104,12,4.4089,3.839,0.319064,0.429039,2.13557,1,,
2030.2245,10,6.9209,4.1589,0.324209,0.367556,2.13456,1,,
1571.3033,9,5.0121,3.5201,0.323576,0.595178,2.13515,1,,
1526.7954,12,4.5926,4.3178,0.493771,0.110359,2.13549,1,,
1895.9094,15,7.4939,4.0862,0.41523,0.208121,2.13382,1,,
1237.8586,10,2.2897,3.8381,0.586817,0.167481,2.13331,1,,
958.2672,19,2.5379,2.9201,0.355722,0.355888,2.13272,1,,
1657.5253,13,5.037,4.6425,0.230885,0.501465,2.13068,1,,
1432.8866,16,5.6062,4.3146,0.420569,0.311288,2.13108,1,,
2031.3743,10,2.498,4.1649,0.398671,0.422372,2.13208,1,,
1336.5333,15,7.3634,3.6411,0.248542,0.520495,2.13294,1,,
2096.6816,7,9.3309,4.6292,0.529215,0.536686,2.1306,1,,
1506.7103,13,33.0115,3.958,0.302415,0.578142,2.13163,1,,
1181.8829,10,6.1941,3.0296,0.321283,0.441478,2.13546,1,,
1902.522,15,6.0846,3.786,0.350148,0.604644,2.14472,1,,
1163.9003,15,7.7928,2.8836,0.208539,0.364044,2.1445,1,,
1639.6272,18,4.2969,3.7994,0.347497,0.579045,2.14316,1,,
1507.9309,14,4.3809,3.6796,0.497179,0.366467,2.14327,1,,
1312.7664,8,3.6217,3.6116,0.38336,0.2983,2.14491,1,,
1421.2686,15,8.3799,4.2561,0.400385,0.275631,2.14564,1,,
1785.1309,8,2.1313,3.8741,0.544797,0.465592,2.1454,1,,
2216.7607,8,6.5523,4.6408,0.332822,0.39636,2.14406,1,,
915.9532,12,3.7066,3.5436,0.275707,0.0704024,2.14432,1,,
1815.3529,10,2.4948,4.4648,0.334509,0.263587,2.14481,1,,
1728.847,8,1.4092,3.8966,0.380989,0.0784349,2.14232,1,,
2007.9738,10,3.2147,4.1552,0.241813,0.374107,2.14207,1,,
1655.0764,12,1.5917,3.9891,0.172313,0.581241,2.14054,1,,
2218.3398,9,2.1795,3.7401,0.308774,0.381128,2.14039,1,,
1503.5377,7,2.4341,4.0697,0.475038,0.32729,2.14027,1,,
1421.2257,13,5.7889,3.8217,0.375428,0.269801,2.1399,1,,
1372.4679,8,1.6091,3.4719,0.455758,0.508073,2.14032,1,,
1993.1901,10,2.4841,4.5647,0.275674,0.612036,2.14046,1,,
1051.9927,8,2.3465,3.5589,0.645608,0.239279,2.14165,1,,
1319.3346,11,1.0867,3.8463,0.286507,0.198619,2.14195,1,,
827.2309,5,1.5839,2.5603,0.151054,0.571285,2.14172,1,,
1087.5514,6,1.4454,3.6361,0.293307,0.598599,2.14217,1,,
1147.1748,4,2.0654,3.0371,0.612437,0.228107,2.14341,1,,
1126.0001,6,2.3142,3.2108,0,0,0,1,,
944.4068,3,1.822,2.7599,0.556066,0.360043,2.14306,1,,
719.7831,5,0.7666,2.5347,0.375868,0.582584,2.1417,1,,
1194.4021,8,8.7094,3.5265,0.388979,0.253908,2.20144,1,,
1232.3517,10,8.4398,3.1121,0.349441,0.381085,2.20045,1,,
1071.2903,2,4.1515,3.1685,0.47865,0.509499,2.20208,1,,
816.9353,2,11.0196,2.7947,0.326784,0.363197,2.19344,1,,
583.6398,7,1.6724,2.3262,0.552067,0.106566,2.19487,1,,
1684.433,8,2.6866,3.8562,0.315442,0.435241,2.19414,1,,
829.3239,7,1.7348,2.3635,0.727892,0.219531,2.19344,1,,
765.8408,9,1.3853,2.8381,0.643455,0.262743,2.19397,1,,
1599.309,6,4.442,4.1693,0.219566,0.267014,2.19454,1,,
1447.6564,6,15.6076,3.3487,0.255108,0.363455,2.19618,1,,
901.983,6,0.7046,2.8028,0.553349,0.462504,2.19473,1,,
779.8711,6,0.7957,2.9374,0.262791,0.465122,2.19456,1,,
1459.425,9,1.2091,3.9277,0.345005,0.256578,2.19393,1,,
1401.9473,5,0.9882,3.6639,0.678014,0.395823,2.19515,1,,
849.3472,5,7.9114,2.5551,0.255355,0.33579,2.19365,1,,
1244.8431,4,1.4555,3.3789,0.376015,0.527463,2.19565,1,,
724.2414,6,2.6107,3.0552,0.341727,0.450323,2.19472,1,,
928.0197,3,1.8677,3.0943,0.219336,0.229149,2.19562,1,,
1586.5144,5,3.3033,4.1629,0.403312,0.272377,2.19541,1,,
634.4523,7,2.628,2.8662,0.21485,0.389469,2.19485,1,,
850.3125,5,4.6678,2.9182,0.318366,0.511368,2.19566,1,,
1609.8433,9,8.8825,3.8533,0.388102,0.305656,2.19534,1,,
1487.5615,9,17.9267,3.7851,0.348293,0.384125,2.19579,1,,
1581.3245,6,8.9506,3.4204,0.299054,0.301725,2.19699,1,,
1690.5156,11,14.9959,3.5574,0.332347,0.352598,2.19664,1,,
1375.9209,10,2.5795,3.472,0.240948,0.20087,2.19707,1,,
1198.0293,12,2.6584,3.454,0.481808,0.433484,2.19712,1,,
1102.2393,7,2.6078,3.173,0.444849,0.407651,2.19675,1,,
1037.0211,7,7.494,3.143,0.356454,0.38826,2.1972,1,,
1987.8262,13,5.772,4.0367,0.354841,0.276496,2.19855,1,,
1404.3949,7,1.939,3.8587,0.424345,0.43639,2.19852,1,,
1839.033,14,7.4983,3.9797,0.272849,0.463861,2.19943,1,,
1598.0038,8,12.5952,2.9189,0.234683,0.532639,2.19754,1,,
846.2164,8,10.0064,3.0216,0.501991,0.503285,2.19504,1,,
731.5445,10,2.9177,3.4394,0.339678,0.422152,2.19534,1,,
1137.6025,7,8.2165,3.017,0.504893,0.660793,2.19593,1,,
1457.7208,5,3.4416,4.0213,0.543282,0.569363,2.19629,1,,
958.865,10,0.848,3.3453,0.531483,0.248103,2.19587,1,,
1619.0472,13,2.7929,4.0963,0.301145,0.326259,2.19548,1,,
1438.4913,9,8.4412,3.8547,0.410836,0.384708,2.19522,1,,
2241.3796,8,5.1413,3.6487,0.33548,0.488738,2.19326,1,,
545.6501,9,0.5761,2.1231,0.382788,0.507777,2.19475,1,,
1523.441,12,1.1425,3.7901,0.408619,0.290478,2.19876,1,,
1670.3259,8,1.4849,4.0853,0.400365,0.54146,2.19481,1,,
1375.5742,6,1.5488,3.5971,0.319098,0.585677,2.19709,1,,
1837.0013,7,1.7571,3.837,0.196716,0.300698,2.19628,1,,
921.706,5,1.5355,3.3045,0.360029,0.259684,2.19846,1,,
1065.5859,9,6.3232,3.179,0.324813,0.411533,2.19994,1,,
1381.8857,10,6.4948,3.7711,0.359018,0.380821,2.20078,1,,
606.213,11,3.521,2.3999,0.595086,0.592107,2.20164,1,,
1790.1287,11,4.9582,3.7985,0.534111,0.293191,2.20042,1,,
1256.244,4,1.5417,3.3043,0.301664,0.474736,2.20156,1,,
1629.158,8,1.1627,3.5677,0.289594,0.582694,2.20168,1,,
1343.3557,3,1.6059,3.7105,0.433894,0.579879,2.20299,1,,
1922.4385,10,3.1345,3.8002,0.300785,0.375458,2.19969,1,,
1498.6345,5,3.9404,3.6488,0.462743,0.588378,2.19625,1,,
1664.8536,9,4.3207,4.1065,0.246398,0.154456,2.19668,1,,
1511.405,9,4.612,4.1109,0.252773,0.481579,2.19481,1,,
1672.6709,10,1.6862,3.694,0.548119,0.257779,2.19503,1,,
1071.8745,2,0.8526,3.2793,0.331015,0.550397,2.19522,1,,
459.218,5,2.0882,2.405,0.525353,0.363861,2.19344,1,,
1086.9391,7,21.4478,2.7067,0.423039,0.596815,2.19397,1,,
1167.417,1,20.1379,2.8429,0.410184,0.538256,2.19321,1,,
528.2993,2,9.862,1.9222,0.225256,0.415718,2.19206,1,,
935.8623,2,5.5942,3.0576,0.322695,0.479311,2.16062,1,,
613.0759,9,1.9751,2.5121,0.402417,0.576644,2.16009,1,,
1341.7903,6,1.1461,3.6259,0.443865,0.489671,2.16443,1,,
834.1122,6,1.3196,2.7893,0.719214,0.379558,2.17779,1,,
1121.1089,2,7.086,3.1587,0.525487,0.0699059,2.18786,1,,
747.3201,1,0.6971,2.2186,0.409462,0.717802,2.18974,1,,
1003.6826,3,0.6534,3.0022,0.332551,0.0818297,2.19272,1,,
895.2482,4,0.695,2.8957,0.604609,0.247273,2.19275,1,,
490.571,3,0.8007,1.9345,0.589219,0.349182,2.19413,1,,
1207.863,6,3.6275,3.015,0.580948,0.37702,2.19176,1,,
1412.5714,2,2.9079,3.6831,0.419662,0.562578,2.19044,1,,
766.3344,2,0.9009,2.2515,0.348749,0.5766,2.19122,1,,
1651.6743,4,4.9874,3.3803,0.310844,0.484072,2.19056,1,,
1080.6475,5,2.2897,3.0351,0.512767,0.605257,2.19208,1,,
244.6091,1,4.5981,1.4598,0.516991,0.165718,2.19181,1,,
732.3254,6,2.6519,2.4388,0.468775,0.193198,2.19147,1,,
1307.3712,3,4.5683,3.5276,0.474862,0.583713,2.19231,1,,
320.9109,12,0.4521,1.911,0.352277,0.321356,2.19219,1,,
921.6749,8,2.7746,2.8057,0.414815,0.305702,2.19181,1,,
1712.2166,6,2.2675,3.5008,0.319053,0.532578,2.19371,1,,
998.928,8,0.8848,3.2831,0.259834,0.278316,2.1918,1,,
1754.6238,9,5.4964,4.4364,0.373749,0.415375,2.19155,1,,
1513.191,7,9.32,4.1919,0.389524,0.643888,2.19156,1,,
866.9694,11,12.8448,3.0287,0.441776,0.592757,2.19126,1,,
1540.3384,8,6.6161,3.8593,0.222039,0.370391,2.19295,1,,
1317.8252,5,2.495,3.8999,0.457673,0.438926,2.19208,1,,
1338.8922,6,2.1772,3.5117,0.433486,0.486234,2.19365,1,,
1852.4285,7,9.3906,3.7797,0.353293,0.328975,2.1934,1,,
1809.1593,8,6.9479,3.3753,0.180173,0.359793,2.191,1,,
1038.7776,6,7.6465,2.8689,0.218588,0.104401,2.19102,1,,
1818.9054,12,4.0216,4.0577,0.270505,0.424717,2.19347,1,,
1424.5402,12,2.2139,3.8497,0.360087,0.622138,2.19122,1,,
1499.9417,10,0.8013,3.9693,0.576532,0.221668,2.19128,1,,
1714.9581,7,2.2875,3.8673,0.448529,0.626556,2.19205,1,,
1704.0312,14,2.3032,4.4685,0.406208,0.315097,2.19177,1,,
1069.4893,10,2.5492,3.3372,0.399132,0.464342,2.19355,1,,
1804.969,13,2.6663,3.9412,0.491376,0.0956265,2.19153,1,,
1820.6138,13,2.5565,4.6417,0.371849,0.512103,2.19296,1,,
1866.8297,14,5.3568,4.1112,0.476594,0.576657,2.19308,1,,
1828.1401,8,2.1207,4.3666,0.264299,0.163862,2.19098,1,,
1854.9436,12,1.8677,4.4346,0.310742,0.399,2.18935,1,,
1362.092,14,4.3351,3.549,0.331198,0.216018,2.18911,1,,
1206.0214,11,9.33,3.8813,0.452859,0.529367,2.19196,1,,
937.2702,17,0.9053,3.2564,0.428931,0.301772,2.19359,1,,
1576.5471,13,4.3972,3.6988,0.314822,0.386753,2.19127,1,,
1657.5383,18,6.5291,4.3873,0.371244,0.421513,2.19098,1,,
1581.8317,20,9.8905,3.9855,0.266381,0.476224,2.19104,1,,
1744.7224,17,12.9469,3.9485,0.373561,0.447584,2.19273,1,,
1687.661,19,3.2235,4.5381,0.288846,0.341937,2.19226,1,,
1815.4021,14,6.262,4.4041,0.3029,0.572719,2.19257,1,,
2129.9399,11,4.5405,5.001,0.343657,0.196912,2.19041,1,,
2166.1372,15,1.5207,4.1882,0.423618,0.486034,2.1905,1,,
2205.2661,15,1.084,4.2847,0.306992,0.190756,2.18879,1,,
1228.6097,15,0.8197,3.5198,0.326389,0.477169,2.18849,1,,
1226.2363,11,1.8858,3.6303,0.282543,0.611722,2.18851,1,,
1519.4131,10,1.3767,4.2774,0.35771,0.564669,2.18856,1,,
1997.7385,15,5.2204,4.7198,0.341959,0.614521,2.18617,1,,
