2064.5,198.527,0.658243,0.145137,2.19979
2023.5,191.698,0.691952,0.172908,2.20128
2045,197.598,0.65817,0.157979,2.19953
2027.5,194.527,0.673304,0.150924,2.19987
2062.5,198.527,0.657605,0.146427,2.20012
2053.5,198.184,0.657005,0.128998,2.20023
1947,186.627,0.702465,0.156666,2.20032
2037.5,204.184,0.614137,0.151796,2.19964
2056,204.426,0.618243,0.136348,2.20022
2033,197.598,0.654308,0.152682,2.20089
2015.5,206.184,0.595777,0.143514,2.20077
2013,200.426,0.629715,0.142907,2.19972
2009.5,197.841,0.645159,0.161201,2.20035
2041,197.598,0.656883,0.163612,2.19845
2046,197.255,0.660785,0.16324,2.19904
2042.5,197.355,0.658983,0.129027,2.19961
2035,191.113,0.700157,0.146768,2.20056
1999.5,196.184,0.652838,0.166725,2.20081
2043,193.941,0.682556,0.152582,2.19973
2073.5,201.355,0.642669,0.151316,2.20116
2051.5,198.527,0.654098,0.14631,2.19881
2051,196.77,0.665671,0.167459,2.20002
2040.5,194.527,0.677621,0.141804,2.19963
2062,197.941,0.661343,0.165295,2.20027
2028.5,195.698,0.665595,0.145702,2.19852
2049,195.598,0.673012,0.149669,2.20002
2034.5,189.355,0.713038,0.17004,2.19954
2063.5,198.527,0.657924,0.159192,2.19999
2047,192.77,0.692231,0.148011,2.20036
2044,193.941,0.68289,0.157242,2.19894
2035.5,196.527,0.662273,0.140413,2.1996
2039,194.284,0.678816,0.146658,2.20029
2035.5,193.355,0.684177,0.162501,2.1993
2036.5,191.355,0.698897,0.154726,2.19957
2014.5,194.527,0.668987,0.117962,2.19879
2054.5,195.012,0.678879,0.158287,2.1988
2058,199.113,0.652315,0.143224,2.19972
2040,192.77,0.689863,0.14303,2.19843
2038,197.941,0.653645,0.142512,2.19892
2043,193.941,0.682556,0.136634,2.19786
2038.5,194.527,0.676957,0.136107,2.19837
2062.5,195.012,0.681523,0.156493,2.19817
2057,195.598,0.67564,0.148205,2.19911
2031,190.77,0.701296,0.137981,2.19768
2032.5,194.527,0.674965,0.122815,2.1987
2034.5,195.698,0.667564,0.149292,2.19925
2057.5,197.355,0.663822,0.157698,2.1981
