-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
1777.5,176.87,0.714021,0.142679,2.17698
1744.5,171.698,0.743615,0.146689,2.17902
1730,173.113,0.725434,0.14537,2.17704
1721.5,171.698,0.733811,0.132724,2.17624
1712.5,172.87,0.720113,0.158227,2.17669
1731.5,172.527,0.731002,0.126844,2.17565
1738,172.284,0.735815,0.148441,2.17598
1734.5,172.527,0.732269,0.159702,2.1768
1718,173.456,0.717555,0.157541,2.17855
1714.5,171.698,0.730827,0.142585,2.17775
1711,176.284,0.691883,0.143278,2.17843
1714,172.284,0.725654,0.161876,2.17788
1720,174.284,0.711577,0.151006,2.17595
1735,176.284,0.701588,0.159144,2.17716
1749.5,175.698,0.712177,0.156938,2.17735
1743,176.284,0.704823,0.167269,2.17625
1748.5,176.527,0.705105,0.162542,2.17687
1749.5,175.698,0.712177,0.164538,2.17772
1737.5,176.527,0.700669,0.163575,2.17772
1707,172.284,0.72269,0.160877,2.17846
1741,176.284,0.704014,0.172033,2.17692
1733,174.77,0.712979,0.171648,2.17699
1727.5,175.355,0.705976,0.182563,2.17732
1725,173.941,0.716464,0.157436,2.17734
1725.5,172.87,0.72558,0.150346,2.17792
1721.5,176.527,0.694217,0.169921,2.17717
1726,172.284,0.730734,0.152539,2.17752
1720.5,172.87,0.723477,0.151742,2.17731
1728.5,176.527,0.69704,0.154121,2.17729
1717,172.284,0.726924,0.17738,2.17683
1717,172.284,0.726924,0.165341,2.17783
1730.5,170.527,0.747817,0.160847,2.17725
1712,172.284,0.724807,0.13947,2.17754
1723.5,174.87,0.708256,0.15669,2.17719
1726,171.113,0.740775,0.156018,2.17802
1711,172.284,0.724384,0.166349,2.1777
1724,172.284,0.729887,0.158173,2.17697
1726,172.284,0.730734,0.156295,2.17706
1718.5,170.527,0.742632,0.156954,2.17655
1725.5,171.698,0.735516,0.146356,2.17689
1723,172.284,0.729464,0.146724,2.17624
1712,173.941,0.711065,0.170315,2.17383
1688,170.77,0.72738,0.165347,2.17551
1689,175.113,0.692156,0.163107,2.1749
1695.5,174.527,0.699492,0.170471,2.17716
1684.5,173.698,0.701599,0.166977,2.17605
1694.5,174.527,0.69908,0.158739,2.17671
1695.5,176.184,0.686398,0.173134,2.17672
1682.5,174.527,0.694129,0.150161,2.17603
1700.5,172.87,0.715067,0.148682,2.17647
1683,172.284,0.712529,0.17043,2.17625
1696,173.941,0.704419,0.160132,2.17612
1691.5,171.698,0.721023,0.169096,2.17592
1671.5,170.87,0.719423,0.162796,2.17652
1681,171.113,0.721461,0.165394,2.17535
1674,171.113,0.718457,0.169617,2.17641
1678,170.284,0.727198,0.135129,2.17662
1656,169.456,0.724698,0.159695,2.17597
1706,175.113,0.699123,0.166807,2.17643
1696.5,172.87,0.713385,0.164345,2.17597
1687,172.284,0.714223,0.17592,2.17565
1671.5,172.527,0.705671,0.162565,2.17595
1674,171.113,0.718457,0.164159,2.17519
1680,171.113,0.721032,0.173377,2.17592
1687,171.113,0.724037,0.168495,2.17616
1668.5,169.698,0.728082,0.156508,2.17756
1667.5,171.698,0.710792,0.161337,2.17684
1685,172.284,0.713376,0.162482,2.1753
1687,171.113,0.724037,0.164375,2.17706
1671.5,170.527,0.722321,0.16405,2.17487
1683.5,171.698,0.717613,0.164802,2.17592
1675.5,170.527,0.72405,0.174109,2.17697
1652,169.456,0.722948,0.166574,2.17581
1654.5,169.698,0.721973,0.169167,2.17654
1656.5,169.698,0.722845,0.169375,2.1767
1660,169.456,0.726449,0.160139,2.17588
1666.5,169.698,0.727209,0.153393,2.17664
1671.5,171.698,0.712497,0.162983,2.17668
1667.5,170.87,0.717701,0.164737,2.17567
1666,170.284,0.721998,0.168712,2.17542
1690.5,171.698,0.720596,0.169992,2.17548
1675.5,171.355,0.717066,0.1764,2.17688
1662,170.284,0.720264,0.163267,2.17623
1670,171.113,0.71674,0.164592,2.1768
1666,171.113,0.715024,0.172944,2.17638
1682.5,170.527,0.727075,0.159526,2.17727
1676.5,171.698,0.714629,0.178686,2.1753
1671.5,171.698,0.712497,0.174807,2.17652
1674,171.113,0.718457,0.169903,2.17697
1655.5,167.698,0.739743,0.160233,2.1758
1671,171.113,0.71717,0.165845,2.17745
1663,171.113,0.713736,0.164459,2.17692
1660,171.113,0.712448,0.157056,2.1764
1661.5,170.527,0.718,0.163932,2.17697
1664.5,170.527,0.719296,0.163678,2.17681
1662,171.113,0.713307,0.170807,2.17883
1663.5,171.698,0.709087,0.163213,2.17626
1651.5,171.698,0.703972,0.159746,2.17601
1672.5,171.698,0.712924,0.163099,2.17625
1670,170.284,0.723731,0.155182,2.17607
1662,171.113,0.713307,0.155465,2.17726
1669,171.113,0.716311,0.174431,2.17695
1663,171.113,0.713736,0.171159,2.17738
1657,172.284,0.701522,0.155608,2.17578
1673.5,170.527,0.723186,0.163186,2.17697
1676,169.941,0.729268,0.158177,2.17681
1653,172.284,0.699828,0.152647,2.17699
1653.5,170.527,0.714543,0.167622,2.17701
1658.5,172.87,0.697406,0.171111,2.17603
1665.5,170.527,0.719728,0.159225,2.17703
1653,172.284,0.699828,0.162271,2.1765
1653.5,171.698,0.704825,0.171281,2.17638
1661.5,171.698,0.708235,0.162971,2.17658
1655.5,171.698,0.705677,0.154774,2.17677
1654.5,172.87,0.695724,0.147888,2.17655
1658,171.113,0.71159,0.158578,2.17634
1644,170.284,0.712463,0.161843,2.17743
1659,172.284,0.702368,0.17952,2.176
1652.5,169.698,0.7211,0.172719,2.17704
1651,172.284,0.698981,0.156329,2.1773
1665,171.456,0.711737,0.15841,2.17652
1647,172.284,0.697288,0.169043,2.17527
1651.5,170.042,0.717758,0.165145,2.17621
1640.5,168.042,0.73005,0.161537,2.17519
1651.5,170.042,0.717758,0.153548,2.17613
1650,167.456,0.739423,0.146058,2.17462
1649.5,168.87,0.72687,0.154591,2.17548
1648,168.284,0.731274,0.137825,2.17644
1655.5,168.87,0.729514,0.153624,2.17627
1647,171.113,0.706869,0.151528,2.17565
1656.5,172.87,0.696565,0.147371,2.17581
1643,166.284,0.746698,0.152441,2.17606
1648,168.284,0.731274,0.140586,2.17517
1643,169.456,0.719009,0.186635,2.17555
1639.5,169.698,0.715427,0.158291,2.17587
1634.5,166.87,0.737629,0.175126,2.17536
1636.5,166.527,0.741578,0.151648,2.17548
