-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
1331.5,151.213,0.731765,0.202279,2.11399
1346.5,151.213,0.740009,0.215423,2.11331
1334,150.627,0.738852,0.189807,2.11397
1330,151.799,0.72531,0.191944,2.11358
1337.5,151.213,0.735062,0.199052,2.11352
1339,149.456,0.753294,0.195844,2.11306
1341,148.284,0.766388,0.190075,2.11389
1336,150.142,0.744751,0.187282,2.11349
1337.5,148.385,0.763352,0.187655,2.11327
1341,148.971,0.759343,0.207369,2.11277
1324,148.971,0.749716,0.177427,2.11244
1332,147.799,0.766251,0.220345,2.11359
1328.5,148.385,0.758216,0.19669,2.11302
1331.5,148.385,0.759928,0.207284,2.11347
1330.5,148.385,0.759357,0.202917,2.11345
1332.5,148.042,0.764028,0.204742,2.11286
1327,147.799,0.763375,0.231265,2.11328
1328,147.799,0.76395,0.209725,2.11385
1335,149.456,0.751044,0.175827,2.1138
1333,148.971,0.754813,0.239599,2.11303
1327,147.799,0.763375,0.18876,2.11315
1326.5,151.213,0.729017,0.148058,2.11295
1330.5,149.556,0.747507,0.218556,2.11292
1338.5,148.385,0.763923,0.246249,2.11372
1334.5,149.556,0.749754,0.235623,2.1136
1323,146.627,0.773285,0.170032,2.11404
1319,147.799,0.758773,0.153608,2.11312
1324.5,148.385,0.755933,0.176135,2.11269
1336.5,148.385,0.762781,0.237739,2.11296
1332,148.971,0.754246,0.223326,2.11221
1326.5,148.385,0.757074,0.194218,2.11145
1329,148.971,0.752548,0.219175,2.11078
1336,148.971,0.756511,0.211079,2.11203
1343,150.142,0.748653,0.198247,2.11122
1341,148.971,0.759343,0.192123,2.11111
1337.5,147.213,0.775551,0.219215,2.11161
1336.5,148.385,0.762781,0.215092,2.11138
1334.5,147.213,0.773811,0.199834,2.11191
1340.5,148.385,0.765064,0.177051,2.11107
1337,147.799,0.769127,0.194362,2.11093
1334,147.799,0.767402,0.17012,2.11063
1343,148.971,0.760475,0.197566,2.11157
1340.5,148.385,0.765064,0.197311,2.11276
1335,147.799,0.767977,0.20655,2.10958
1330,148.971,0.753114,0.210939,2.11154
