-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
1505,162.284,0.718114,0.138322,2.15452
1521,165.113,0.701097,0.163593,2.15677
1517,161.456,0.731287,0.169477,2.15738
1535,161.456,0.739964,0.179366,2.15589
1520,164.284,0.70772,0.192859,2.1571
1526,162.284,0.728134,0.15036,2.15557
1517,165.113,0.699253,0.174465,2.15602
1531,160.284,0.748864,0.173174,2.15661
1513,161.113,0.732469,0.178762,2.15648
1518,163.113,0.716978,0.139678,2.15814
1502.5,158.527,0.751309,0.160048,2.1571
1516,161.113,0.733921,0.158525,2.15647
1505.5,160.87,0.731038,0.193808,2.15592
1523.5,160.527,0.742945,0.157536,2.15606
1519,161.941,0.727869,0.156373,2.15562
1518,160.284,0.742506,0.177728,2.15519
1511.5,161.698,0.726451,0.155283,2.15591
1514.5,160.87,0.735409,0.175088,2.15588
1525.5,160.87,0.74075,0.190893,2.15548
1515.5,162.87,0.717932,0.161308,2.15632
1529.5,162.527,0.727627,0.165801,2.15624
1515.5,160.87,0.735894,0.193126,2.15455
1509.5,161.698,0.725489,0.177338,2.15594
1533.5,162.042,0.733906,0.181309,2.15496
1528,161.456,0.73659,0.186198,2.15565
1515.5,163.698,0.710684,0.166391,2.15537
1519.5,162.87,0.719827,0.171927,2.15588
1506.5,159.698,0.742296,0.179587,2.15465
1522,162.284,0.726226,0.160709,2.15484
1506.5,158.87,0.750058,0.16558,2.15445
1519.5,161.698,0.730296,0.163929,2.15521
1526.5,163.698,0.715842,0.174199,2.15377
1505.5,157.698,0.760739,0.185851,2.15469
1506.5,160.042,0.739117,0.183013,2.15417
1513.5,162.042,0.724334,0.193687,2.15437
1514.5,161.698,0.727892,0.161833,2.15452
1512,158.284,0.758379,0.169228,2.15497
1524,161.941,0.730265,0.167964,2.15368
1509,161.456,0.727431,0.187931,2.15408
1511.5,158.042,0.760458,0.185907,2.15295
1507,159.113,0.74802,0.166975,2.15445
1515.5,158.87,0.754539,0.162512,2.15393
1492.5,157.698,0.75417,0.182175,2.15404
1512.5,160.87,0.734437,0.172882,2.15458
1505.5,156.87,0.768795,0.195803,2.15376
1515.5,159.698,0.746731,0.171567,2.15364
1503.5,161.698,0.722606,0.176851,2.15406
1513,161.941,0.724994,0.152777,2.15397
1502,160.284,0.73468,0.163415,2.15468
1503.5,158.042,0.756433,0.159984,2.15363
1492,157.456,0.756243,0.16152,2.15297
1494,158.627,0.746112,0.182951,2.15356
1486.5,161.698,0.714435,0.176238,2.15283
1496.5,159.698,0.737369,0.184929,2.15289
1487,162.284,0.709525,0.158191,2.15361
1513.5,159.698,0.745746,0.182989,2.15332
1507,157.113,0.767186,0.170568,2.15364
1494,158.627,0.746112,0.177473,2.15325
1496,159.456,0.739368,0.159759,2.15352
1504.5,160.527,0.733679,0.166671,2.15336
1499.5,158.042,0.75442,0.167829,2.15339
1507.5,157.698,0.761749,0.170351,2.15297
1506.5,160.527,0.734655,0.171101,2.15122
1507,158.284,0.755871,0.174236,2.15229
1512.5,158.042,0.760961,0.172747,2.15227
1508.5,157.698,0.762255,0.172035,2.15121
1495.5,157.698,0.755686,0.153741,2.15139
1487,161.456,0.716825,0.150019,2.15343
1510.5,158.042,0.759954,0.160122,2.15214
1513.5,158.042,0.761464,0.17076,2.15189
1504,158.627,0.751106,0.164342,2.15317
1494.5,158.87,0.744083,0.161166,2.15253
1505.5,158.87,0.74956,0.15659,2.15234
1504.5,159.698,0.741311,0.157635,2.15232
1504,159.456,0.743322,0.178562,2.15182
1505.5,158.042,0.757439,0.184794,2.15244
1508,160.284,0.737614,0.170808,2.15184
1514.5,162.042,0.724813,0.183705,2.15099
1508,159.456,0.745299,0.16983,2.15171
1506.5,159.213,0.746828,0.166378,2.15093
1499.5,160.87,0.728125,0.181707,2.15056
1517,159.799,0.74653,0.1669,2.15008
1501,160.627,0.731057,0.166926,2.15147
1503,159.456,0.742827,0.172907,2.1503
1504.5,158.527,0.752309,0.146956,2.15163
1504,159.799,0.740133,0.140685,2.152
1492,158.627,0.745113,0.16591,2.1494
1494.5,158.87,0.744083,0.173076,2.15071
1497,158.627,0.74761,0.152838,2.15081
1507.5,159.213,0.747324,0.203526,2.15218
1487.5,158.042,0.748383,0.173598,2.15117
1498.5,159.213,0.742863,0.152542,2.15118
1493.5,159.213,0.740384,0.185345,2.15128
1500,159.456,0.741345,0.192529,2.14948
1482,158.627,0.740119,0.186271,2.15064
1487,158.627,0.742616,0.170887,2.1495
1482,157.456,0.751174,0.184648,2.15097
1493.5,158.87,0.743586,0.158481,2.15134
1496,158.284,0.750354,0.16241,2.14926
1484.5,157.698,0.750127,0.165897,2.1508
1491,160.627,0.726186,0.169389,2.15002
1471,158.627,0.734626,0.179937,2.14945
1489.5,158.87,0.741594,0.164567,2.14966
1478,157.456,0.749146,0.158838,2.14969
1479,158.627,0.738621,0.180573,2.15109
1488.5,158.042,0.748886,0.174966,2.15015
1476.5,159.213,0.731956,0.167192,2.14972
1494,157.113,0.760568,0.16655,2.14875
1489,159.456,0.735908,0.169494,2.15117
1486.5,156.87,0.759092,0.175014,2.14945
1471.5,158.042,0.740333,0.161065,2.14836
1475.5,156.87,0.753475,0.178096,2.15017
1481,157.456,0.750667,0.166839,2.14985
1482.5,158.042,0.745867,0.177653,2.14914
1483.5,158.042,0.74637,0.164978,2.1492
1467.5,158.042,0.738321,0.173247,2.14851
1477.5,156.87,0.754497,0.170069,2.14855
1457,158.627,0.727634,0.168794,2.1496
1475,158.627,0.736623,0.172333,2.14847
1478,157.456,0.749146,0.175513,2.14919
1470.5,158.042,0.73983,0.179563,2.14791
1478.5,156.87,0.755007,0.175533,2.14885
1468,158.627,0.733127,0.168942,2.14864
1466.5,158.042,0.737817,0.163542,2.1486
1474,157.456,0.747119,0.172608,2.14772
1476.5,158.87,0.735122,0.163774,2.14773
1472,157.456,0.746105,0.163875,2.14872
1487,157.113,0.757004,0.167388,2.14848
1483,157.113,0.754968,0.158533,2.14961
1482,156.284,0.762478,0.180407,2.14647
1482.5,158.042,0.745867,0.182512,2.14727
1463,158.627,0.73063,0.149333,2.14889
1471.5,158.042,0.740333,0.172613,2.14915
1462,157.456,0.741037,0.180469,2.14965
1468,158.627,0.733127,0.166861,2.1476
1474.5,158.042,0.741842,0.169887,2.14686
1469.5,158.042,0.739327,0.185123,2.14828
1480.5,156.87,0.756028,0.182261,2.14802
1466.5,158.042,0.737817,0.178725,2.14997
1459.5,158.042,0.734296,0.178997,2.14718
1473,157.456,0.746612,0.180076,2.14671
1470,157.456,0.745092,0.178836,2.14686
1470.5,158.042,0.73983,0.170206,2.14822
1461.5,158.042,0.735302,0.175154,2.14751
1463.5,158.042,0.736308,0.174981,2.14822
1465.5,158.042,0.737314,0.181422,2.14849
1471.5,158.042,0.740333,0.143151,2.14787
1468.5,158.042,0.738824,0.175835,2.14762
1470.5,156.87,0.750922,0.172524,2.14683
1460,157.456,0.740023,0.166773,2.14735
1452.5,158.87,0.723172,0.162684,2.14937
1466,157.456,0.743064,0.162198,2.14697
1472.5,156.87,0.751943,0.177873,2.14735
1459.5,156.87,0.745305,0.167103,2.14689
1462,157.456,0.741037,0.180469,2.14841
1476.5,158.042,0.742849,0.177179,2.14652
1467,159.456,0.725035,0.179919,2.1496
1458.5,156.87,0.744794,0.182028,2.14816
1467.5,156.87,0.74939,0.176829,2.14816
1455.5,158.042,0.732283,0.184663,2.14746
1476,157.456,0.748133,0.175775,2.14776
1456.5,158.042,0.732786,0.161066,2.14773
1464.5,158.042,0.736811,0.191127,2.1483
