502.1843,0,0.2699,1.9832,0,0,0
888.3466,0,0.9419,2.7827,0,0,0
420.8502,0,0.2469,1.7385,0,0,0
149.0654,1,0.0925,1.3424,0,0,0
839.4995,2,0.6482,2.7009,0,0,0
235.2415,2,1.1865,1.671,0,0,0
262.7157,3,3.8517,1.6346,0,0,0
523.6599,0,3.2961,2.1356,0,0,0
136.1945,13,0.4118,1.219,0,0,0
495.2639,0,0.7194,2.0162,0,0,0
754.745,10,0.8037,2.6262,0,0,0
598.6353,0,0.3557,2.3761,0,0,0
365.6464,7,0.2675,2.0536,0,0,0
376.0015,0,0.258,1.9598,0,0,0
254.4056,10,0.3745,1.7408,0,0,0
453.1956,0,0.3519,2.2257,0,0,0
356.2823,0,0.4281,2.0546,0,0,0
600.4995,0,0.8849,2.5639,0,0,0
733.2524,0,0.7936,2.2564,0,0,0
216.8011,0,0.1465,1.2424,0,0,0
399.6048,0,0.3972,1.9682,0,0,0
421.7607,0,0.5518,1.8693,0,0,0
314.7299,0,0.2287,1.49,0,0,0
744.392,0,0.3898,2.3751,0,0,0
853.118,0,0.552,2.8155,0,0,0
458.0492,0,1.214,1.9736,0,0,0
422.4397,0,0.4821,1.9829,0,0,0
504.0713,0,1.4014,2.2192,0,0,0
491.0051,0,1.4358,1.9304,0,0,0
538.2843,0,1.5444,2.2576,0,0,0
291.305,0,0.1602,1.6296,0,0,0
538.6773,0,1.9887,2.4078,0,0,0
175.1065,0,0.1481,1.5728,0,0,0
409.1461,0,0.3706,1.881,0,0,0
795.0927,0,2.1222,2.6438,0,0,0
573.3875,0,0.5257,2.1196,0,0,0
454.8297,0,0.6159,2.244,0,0,0
764.2749,0,0.3773,2.6307,0,0,0
257.6261,0,0.3698,1.7803,0,0,0
207.0154,0,0.1986,1.2991,0,0,0
156.9937,0,0.1314,1.3981,0,0,0
505.7959,0,0.3616,2.5063,0,0,0
814.2211,0,0.4497,2.6625,0,0,0
594.6892,0,0.4147,2.2706,0,0,0
326.7156,0,0.5615,2.1379,0,0,0
277.2567,0,0.1709,1.624,0,0,0
369.9983,0,0.1638,1.8168,0,0,0
431.1154,0,0.2457,2.2547,0,0,0
220.58,0,0.2537,1.4303,0,0,0
703.7476,0,0.7255,2.5619,0,0,0
487.18,0,0.4438,2.1772,0,0,0
253.3288,0,0.2429,1.623,0,0,0
244.4091,0,0.4456,1.6244,0,0,0
630.1346,0,0.703,2.2726,0,0,0
395.8669,0,0.7031,1.9162,0,0,0
1217.5399,0,0.6387,3.6012,0,0,0
215.8269,0,0.4362,1.2816,0,0,0
979.5972,0,0.532,2.6728,0,0,0
461.6323,0,0.4202,2.0295,0,0,0
264.8961,0,1.0793,1.6706,0,0,0
420.0165,0,0.2251,1.9629,0,0,0
287.6653,0,0.1942,1.8161,0,0,0
715.2158,0,0.9507,2.7678,0,0,0
