-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
197,79.9411,0.387379,0.405101,2.11584
153.5,65.5563,0.448837,0.379965,2.11498
356.5,127.012,0.277702,0.206424,2.11393
99,60.2132,0.369698,0.347967,2.11502
154.5,91.6985,0.230895,0.566927,2.12386
187.5,90.8701,0.285345,0.461409,2.12662
161.5,57.5563,0.612627,0.300573,2.12195
206,84.6274,0.361456,0.53139,2.12176
218.5,93.6985,0.312749,0.465808,2.12155
227,81.1127,0.433569,0.302496,2.12006
185,95.4558,0.255139,0.139016,2.12127
155.5,82.8701,0.284541,0.350667,2.12278
224,91.1127,0.339078,0.236869,2.11965
134,65.4558,0.393023,0.469921,2.12109
267,110.77,0.273452,0.279076,2.12168
272,120.426,0.235687,0.545406,2.12158
164.5,80.8701,0.316082,0.368977,2.12143
350.5,133.497,0.247145,0.240517,2.12249
218.5,88.8701,0.347657,0.300043,2.12191
216.5,115.012,0.205674,0.105676,2.12281
174.5,68.0416,0.473648,0.544544,2.12196
164,113.598,0.159703,0.405865,2.12231
337,130.912,0.247106,0.42727,2.12167
221,95.9411,0.301712,0.349024,2.12163
412.5,121.012,0.353977,0.30112,2.12268
357.5,139.841,0.229731,0.260008,2.12207
60.5,76.0416,0.131481,0.363897,2.12142
84.75,87.9203,0.140605,0.333256,2.12278
174,120.184,0.166586,0.388639,2.12132
206.5,112.77,0.204078,0.529815,2.12155
153.5,71.9706,0.32393,0.284584,2.12209
210.5,113.284,0.170366,0.336232,2.12156
133.75,89.9914,0.196537,0.398497,2.12211
179.5,109.941,0.17784,0.51955,2.12253
105.25,84.3345,0.172193,0.577843,2.12203
220.75,102.82,0.222205,0.53349,2.1219
337,175.397,0.137656,0.42818,2.12162
167.25,84.5772,0.400665,0.286006,2.12128
329,140.912,0.208215,0.447012,2.12088
203.5,87.2843,0.270526,0.453231,2.121
455.5,216.125,0.122543,0.346712,2.12141
191.5,94.2843,0.236297,0.351695,2.12215
277,139.912,0.188299,0.386112,2.12258
340,135.397,0.233062,0.543231,2.12184
476,117.598,0.432531,0.269831,2.12135
153.5,135.497,0.105064,0.600101,2.12184
122.25,91.9914,0.161758,0.374769,2.12174
99.3333,73.732,0.262638,0.575855,2.12141
205.5,78.8701,0.378177,0.544305,2.12058
375.75,116.305,0.465017,0.500078,2.11961
304.5,161.983,0.145834,0.414353,2.12039
606.5,177.64,0.241524,0.277022,2.11999
244,84.8701,0.375514,0.382703,2.11962
518,217.681,0.137372,0.508564,2.11954
435.5,159.983,0.213822,0.593872,2.12145
677,162.569,0.321903,0.293247,2.12199
488.5,144.326,0.294704,0.329967,2.12186
410,134.083,0.286579,0.497119,2.12297
401,200.368,0.125516,0.194301,2.12163
140,112.284,0.13954,0.352018,2.12178
394.5,170.125,0.171286,0.44287,2.12238
564.5,156.811,0.288483,0.383407,2.12079
318,117.255,0.290653,0.339397,2.12152
190.167,82.4795,0.465544,0.347472,2.12311
291.5,125.497,0.232583,0.530433,2.12097
226.25,78.5772,0.572647,0.193983,2.12112
495.5,166.811,0.223771,0.497914,2.12127
396.5,156.811,0.202628,0.491213,2.1207
328,148.569,0.186737,0.408657,2.12248
362.5,105.841,0.406643,0.450946,2.12128
215.5,93.6985,0.308455,0.080243,2.12169
263,90.7696,0.40113,0.276974,2.12095
330,183.054,0.123756,0.282811,2.12054
322.5,172.326,0.13647,0.14809,2.1208
365.5,144.326,0.2205,0.0644926,2.12149
298.5,118.669,0.266366,0.420338,2.12236
433,138.083,0.285375,0.40345,2.12262
324,140.912,0.205051,0.61293,2.1217
196.5,100.527,0.244347,0.130436,2.12068
377.5,169.983,0.164179,0.259971,2.12088
339.5,208.125,0.0984921,0.32121,2.12027
190,93.9411,0.437105,0.466321,2.12027
406.5,146.184,0.239041,0.448243,2.12084
147.5,88.5269,0.316076,0.4359,2.11955
331.25,106.891,0.439217,0.340168,2.11908
273.25,120.376,0.416911,0.49568,2.12098
533,136.083,0.361683,0.612438,2.12012
582.5,240.267,0.126799,0.446165,2.11985
297.5,107.841,0.321464,0.373412,2.12109
417.5,175.64,0.170068,0.562508,2.12203
423.5,197.439,0.136521,0.335592,2.12133
196,78.6274,0.54674,0.401675,2.12171
490.5,171.983,0.208391,0.382083,2.12058
303.5,151.64,0.165861,0.618989,2.1204
354.5,147.983,0.203425,0.420695,2.1214
257.5,130.669,0.189514,0.473825,2.11998
519.5,166.468,0.235577,0.417522,2.12067
371,168.569,0.164071,0.519985,2.11807
242,103.113,0.286023,0.182123,2.1203
90,56.2132,0.350955,0.457803,2.12078
249,144.225,0.150427,0.394283,2.11919
373.5,142.669,0.23059,0.484619,2.11864
298,104.426,0.343404,0.112494,2.11974
192.5,103.355,0.226451,0.467564,2.12095
329.5,113.698,0.320299,0.343566,2.1218
257.25,80.9914,0.562677,0.32077,2.12202
193,125.598,0.153745,0.369222,2.11979
256.5,107.841,0.277161,0.0639783,2.11993
311.5,165.64,0.142672,0.57067,2.12038
367.5,198.326,0.117411,0.346374,2.12127
294.5,167.64,0.131687,0.445194,2.12088
184.75,68.3345,0.475523,0.465825,2.11973
338,123.598,0.278038,0.197742,2.12089
211,75.8701,0.374209,0.449675,2.12082
437.5,156.468,0.224562,0.570748,2.12059
141,99.598,0.178619,0.356668,2.1194
222,126.426,0.174537,0.359839,2.12104
192,91.1127,0.290639,0.469053,2.1215
155.5,77.8701,0.517866,0.334766,2.12072
307.5,109.012,0.325166,0.513063,2.12052
215,103.598,0.251736,0.139579,2.12084
59.5,49.799,0.313583,0.399551,2.12143
96,64.0416,0.309677,0.428518,2.12195
228.5,119.012,0.202728,0.516833,2.12271
121,80.0416,0.230497,0.545173,2.12254
