-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
197.5,87.6985,0.322695,0.479311,2.16062
502,138.77,0.327586,0.450011,2.16203
320.5,100.042,0.402417,0.576644,2.16009
289,79.4558,0.575249,0.224993,2.15906
118,57.799,0.443865,0.489671,2.16443
141,66.1421,0.405016,0.237564,2.17176
114.5,44.7279,0.719214,0.379558,2.17779
429.5,125.355,0.343469,0.421238,2.18051
264,79.4558,0.525487,0.0699059,2.18786
298,77.799,0.618697,0.356501,2.18489
155,68.9706,0.409462,0.717802,2.18974
248.5,74.8701,0.557083,0.384571,2.19041
448.5,130.184,0.332551,0.0818297,2.19272
158,51.799,0.739987,0.409681,2.1937
135,52.9706,0.604609,0.247273,2.19275
261.75,92.9914,0.348445,0.528856,2.1937
432.5,96.0416,0.589219,0.349182,2.19413
197.5,70.6274,0.516202,0.43449,2.19283
332.25,86.9914,0.580948,0.37702,2.19176
238,71.799,0.580163,0.628329,2.192
665,141.113,0.419662,0.562578,2.19044
191.25,68.0919,0.518933,0.278542,2.19201
646,152.569,0.348749,0.5766,2.19122
413,107.598,0.448282,0.444619,2.19222
345.5,118.184,0.310844,0.484072,2.19056
273,87.799,0.445034,0.145946,2.19129
323,88.9706,0.512767,0.605257,2.19208
363.5,86.0416,0.617017,0.268122,2.1903
449.5,104.527,0.516991,0.165718,2.19181
592,150.569,0.328143,0.518504,2.19278
361.25,98.163,0.468775,0.193198,2.19147
497.5,129.64,0.371987,0.355989,2.19181
464.5,110.87,0.474862,0.583713,2.19231
506,145.74,0.299366,0.492061,2.19195
589.5,145.012,0.352277,0.321356,2.19219
699,136.426,0.471944,0.381876,2.19194
848.5,160.326,0.414815,0.305702,2.19181
157.667,64.3039,0.531483,0.410956,2.19173
496.5,139.841,0.319053,0.532578,2.19371
783.5,142.326,0.48605,0.117167,2.19107
668,179.74,0.259834,0.278316,2.1918
355.5,112.527,0.343516,0.471304,2.19327
764.5,160.326,0.373749,0.415375,2.19155
363.5,92.8701,0.538368,0.366623,2.19094
563,134.77,0.389524,0.643888,2.19156
662,233.882,0.15208,0.136618,2.1923
485,117.456,0.441776,0.592757,2.19126
678,150.426,0.376523,0.426687,2.19191
415,153.255,0.222039,0.370391,2.19295
628.5,127.841,0.483256,0.405337,2.19177
850,152.77,0.457673,0.438926,2.19208
515.25,106.163,0.532612,0.462966,2.19255
593,131.113,0.433486,0.486234,2.19365
377.5,90.0416,0.585113,0.257987,2.19153
852,174.083,0.353293,0.328975,2.1934
913,162.426,0.434878,0.414613,2.19356
882,248.024,0.180173,0.359793,2.191
680,140.083,0.435458,0.506815,2.19012
565,180.225,0.218588,0.104401,2.19102
730.5,145.497,0.43363,0.294492,2.19194
935.5,208.468,0.270505,0.424717,2.19347
776,151.255,0.426239,0.343646,2.19197
576.5,141.841,0.360087,0.622138,2.19122
417,109.941,0.433536,0.273093,2.19199
730.5,126.184,0.576532,0.221668,2.19128
615.5,131.355,0.448273,0.282747,2.1931
352.5,100.456,0.448529,0.626556,2.19205
892.5,168.326,0.395837,0.411942,2.1911
599.5,136.184,0.406208,0.315097,2.19177
983.5,178.669,0.387156,0.332165,2.19249
912.5,169.497,0.399132,0.464342,2.19355
897.5,160.669,0.436898,0.244637,2.19247
625,126.426,0.491376,0.0956265,2.19153
573.5,122.184,0.482743,0.587398,2.19313
695,153.255,0.371849,0.512103,2.19296
831.5,189.497,0.290981,0.444335,2.19399
1246,181.255,0.476594,0.576657,2.19308
958.5,177.012,0.384411,0.134768,2.19255
813.5,196.669,0.264299,0.163862,2.19098
721,166.083,0.328468,0.519541,2.19064
930.5,193.983,0.310742,0.399,2.18935
1230,260.225,0.228253,0.387239,2.19041
788,172.912,0.331198,0.216018,2.18911
774,186.083,0.28089,0.58568,2.19194
1323.5,191.64,0.452859,0.529367,2.19196
1244,233.882,0.285783,0.599203,2.19565
1962.5,239.782,0.428931,0.301772,2.19359
425.25,103.234,0.46466,0.365359,2.18983
1166.5,215.782,0.314822,0.386753,2.19127
1269.5,175.983,0.515113,0.253776,2.19096
1341,213.054,0.371244,0.421513,2.19098
487.667,129.484,0.31534,0.435778,2.1903
1456.5,262.125,0.266381,0.476224,2.19104
1688,296.024,0.242062,0.231297,2.19026
1160,197.539,0.373561,0.447584,2.19273
1272.5,287.095,0.194006,0.496467,2.19285
1013.5,209.983,0.288846,0.341937,2.19226
954.25,156.205,0.354172,0.38657,2.19568
1531,252.024,0.3029,0.572719,2.19257
1180,256.024,0.226219,0.477445,2.19289
593,147.255,0.343657,0.196912,2.19041
695.75,147.134,0.4886,0.352048,2.19168
1268.5,193.983,0.423618,0.486034,2.1905
1119,162.426,0.532999,0.378533,2.1899
1116.5,213.782,0.306992,0.190756,2.18879
304.75,85.5772,0.508857,0.492073,2.18676
1172.5,212.468,0.326389,0.477169,2.18849
1412,238.368,0.312284,0.735978,2.19053
1276,238.225,0.282543,0.611722,2.18851
1194.5,236.267,0.268899,0.484546,2.1881
1489,228.711,0.35771,0.564669,2.18856
664,147.669,0.378937,0.439673,2.18757
863,178.083,0.341959,0.614521,2.18617
1165,196.569,0.378885,0.236904,2.18813
1044,169.255,0.457961,0.42346,2.18929
1698,281.681,0.268925,0.629424,2.18918
948.5,174.326,0.392214,0.352663,2.18791
1144,180.569,0.440912,0.442694,2.18945
914.5,180.326,0.353409,0.299025,2.18854
661.25,131.134,0.489159,0.334047,2.18865
1213.5,199.64,0.38261,0.275313,2.18951
489.25,104.991,0.53376,0.291958,2.19015
818.5,225.154,0.202893,0.506008,2.1882
871.5,155.841,0.450937,0.549977,2.1895
805.5,168.811,0.3552,0.618775,2.19356
357.75,95.163,0.438798,0.446183,2.19521
830,141.255,0.522735,0.417976,2.19406
988,172.569,0.416911,0.290464,2.19526
611,167.154,0.272609,0.482567,2.19387
695.5,157.012,0.35452,0.225655,2.19435
936.5,183.983,0.347667,0.489404,2.19334
1154,237.397,0.257315,0.263451,2.19575
781.5,146.184,0.459558,0.396317,2.19666
492.5,123.841,0.376716,0.547484,2.19607
822.5,169.841,0.358313,0.333075,2.19408
857,182.569,0.323101,0.442229,2.19275
535.5,119.355,0.472374,0.27639,2.19271
455,100.627,0.564662,0.3111,2.19289
596.5,163.497,0.280413,0.582338,2.1931
437.5,125.012,0.35179,0.304634,2.19367
442.75,88.5772,0.573566,0.38633,2.19441
500.5,173.983,0.207779,0.305143,2.19325
198,58.5563,0.726872,0.307204,2.19286
