-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
51.5,42.3848,0.360244,0.370047,2.0521
0,0,0,0,0
183,89.1127,0.289589,0.341199,2.05672
58,35.3137,0.584455,0.406298,2.0538
79,69.4558,0.205788,0.53529,2.0569
67.5,46.3848,0.394242,0.231151,2.05943
91,75.4558,0.200847,0.235128,2.05966
86.5,43.5563,0.572958,0.300522,2.05879
168,74.2843,0.382583,0.36701,2.0586
90,48.3848,0.48656,0.405015,2.0598
136,65.799,0.394739,0.653756,2.05909
149,85.1127,0.258468,0.523533,2.05848
68.5,46.3848,0.400082,0.247641,2.05911
117.5,67.2132,0.326843,0.453425,2.05763
171.5,92.5269,0.251732,0.497169,2.05901
138.5,68.0416,0.375933,0.452713,2.05815
203.5,80.0416,0.399156,0.640762,2.0583
59.5,48.7279,0.314899,0.492509,2.05827
143.5,69.6985,0.371206,0.550243,2.05931
241.5,127.497,0.186691,0.535907,2.05748
0,0,0,0,0
229,109.598,0.239574,0.425968,2.05725
156.5,69.2132,0.410531,0.301983,2.0572
245.5,123.497,0.202276,0.278186,2.05726
128,70.6274,0.322458,0.430696,2.05729
509,126.426,0.400177,0.658906,2.05808
146.5,115.012,0.139175,0.348669,2.05791
278,110.77,0.284717,0.280202,2.05754
216.5,111.841,0.217505,0.562189,2.05721
125.5,102.184,0.151039,0.423404,2.05709
61,42.1421,0.460656,0.419086,2.0579
250,95.9411,0.341303,0.404856,2.05889
101.5,50.3848,0.502432,0.321068,2.0586
140.25,78.9914,0.321887,0.500224,2.05872
256,127.598,0.197589,0.549236,2.05827
277,135.74,0.188918,0.331644,2.05958
324.5,133.012,0.230484,0.455992,2.05795
60.5,49.5563,0.309576,0.515465,2.05885
246,87.1127,0.407363,0.521777,2.05842
272.5,95.3553,0.376605,0.665811,2.06026
119,65.799,0.345397,0.268837,2.05972
105.833,64.156,0.35048,0.466803,2.06024
230,83.1127,0.418411,0.560365,2.05965
335,167.882,0.149364,0.423707,2.05923
111.25,70.5061,0.284768,0.429894,2.06088
102,63.799,0.314907,0.472988,2.06015
292,101.598,0.355486,0.175508,2.05973
334.5,157.64,0.169151,0.527104,2.05862
70,58.9706,0.252952,0.264086,2.05809
204,101.598,0.248353,0.538462,2.05835
262,134.912,0.180889,0.553019,2.05974
387.5,107.012,0.425221,0.617847,2.06026
187.5,89.6985,0.292847,0.60141,2.06031
308,125.255,0.246701,0.523179,2.06073
102.25,58.6777,0.377991,0.478197,2.0613
250,120.083,0.217864,0.527535,2.06123
96.5,65.6274,0.281418,0.353304,2.06076
225.5,110.527,0.231964,0.382365,2.05965
247,112.426,0.245567,0.570641,2.06138
190,94.7696,0.265843,0.489039,2.06077
195.5,112.184,0.195208,0.288151,2.06111
306.5,110.527,0.315286,0.57864,2.0609
108.5,62.799,0.445675,0.453468,2.06181
183,88.6985,0.421253,0.325498,2.06155
309.5,149.983,0.172897,0.516477,2.06214
117.833,55.9943,0.424681,0.505137,2.06154
100.5,51.5563,0.475129,0.323254,2.0628
357,99.9411,0.449148,0.584573,2.06209
218,96.7696,0.292542,0.285673,2.06248
120.5,72.5269,0.287871,0.398836,2.06183
244,94.7696,0.341399,0.477285,2.06089
118,50.6274,0.578523,0.329578,2.06096
140.5,84.5269,0.247113,0.158459,2.06046
119,58.6274,0.435066,0.709576,2.06055
144.5,62.0416,0.471749,0.354842,2.05978
76.25,51.8492,0.366082,0.229872,2.06021
79.5,41.5563,0.578498,0.447116,2.05718
256,125.941,0.202822,0.468655,2.05869
272.5,119.497,0.239805,0.627503,2.05632
116,59.799,0.407643,0.217603,2.05816
136,77.1127,0.287407,0.401259,2.05514
290,112.083,0.290086,0.620413,2.05559
172,114.426,0.165077,0.599542,2.05499
79,57.799,0.297164,0.414673,2.05492
220.5,117.012,0.202375,0.426157,2.05524
162.5,82.8701,0.29735,0.378129,2.05496
196.5,60.0416,0.684964,0.42508,2.05486
166,79.1127,0.333293,0.124601,2.05663
258,101.941,0.311983,0.369476,2.05607
68,50.1421,0.33987,0.50345,2.05629
153.5,89.6985,0.239744,0.488128,2.05452
0,0,0,0,0
59,38.1421,0.509626,0.37594,2.05318
