-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
53.5,54.0416,0.230201,0.302061,2.0716
128,63.799,0.395178,0.45217,2.07392
130,68.1421,0.351821,0.417241,2.07612
75.25,44.435,0.481045,0.413892,2.07757
52.5,51.5563,0.248202,0.334514,2.07979
176,68.6274,0.469599,0.213106,2.09378
102.5,56.3848,0.405145,0.47578,2.09326
72.5,43.0711,0.491108,0.500893,2.09345
146.5,90.5269,0.224643,0.503664,2.09402
377.5,127.012,0.29406,0.0653675,2.09463
391,105.598,0.440631,0.443884,2.09431
161,70.6274,0.405592,0.522779,2.09415
197.5,128.184,0.151047,0.194504,2.09483
594,146.569,0.347468,0.327377,2.09515
110,73.4558,0.256183,0.286128,2.0957
188,136.083,0.127573,0.248726,2.09528
306.5,167.983,0.136493,0.253199,2.09655
587.5,120.669,0.507021,0.364398,2.0965
362,154.225,0.191252,0.708197,2.09643
317,113.598,0.308694,0.454221,2.09578
305.5,103.012,0.361779,0.458177,2.09749
254.5,88.5269,0.408082,0.402125,2.09595
168.5,64.2132,0.443271,0.311789,2.09718
247,112.77,0.244075,0.120196,2.09628
465.5,136.326,0.314755,0.449526,2.09544
484,126.426,0.380522,0.479323,2.09608
420,139.74,0.270282,0.600362,2.09652
332,121.598,0.28216,0.569344,2.09702
390,132.083,0.280918,0.548198,2.09803
380.5,174.468,0.157084,0.544523,2.09738
465.5,155.154,0.242997,0.620702,2.09746
295,112.77,0.291506,0.537302,2.09608
429.5,157.64,0.217191,0.427059,2.09661
350,134.569,0.242879,0.762861,2.09714
265.5,73.8701,0.606985,0.340191,2.09796
394,120.426,0.341399,0.446449,2.09608
318,122.426,0.266616,0.344943,2.09718
610.5,167.154,0.274575,0.667986,2.09815
322,111.598,0.324903,0.447377,2.09784
357,98.2843,0.464419,0.600546,2.09798
198.25,110.305,0.218626,0.18972,2.09854
432.5,125.497,0.345085,0.521803,2.09648
456.5,122.669,0.381224,0.455229,2.09752
415.5,196.125,0.135742,0.690979,2.09622
227.5,76.8701,0.483812,0.316728,2.09694
463.5,178.125,0.183574,0.419405,2.09681
313,132.912,0.222653,0.269055,2.09755
385.5,117.012,0.353812,0.614858,2.09693
392,190.225,0.136132,0.409506,2.09718
354.5,114.669,0.338792,0.21914,2.09649
273.5,117.841,0.247501,0.293617,2.09722
222.5,102.184,0.267779,0.522574,2.09531
363.25,111.376,0.372737,0.499524,2.09667
385,109.598,0.402778,0.574349,2.09535
348.5,98.5269,0.451131,0.445903,2.09469
343.5,115.841,0.321673,0.468563,2.09638
403.5,121.497,0.343494,0.349572,2.09574
482.5,127.012,0.375852,0.464347,2.09619
720,180.711,0.277061,0.505824,2.09602
471.5,173.983,0.19574,0.517937,2.09582
587,184.711,0.216204,0.649482,2.09482
294,75.4558,0.648891,0.184095,2.0953
408,116.77,0.37602,0.299818,2.09578
232.5,84.8701,0.405624,0.44302,2.0959
51.5,42.3848,0.360244,0.666848,2.09547
529,153.397,0.282509,0.410553,2.09543
279.5,135.497,0.191306,0.461909,2.09462
305,107.598,0.331056,0.428419,2.09388
110.25,56.5061,0.434044,0.321954,2.09516
179.5,96.5269,0.24209,0.387655,2.09454
266.5,134.669,0.184659,0.395391,2.09357
218.5,105.012,0.24899,0.516304,2.09598
239,102.426,0.286275,0.512557,2.09232
275,87.1127,0.455386,0.380423,2.09396
127.5,68.0416,0.346075,0.322879,2.09268
316.5,158.953,0.157414,0.187829,2.0921
133.5,54.3848,0.5672,0.503556,2.09289
130,58.9706,0.469767,0.264316,2.09288
149,91.4558,0.223858,0.34202,2.09309
105.5,59.2132,0.378116,0.294127,2.09267
188,116.083,0.175319,0.426215,2.09296
118.5,64.0416,0.363081,0.422892,2.09205
119.5,73.6985,0.276478,0.661981,2.09006
114.5,70.0416,0.293294,0.572331,2.09146
74,46.1421,0.436763,0.513393,2.09259
66.5,36.7279,0.619496,0.367747,2.09069
68,46.1421,0.40135,0.494426,2.09151
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
