-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
82.5,53.2132,0.366121,0.64616,1.93314
153,89.9411,0.237676,0.41202,1.93358
288.5,106.184,0.321543,0.354893,1.93281
111.5,58.3848,0.411041,0.619566,1.93528
179.5,92.0416,0.26626,0.736465,1.93308
50.5,31.0711,0.657338,0.284219,1.93162
91,50.1421,0.454826,0.540056,1.93797
85.5,64.2132,0.259595,0.520345,1.9446
0,0,0,0,0
103,56.6274,0.403639,0.370839,1.94849
193.5,87.6985,0.31616,0.656382,1.94831
160.5,101.355,0.196332,0.626986,1.94885
140,82.6274,0.257685,0.106327,1.94834
101.5,64.0416,0.310993,0.566413,1.94894
56.5,61.2132,0.189482,0.593413,1.94883
167,80.9706,0.32009,0.5437,1.94838
137.5,58.3848,0.50689,0.373195,1.94795
88.5,70.0416,0.226694,0.539717,1.9471
206,110.77,0.210978,0.4448,1.94738
91.5,103.355,0.107638,0.273694,1.94832
232.5,183.64,0.0866363,0.503497,1.94912
59.5,60.3848,0.205056,0.209354,1.9484
66.5,56.0416,0.266079,0.448021,1.94829
188.5,86.8701,0.313893,0.473247,1.94797
204,150.569,0.113076,0.502773,1.9488
386,132.912,0.274581,0.294036,1.94726
0,0,0,0,0
78.5,77.0416,0.166378,0.288167,1.94906
233.5,94.1838,0.330784,0.362731,1.94874
168,91.9411,0.249747,0.528649,1.94652
234,124.77,0.18889,0.419403,1.94853
139.5,94.5269,0.196188,0.63279,1.9475
209.5,105.355,0.237181,0.513579,1.9484
340,114.426,0.326314,0.345954,1.94881
186,97.9411,0.243665,0.622496,1.95014
128.25,59.5061,0.433324,0.479945,1.94871
176.5,135.841,0.120197,0.36485,1.95049
176,128.083,0.134815,0.354071,1.94884
195,95.598,0.268131,0.528416,1.9481
366,152.569,0.197588,0.485629,1.94829
384.5,212.125,0.10738,0.482543,1.95006
313.5,106.527,0.347159,0.407141,1.94738
312.5,96.1838,0.424479,0.36559,1.94695
439,181.054,0.16829,0.54916,1.9476
129.5,81.2132,0.246732,0.353194,1.94775
117.5,82.0416,0.219371,0.467472,1.94731
193.5,70.3848,0.490833,0.298318,1.94659
184.5,99.3553,0.234868,0.627105,1.94603
199,123.598,0.163697,0.149996,1.94567
176.5,103.355,0.207629,0.39419,1.9481
167.5,67.5563,0.461203,0.420075,1.94613
229.5,123.841,0.188047,0.070212,1.94924
190,110.426,0.195802,0.454661,1.94816
144,54.5563,0.648131,0.323928,1.94838
305,107.113,0.334063,0.439362,1.94727
210.25,82.3345,0.387165,0.395119,1.94881
357.5,143.841,0.217131,0.134441,1.94866
208.5,141.497,0.130864,0.417765,1.94943
79.5,59.3276,0.28871,0.436749,1.94856
254,179.397,0.0991775,0.320081,1.95014
235.5,118.255,0.211598,0.512563,1.95067
252.5,112.527,0.250587,0.25694,1.95037
220,115.456,0.207396,0.267842,1.95126
339,84.2843,0.599676,0.173554,1.94934
268.5,150.326,0.149309,0.274204,1.95078
425,129.598,0.317982,0.398629,1.9502
266.5,87.8701,0.542691,0.185865,1.95103
489.5,175.296,0.200178,0.436489,1.94973
196.75,121.891,0.166337,0.240518,1.95178
195,188.711,0.06881,0.582096,1.95193
158,147.255,0.0915646,0.654243,1.95138
192,82.6274,0.353397,0.360092,1.95021
184,182.225,0.0696322,0.391216,1.95033
97,100.284,0.121204,0.408888,1.94966
92.5,73.2132,0.216857,0.486357,1.94983
119.25,82.234,0.21307,0.510105,1.95294
131.75,68.9203,0.393914,0.47899,1.94993
168,83.1127,0.305622,0.526756,1.95153
189.5,93.6985,0.27124,0.556522,1.95261
76.5,51.0514,0.398867,0.300776,1.95088
122.667,86.8366,0.192949,0.386125,1.95169
239,136.912,0.160224,0.199592,1.952
202,183.397,0.0754704,0.548981,1.95147
100.5,172.326,0.042528,0.463626,1.94893
301.5,134.184,0.210425,0.440973,1.95099
399,240.368,0.0867823,0.505549,1.95017
355.25,103.648,0.38792,0.300223,1.95165
340.5,195.64,0.111793,0.426348,1.95292
377.75,117.548,0.50523,0.456961,1.95159
334,100.941,0.416024,0.360422,1.95202
149.75,88.9914,0.246442,0.325966,1.95297
163.5,141.012,0.103327,0.504588,1.95255
302.833,95.0318,0.401244,0.243562,1.95161
411.5,184.953,0.151166,0.483521,1.95291
325.5,111.012,0.331909,0.419019,1.95067
172,89.7794,0.310279,0.513779,1.95169
503.5,133.154,0.356861,0.348997,1.95202
360.5,115.841,0.337593,0.321689,1.95216
274,183.397,0.102371,0.347673,1.95297
78,54.6274,0.32846,0.439692,1.95211
169,152.912,0.090827,0.596111,1.9523
508.5,114.669,0.485969,0.392003,1.9515
227,106.184,0.246287,0.41691,1.95118
427,124.083,0.348507,0.652467,1.95093
584,241.681,0.125643,0.441342,1.95179
97.25,59.5061,0.340565,0.489727,1.94799
184.5,171.64,0.0786994,0.369476,1.94822
176.5,141.497,0.110779,0.569162,1.94854
207.5,155.841,0.107366,0.469182,1.9504
236,151.397,0.129386,0.531445,1.94771
309.5,149.497,0.174021,0.627837,1.9452
425,252.51,0.0837612,0.456593,1.94683
146,65.799,0.423764,0.668378,1.94762
258.5,116.184,0.240646,0.0915907,1.945
301,193.196,0.10134,0.661788,1.94702
177,98.2843,0.230258,0.498956,1.94946
235,142.912,0.144591,0.674085,1.9492
389.5,125.841,0.309083,0.469724,1.94877
89,55.4558,0.363668,0.245978,1.94894
125.5,76.0416,0.272741,0.152916,1.94803
275.5,121.841,0.23321,0.611584,1.94713
183,121.255,0.156409,0.393574,1.94822
163.5,86.0416,0.27753,0.518316,1.94862
239,101.941,0.289007,0.60357,1.94751
176.25,66.5061,0.4826,0.251178,1.9476
76.25,68.7487,0.233301,0.522662,1.94818
250.5,132.326,0.179774,0.544019,1.9456
187,102.941,0.23871,0.510781,1.94731
191.5,83.2132,0.347531,0.355551,1.95127
109.5,60.7279,0.373119,0.674141,1.94829
236.5,148.669,0.134462,0.295172,1.94854
94.5,62.3848,0.30513,0.597532,1.9487
170,93.1127,0.2464,0.456171,1.94673
165.5,75.6985,0.362939,0.269247,1.9486
