-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
249.5,88.5269,0.400064,0.12938,2.09874
178.5,93.6985,0.255495,0.59524,2.09611
110,48.7279,0.555735,0.15851,2.09459
355.5,132.669,0.253811,0.54444,2.09312
314,114.77,0.299562,0.459121,2.10587
349.5,168.326,0.155008,0.591441,2.11421
272,92.7696,0.397162,0.68023,2.11704
248,104.426,0.285786,0.652414,2.12185
273.5,109.012,0.289212,0.43777,2.13338
209,91.4558,0.314003,0.4574,2.13442
167.5,100.527,0.208286,0.564357,2.13347
364,110.77,0.372795,0.640692,2.13343
360,115.941,0.336541,0.445706,2.13339
311.5,117.841,0.281889,0.744183,2.13309
161,77.799,0.334263,0.453431,2.13425
211,89.1127,0.333897,0.550864,2.13411
100.833,63.4893,0.463351,0.319322,2.13435
249.25,127.548,0.335166,0.426054,2.13509
206,156.083,0.106259,0.509427,2.13325
277.5,111.012,0.282964,0.675474,2.12981
144,74.2843,0.35312,0.255739,2.12811
118,62.5563,0.370017,0.565078,2.12749
177.5,72.0416,0.429775,0.606213,2.12877
216,108.426,0.230884,0.528766,2.1276
89.25,69.5061,0.254696,0.339125,2.12857
535,160.225,0.261879,0.49943,2.13022
378,114.77,0.360619,0.573493,2.1288
150,91.2548,0.226355,0.60597,2.12913
187.5,84.0416,0.333597,0.63657,2.12902
225,117.941,0.203265,0.58736,2.12978
591,228.51,0.142229,0.54019,2.13022
178,96.2843,0.241279,0.663108,2.1296
135.5,68.799,0.384366,0.536543,2.12846
129,60.6274,0.441023,0.53627,2.12839
196.5,102.042,0.237147,0.695004,2.12899
276.5,161.497,0.133221,0.642911,2.12896
239.5,94.5269,0.336825,0.627183,2.12767
435,154.912,0.227788,0.398467,2.12754
243,99.9411,0.305723,0.524964,2.12559
149.5,94.8701,0.208734,0.444699,2.12639
236.5,106.87,0.260213,0.665736,2.12657
213,85.4558,0.366527,0.607993,2.12611
161.25,83.163,0.333769,0.662243,2.12696
224.5,113.355,0.219554,0.645179,2.12793
273,127.74,0.210241,0.285342,2.12858
230.5,103.012,0.272963,0.623848,2.12985
280,102.77,0.333149,0.58503,2.12671
124.5,72.0416,0.301448,0.523692,2.12751
205,119.255,0.181139,0.644126,2.12744
241,150.569,0.133585,0.390292,2.1276
366,132.912,0.260354,0.493189,2.12772
247.5,100.527,0.307766,0.557597,2.12728
313.5,129.497,0.234923,0.693339,2.12603
318,127.255,0.246768,0.380243,2.12666
369.5,121.012,0.317078,0.24754,2.12771
505,159.397,0.24977,0.689409,2.12698
239.5,71.6985,0.585458,0.413364,2.12877
197.5,87.6985,0.322695,0.475864,2.12848
160.5,72.0416,0.388613,0.274381,2.12779
354,97.9411,0.463749,0.407612,2.12807
232,108.426,0.247986,0.65578,2.12795
418,159.74,0.205853,0.381152,2.12758
244,99.9411,0.306981,0.600104,2.12753
183.5,114.184,0.176863,0.250461,2.12883
134,74.6274,0.302355,0.311157,2.12715
351,114.426,0.336872,0.491991,2.12624
175.5,85.3553,0.302709,0.754054,2.12765
369.5,123.841,0.30276,0.629704,2.1271
315.5,108.184,0.338754,0.451844,2.1269
147,93.9411,0.209322,0.572608,2.12717
322.5,124.669,0.260749,0.414653,2.12687
103,74.6274,0.232408,0.463126,2.12928
143.5,60.8701,0.486692,0.312223,2.12752
58,48.9706,0.303926,0.521596,2.1288
84,58.1421,0.312253,0.606673,2.12817
158,103.941,0.183777,0.532332,2.12772
