-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
1674,277.338,0.273493,0.344469,2.2327
716.25,168.276,0.317622,0.502433,2.23258
1528,293.966,0.222198,0.272479,2.23367
1660,204.995,0.4964,0.225741,2.23807
1592,218.368,0.419543,0.26211,2.24393
1062,221.882,0.271075,0.0933401,2.24294
2344.5,319.38,0.288832,0.505466,2.24707
1634.5,253.924,0.318557,0.0451911,2.24931
2764,345.137,0.291585,0.143876,2.25164
3304,559.848,0.132468,0.356165,2.25271
2071.5,253.782,0.404179,0.511159,2.25293
3751.5,341.38,0.404519,0.386094,2.25465
2719,413.421,0.199909,0.36551,2.25148
3392.5,365.38,0.319331,0.379873,2.25194
2774.5,308.409,0.366556,0.571955,2.25114
2097.5,237.296,0.46809,0.277084,2.24755
2050.5,223.953,0.407847,0.389755,2.24933
5509.5,518.492,0.257536,0.469934,2.25067
2978.5,379.38,0.260051,0.430898,2.25031
1777,208.225,0.515027,0.366457,2.24956
3271.5,281.238,0.519769,0.122856,2.25275
2616,274.167,0.43734,0.536475,2.25058
2053.75,250.489,0.407376,0.454113,2.25304
1100.25,179.69,0.428048,0.468808,2.24766
3424.5,442.291,0.219983,0.431491,2.24429
2937.5,356.208,0.290924,0.396625,2.24082
4644.5,447.179,0.291868,0.385835,2.24273
3801,394.794,0.306455,0.342104,2.24324
3567.5,319.924,0.438006,0.621742,2.24355
3628,385.764,0.30636,0.229038,2.24264
4058.5,434.492,0.270154,0.0675343,2.24768
2856,302.167,0.393075,0.513843,2.24748
3611.5,436.149,0.238576,0.37889,2.24689
2247,366.309,0.210435,0.208985,2.24744
2235,249.196,0.452278,0.331375,2.2506
2708.5,410.149,0.202327,0.272138,2.25072
774.833,131.841,0.596061,0.262603,2.24856
2538.5,290.752,0.377347,0.506448,2.24851
2615.5,336.066,0.291015,0.448609,2.24973
1750.5,249.095,0.35452,0.655263,2.2478
3324.5,357.865,0.32621,0.654803,2.24879
1233.75,206.933,0.401503,0.514712,2.24565
4090,355.137,0.407513,0.635437,2.24672
4247,327.338,0.49808,0.280448,2.24763
2771.5,455.321,0.167992,0.652274,2.24922
3851,402.451,0.298784,0.355244,2.25182
3515.5,346.208,0.368572,0.360726,2.25074
2473,265.681,0.440263,0.0978582,2.24904
2205,270.51,0.378663,0.153211,2.24908
3368.5,285.095,0.520794,0.39897,2.24829
4671.5,336.894,0.517224,0.303652,2.24725
3772.5,416.492,0.273291,0.36039,2.24874
4257,518.735,0.198803,0.158771,2.24659
4558,332.794,0.51717,0.272751,2.2492
2688,261.823,0.492745,0.25562,2.2454
3691.5,285.095,0.570732,0.139349,2.24508
3944.5,344.066,0.418715,0.224979,2.24447
3078.25,272.874,0.405138,0.311791,2.2434
4307,476.735,0.238139,0.315443,2.24228
4014.5,436.35,0.264954,0.355881,2.24033
2357.5,225.64,0.581877,0.140305,2.24228
2912.5,275.924,0.480726,0.365852,2.23932
4495.5,510.492,0.216775,0.388617,2.24235
3325,302.167,0.457624,0.247801,2.2421
3052,331.48,0.349043,0.117599,2.23907
3309.5,390.693,0.272458,0.355768,2.23956
3693.5,406.693,0.280617,0.384956,2.24209
2739.5,331.723,0.312846,0.423407,2.24205
4389,651.161,0.130076,0.425786,2.24118
2683.75,241.418,0.480671,0.548014,2.23859
2866,358.309,0.280525,0.132501,2.24184
4475.5,338.894,0.489691,0.411683,2.24582
4998.5,424.35,0.348819,0.404515,2.25012
2953.5,301.924,0.407148,0.0880089,2.24662
2994.5,258.267,0.564152,0.168666,2.24504
2440.75,272.974,0.419209,0.327764,2.24144
3472.5,551.12,0.143668,0.435896,2.23604
2076,330.309,0.23911,0.422854,2.23383
1378.75,166.861,0.489436,0.431918,2.23798
1340.5,189.154,0.470808,0.178343,2.23817
1521,210.368,0.431898,0.490873,2.23727
1907,208.024,0.553773,0.318384,2.23874
2406.5,243.782,0.508854,0.276442,2.24102
1939.5,325.238,0.230408,0.397522,2.23935
3312.5,418.35,0.23784,0.30206,2.24409
1606.5,332.066,0.18308,0.289662,2.2406
1624.5,224.125,0.406396,0.332362,2.24178
899.5,157.426,0.459511,0.397734,2.24008
1589.5,260.551,0.294228,0.453306,2.23843
1665.5,265.782,0.296281,0.262267,2.23853
1117.5,218.468,0.294226,0.407243,2.23768
