-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
301,133.255,0.213015,0.206706,2.11429
199.75,97.8909,0.265208,0.455781,2.11416
516.5,133.154,0.366075,0.613631,2.11352
337.5,147.983,0.19367,0.589465,2.11345
499,183.882,0.185452,0.455227,2.11402
820.5,206.61,0.241538,0.537643,2.11432
233.75,102.134,0.304677,0.61642,2.11482
430.5,140.669,0.273392,0.559653,2.11361
537,148.912,0.304317,0.580025,2.11433
606.5,133.012,0.430782,0.282749,2.11541
378,175.539,0.154154,0.526115,2.11321
638.5,218.61,0.167892,0.586985,2.11401
317.5,143.497,0.19376,0.624205,2.11157
467,180.569,0.179988,0.57623,2.11327
146,77.4558,0.378104,0.467079,2.11336
380.75,109.062,0.507262,0.507348,2.11455
235.25,90.9914,0.396028,0.280292,2.1148
488,135.255,0.335216,0.579068,2.11249
474.5,165.154,0.218608,0.469496,2.11488
558.5,218.61,0.146856,0.62725,2.11405
531,154.083,0.281056,0.634635,2.11344
807,191.882,0.275432,0.440567,2.11241
260.333,69.1797,0.645303,0.263505,2.11279
235.25,98.8909,0.369452,0.278056,2.11177
223.75,76.4056,0.423372,0.322364,2.11079
333,121.255,0.284614,0.41859,2.11213
207.75,64.0919,0.653775,0.385938,2.11302
208.5,76.1127,0.369694,0.245017,2.11426
189.5,64.799,0.535124,0.335781,2.11419
289.5,131.841,0.209296,0.287459,2.1144
298.5,121.012,0.256151,0.537422,2.11338
305,108.426,0.326016,0.359074,2.11536
351.5,88.8701,0.559274,0.502183,2.11344
328,90.2843,0.505661,0.590321,2.11175
140.5,106.87,0.154587,0.606304,2.11375
510.5,131.497,0.370997,0.445238,2.11366
333.5,151.154,0.183428,0.388121,2.1133
520.5,161.497,0.250784,0.403221,2.11468
343.5,142.669,0.212069,0.424482,2.11406
466,145.74,0.275701,0.311249,2.11451
247.5,110.184,0.375944,0.304622,2.1134
297,118.426,0.266115,0.655539,2.11359
371.5,151.983,0.202106,0.678013,2.11295
375.5,109.355,0.394584,0.431509,2.1132
360.5,187.154,0.129335,0.422267,2.11234
180,78.0416,0.337863,0.334697,2.11134
293.5,210.61,0.0831494,0.491963,2.11164
388.5,148.326,0.221905,0.357544,2.11143
231,75.8701,0.531429,0.387565,2.11164
391.5,172.811,0.16474,0.362816,2.11157
400.5,94.5269,0.56325,0.0666611,2.11042
412,130.083,0.30596,0.466113,2.10871
241.5,103.355,0.284093,0.388406,2.11008
230.5,109.355,0.493589,0.265662,2.11003
519.5,146.669,0.303472,0.504543,2.11065
519.5,167.64,0.232296,0.32038,2.11065
204.667,62.3513,0.662219,0.344464,2.10878
324,159.74,0.159561,0.478606,2.10895
459,187.054,0.16485,0.609784,2.10994
342.5,94.5269,0.481681,0.18529,2.11055
433.75,134.79,0.341991,0.296453,2.11093
447,171.054,0.191978,0.423618,2.11096
399,195.054,0.131787,0.565611,2.11225
259,84.2843,0.458159,0.155895,2.10838
125.5,86.5269,0.210645,0.639214,2.10894
382,157.74,0.192925,0.462455,2.10944
219,91.9411,0.325562,0.538011,2.11069
405,185.054,0.148617,0.177406,2.10956
94.5,52.3848,0.432744,0.190262,2.10899
200,133.255,0.141538,0.670167,2.1102
133,73.799,0.306874,0.598191,2.11054
269,162.225,0.128447,0.583565,2.11091
213.5,90.0416,0.330918,0.615454,2.11045
287,136.426,0.193774,0.557046,2.11102
246.5,107.355,0.268769,0.470728,2.10946
247,119.74,0.216485,0.399417,2.1091
142,67.799,0.388197,0.606718,2.10776
115.5,56.3848,0.456529,0.41098,2.10868
177,93.9411,0.252041,0.476135,2.10812
290.5,121.841,0.245908,0.351354,2.10693
137,65.799,0.397642,0.497771,2.10689
