-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
1289,199.882,0.405429,0.374335,2.22748
1251.75,221.832,0.366972,0.438509,2.22473
2051,304.167,0.278582,0.398618,2.22407
1386.5,316.752,0.173656,0.179605,2.22454
1869.5,360.208,0.181062,0.100635,2.23187
969.5,164.468,0.450396,0.42767,2.2312
2027,255.681,0.389642,0.586192,2.23569
1075,189.539,0.376028,0.394671,2.24334
1857,252.995,0.364584,0.530123,2.24378
1380.5,232.953,0.319675,0.386944,2.24594
1442.5,259.095,0.270026,0.501824,2.25049
1227,196.225,0.400446,0.328578,2.25196
1411.5,223.924,0.353745,0.294498,2.25151
1776,242.853,0.378413,0.156066,2.25038
1077,184.569,0.397292,0.427859,2.25168
678.25,123.062,0.557501,0.205117,2.25127
1859.5,264.409,0.334236,0.287496,2.25149
2019.5,249.581,0.40741,0.391913,2.25104
1921.5,305.238,0.259164,0.388526,2.24987
1125.5,181.296,0.430305,0.239514,2.25081
992,203.882,0.29989,0.360549,2.24905
2095.5,321.38,0.254953,0.484869,2.2508
2149,249.681,0.433186,0.448432,2.25095
1198.5,169.782,0.522475,0.33772,2.24942
1085.5,223.782,0.27239,0.408061,2.24748
1259,183.054,0.472148,0.326396,2.24927
540.5,119.326,0.489377,0.471251,2.24921
1552,238.167,0.343827,0.436361,2.25094
2396,327.279,0.281099,0.458628,2.25138
1211.5,215.782,0.326967,0.424354,2.2505
1892.5,318.208,0.234868,0.346553,2.25025
1156,287.48,0.175773,0.55005,2.24856
1567.5,274.894,0.260667,0.410398,2.24853
1473,209.054,0.423542,0.324983,2.24945
1753.5,341.522,0.18892,0.363049,2.24844
1815.5,272.267,0.307763,0.155292,2.24953
2413,364.049,0.228796,0.422488,2.24998
1660,208.711,0.478882,0.213513,2.24916
2336,268.995,0.40569,0.284768,2.25211
2490.5,283.581,0.389173,0.0600253,2.25182
1520.5,199.012,0.482433,0.312664,2.25041
2070,331.48,0.236736,0.285397,2.25022
1711.5,292.894,0.250706,0.413326,2.25025
1830,206.225,0.540725,0.458337,2.25026
1991,305.823,0.26751,0.503231,2.25082
2848,394.593,0.229854,0.5184,2.2518
2040.5,295.924,0.29281,0.244303,2.25002
2327.5,258.125,0.438975,0.563177,2.25162
2209.5,285.581,0.340444,0.481164,2.25183
4453,463.22,0.260788,0.629062,2.25287
3356.5,482.777,0.180969,0.550446,2.25288
1332.25,227.317,0.303907,0.36856,2.25138
2035.75,315.258,0.259293,0.221106,2.25318
4597,500.877,0.230262,0.294959,2.2547
2164,345.137,0.228288,0.420636,2.25014
1089,213.882,0.318489,0.436399,2.25292
1857.75,239.974,0.355206,0.428765,2.25153
1505,239.681,0.285208,0.591317,2.25228
3311,557.304,0.133963,0.249654,2.25065
1091.33,200.825,0.322032,0.524502,2.25128
1266.5,247.267,0.332976,0.510036,2.2523
1520,228.953,0.326151,0.453287,2.25404
1639.25,209.317,0.397323,0.525065,2.25196
3050,410.735,0.227188,0.308415,2.25281
2477,304.167,0.336444,0.403929,2.25037
3824.5,499.664,0.192499,0.300356,2.25286
3015.5,410.693,0.224664,0.386693,2.25306
3409.5,403.321,0.26339,0.329763,2.2529
1381.5,169.174,0.491105,0.445792,2.25464
4296,331.196,0.492157,0.522228,2.25443
4136,410.936,0.307781,0.480688,2.25583
3125,342.995,0.333799,0.446487,2.25611
4409.5,346.066,0.462681,0.276875,2.25628
4263,456.936,0.256575,0.322829,2.25564
4213.5,468.208,0.241532,0.27376,2.25642
2455.5,268.953,0.337806,0.415069,2.25723
4909.5,408.066,0.370498,0.255514,2.25678
1764,213.468,0.423139,0.612063,2.25505
3741.5,370.551,0.34242,0.497295,2.25522
4271,404.25,0.328428,0.443679,2.25625
4309.5,310.551,0.561526,0.319902,2.25804
3236,256.125,0.417255,0.405833,2.25982
6715.5,794.458,0.133705,0.4813,2.25984
8184.5,557.463,0.330956,0.556955,2.26008
3405.5,350.652,0.314379,0.401574,2.26192
5232.5,519.463,0.243674,0.158916,2.25894
7122,824.558,0.131634,0.36619,2.26148
4756.5,413.179,0.350124,0.355098,2.25631
5188.5,460.978,0.306826,0.345397,2.25938
4611,433.764,0.307962,0.0748004,2.25772
2561.75,250.246,0.464595,0.308598,2.25551
4560.5,480.149,0.248582,0.456821,2.2559
4047.5,497.321,0.205647,0.372448,2.25632
4066.5,313.439,0.520146,0.331811,2.25803
3476.5,410.836,0.258831,0.404661,2.25547
5453,459.622,0.324372,0.491662,2.25933
5478.5,443.865,0.349438,0.64378,2.25901
3874.5,363.865,0.367743,0.489664,2.25618
7473,591.019,0.268845,0.551598,2.25732
4367.5,385.037,0.370202,0.368637,2.25409
6013.5,630.919,0.189841,0.236098,2.25783
4864.5,505.948,0.238801,0.436711,2.25471
1977.5,264.539,0.309338,0.465156,2.25642
4349,529.505,0.194922,0.390031,2.25546
6979.5,513.806,0.332228,0.375454,2.25756
6876.5,664.032,0.195975,0.109589,2.25689
