5.9714,0,0.1024,0.2634,0.658243,0.145137,2.19979
706.4868,0,1.0251,1.8572,0.65817,0.157979,2.19953
316.5782,0,0.969,1.4372,0.657605,0.146427,2.20012
18.7037,0,0.0414,0.3742,0.702465,0.156666,2.20032
34.6631,0,0.094,0.5453,0.618243,0.136348,2.20022
30.3356,0,0.0325,0.544,0.595777,0.143514,2.20077
19.7272,0,0.1011,0.4728,0.645159,0.161201,2.20035
10.9584,0,0.0585,0.3037,0.660785,0.16324,2.19904
41.9076,0,0.3387,0.7675,0.700157,0.146768,2.20056
185.8543,0,0.3006,1.6178,0.682556,0.152582,2.19973
80.7161,0,0.0615,0.9812,0.654098,0.14631,2.19881
91.8431,0,0.1502,1.0488,0.677621,0.141804,2.19963
21.7183,0,0.2336,0.4735,0.665595,0.145702,2.19852
6.9477,0,0.1223,0.1973,0.713038,0.17004,2.19954
8.2388,0,0.1753,0.2912,0.692231,0.148011,2.20036
10.037,0,0.0697,0.3165,0.662273,0.140413,2.1996
15.7994,0,0.2499,0.3796,0.684177,0.162501,2.1993
82.9427,0,0.0693,0.9757,0.668987,0.117962,2.19879
130.4854,0,0.0866,1.0522,0.652315,0.143224,2.19972
94.0876,0,0.0975,0.9071,0.653645,0.142512,2.19892
198.1444,0,0.2424,1.317,0.676957,0.136107,2.19837
113.611,0,0.1096,0.9816,0.67564,0.148205,2.19911
51.0796,0,0.0663,0.7505,0.674965,0.122815,2.1987
41.4962,0,0.0438,0.7115,0.663822,0.157698,2.1981
18.7373,0,0.0708,0.4037,0.699349,0.136552,2.1981
9.4263,0,0.1372,0.2032,0.680218,0.147149,2.19859
10.1728,0,0.1488,0.2445,0.71875,0.165456,2.19864
40.6355,0,0.2219,0.7006,0.661452,0.147184,2.19839
194.2671,0,0.169,1.3587,0.681488,0.133695,2.19775
192.321,0,0.2194,1.1471,0.665267,0.180267,2.19792
134.843,0,0.0849,1.1261,0.673118,0.174953,2.19683
110.3973,0,0.0558,1.058,0.685671,0.150743,2.19728
61.263,0,0.0748,0.7753,0.685193,0.163272,2.19721
18.0081,0,0.0397,0.3711,0.669983,0.155011,2.19742
11.6624,0,0.0446,0.3423,0.658694,0.146247,2.1977
45.5184,0,0.0653,0.7301,0.68648,0.145862,2.19687
59.5407,0,0.0641,0.7114,0.672199,0.165468,2.19721
21.3357,0,0.3031,0.2432,0.678881,0.155137,2.19712
21.6693,0,0.0505,0.3688,0.691211,0.153157,2.19691
17.3765,0,0.0386,0.4191,0.676783,0.157945,2.19571
7.5282,0,0.0404,0.2495,0.682424,0.169023,2.19625
33.0318,0,0.0695,0.5028,0.668655,0.149124,2.19683
138.7188,0,0.1335,1.3222,0.676596,0.17026,2.19753
495.4262,0,0.2339,2.0787,0.663612,0.154391,2.1961
74.1617,0,0.1055,0.6041,0.701296,0.133522,2.19714
71.5104,0,0.052,0.9256,0.682477,0.114521,2.19609
102.5713,0,0.1722,0.9241,0.686776,0.139921,2.19633
33.3964,0,0.1181,0.5111,0.647092,0.132365,2.19607
126.5145,0,0.6677,1.2126,0.694683,0.147172,2.19834
601.4254,0,0.3178,2.4454,0.664144,0.169578,2.19559
358.7045,0,0.4373,2.0009,0.689974,0.152301,2.19502
43.265,0,0.121,0.72,0.681071,0.151317,2.19617
84.2747,0,0.1611,0.8349,0.682564,0.152441,2.1957
19.3424,0,0.3599,0.3096,0.675774,0.153349,2.19603
95.7911,0,0.309,0.6784,0.696808,0.137303,2.19496
56.9434,0,1.3181,0.4875,0.658983,0.136015,2.19633
35.045,0,0.238,0.4093,0.659201,0.117582,2.19628
38.9184,0,0.2285,0.5018,0.645167,0.129928,2.19504
33.0439,0,0.3036,0.4865,0.66542,0.143178,2.19607
5.4615,0,0.1684,0.1963,0.677686,0.127719,2.19657
112.7054,0,0.2459,1.1985,0.699915,0.146466,2.1961
1415.8479,0,0.7063,3.3917,0.690503,0.145146,2.19538
916.8574,0,1.0573,2.9621,0.680816,0.141414,2.19425
380.1059,0,1.0208,1.3672,0.684173,0.157165,2.19429
410.6174,0,0.3913,1.7298,0.693964,0.169843,2.19482
123.1009,0,1.9124,0.8375,0.705327,0.148614,2.19437
76.4864,0,0.6946,0.7711,0.680144,0.149782,2.19474
21.2977,0,0.1734,0.4886,0.707195,0.137337,2.19391
45.3326,0,0.135,0.5758,0.710716,0.133836,2.19521
252.2347,0,0.6067,1.6802,0.683297,0.141518,2.19418
108.2083,0,0.1037,0.9279,0.70626,0.141788,2.19391
11.2096,0,0.1645,0.318,0.689558,0.186715,2.19386
19.2114,0,0.19,0.3718,0.712841,0.144196,2.19357
19.9713,0,0.2789,0.3569,0.68819,0.121699,2.19327
127.823,0,0.4157,0.7985,0.684575,0.135905,2.19341
71.4779,0,0.2895,0.8656,0.686138,0.145543,2.19263
9.7994,0,0.0305,0.2731,0.702203,0.120109,2.19299
15.1653,0,0.1211,0.4036,0.661193,0.107488,2.19271
60.4252,0,0.208,0.867,0.743615,0.146689,2.17902
63.7193,0,0.2438,0.9118,0.733811,0.132724,2.17624
1174.6747,0,0.6665,3.3417,0.731002,0.126844,2.17565
1939.9427,0,1.2763,3.9379,0.732269,0.159702,2.1768
1453.4016,0,0.8444,3.2286,0.730827,0.142585,2.17775
231.8994,0,0.311,1.2916,0.725654,0.161876,2.17788
1523.4091,0,0.8728,3.5504,0.701588,0.159144,2.17716
1418.745,0,1.2276,3.2903,0.704823,0.167269,2.17625
108.3371,0,0.3031,0.8968,0.712177,0.164538,2.17772
467.5915,0,1.2769,2.1287,0.72269,0.160877,2.17846
628.9211,0,0.7709,1.8381,0.712979,0.171648,2.17699
68.602,0,0.399,0.7613,0.716464,0.157436,2.17734
96.6276,0,0.7106,0.7289,0.694217,0.169921,2.17717
34.0719,0,0.1299,0.5679,0.723477,0.151742,2.17731
49.2435,0,0.4302,0.3217,0.726924,0.17738,2.17683
48.9744,0,0.7698,0.5058,0.747817,0.160847,2.17725
11.2452,0,0.2262,0.3113,0.708256,0.15669,2.17719
8.0745,0,0.2487,0.2911,0.724384,0.166349,2.1777
13.0234,0,0.1776,0.3081,0.730734,0.156295,2.17706
10.6055,0,0.6323,0.3687,0.735516,0.146356,2.17689
45.4504,0,0.8391,0.5743,0.711065,0.170315,2.17383
625.2233,0,1.0214,1.7156,0.692156,0.163107,2.1749
52.1707,0,0.0962,0.6961,0.701599,0.166977,2.17605
45.8846,0,0.0687,0.749,0.686398,0.173134,2.17672
4.294,0,0.0144,0.1812,0.715067,0.148682,2.17647
10.9629,0,0.073,0.3738,0.704419,0.160132,2.17612
117.0062,0,0.1214,1.2699,0.719423,0.162796,2.17652
234.7416,0,0.517,1.4976,0.718457,0.169617,2.17641
318.3633,0,0.282,1.5338,0.724698,0.159695,2.17597
75.6203,0,0.1132,0.6317,0.713385,0.164345,2.17597
97.18,0,0.1233,1.02,0.705671,0.162565,2.17595
151.4491,0,0.3314,1.2569,0.721032,0.173377,2.17592
130.6467,0,0.8579,0.9156,0.728082,0.156508,2.17756
250.4825,0,0.588,1.8058,0.713376,0.162482,2.1753
