1883.7576,20,2.7606,4.4343,0.253702,0.217325,2.15953,1,,
2162.5518,8,5.5581,5.2215,0.218265,0.535648,2.1615,1,,
1684.2869,15,2.03,4.3735,0.36926,0.494487,2.15846,1,,
2058.2588,18,2.6948,4.8756,0.216383,0.353681,2.16376,1,,
1987.3782,18,1.0415,4.3894,0.438189,0.389232,2.1619,1,,
2497.0132,10,2.8183,4.5134,0.305008,0.522715,2.1603,1,,
2113.6899,8,2.6082,4.6855,0.369795,0.630923,2.16288,1,,
2455.7483,11,3.361,5.2272,0.277904,0.245817,2.16202,1,,
2310.3259,13,1.6709,5.2558,0.279455,0.315993,2.16112,1,,
2116.2637,10,1.8336,4.3629,0.339544,0.281626,2.15849,1,,
2642.3584,16,1.4981,5.2405,0.375857,0.15809,2.15956,1,,
2425.3308,16,1.8125,4.0411,0.266026,0.634551,2.16234,1,,
2254.176,11,2.3274,4.2211,0.207139,0.670569,2.16116,1,,
2452.314,15,1.9517,5.0374,0.263984,0.310073,2.15997,1,,
1757.0814,10,1.7862,4.7684,0.31889,0.409066,2.15806,1,,
2497.345,6,3.6273,4.2458,0.335228,0.372833,2.16326,1,,
1940.639,8,6.1987,4.5151,0.287961,0.617247,2.16178,1,,
2557.8979,8,3.5072,3.9748,0.239968,0.653875,2.16184,1,,
1635.455,4,7.6808,4.1163,0.243547,0.650481,2.16087,1,,
2494.665,16,2.0257,5.0474,0.342464,0.511057,2.15946,1,,
2194.3113,14,3.556,4.6269,0.213337,0.295036,2.15761,1,,
1548.558,10,3.1115,4.4589,0.485303,0.385434,2.16048,1,,
2239.5115,8,5.0126,4.9627,0.436579,0.372448,2.16908,1,,
2585.5039,8,2.3629,5.1253,0.372886,0.561662,2.1679,1,,
2109.6912,7,2.5063,4.3947,0.329346,0.477102,2.16864,1,,
1806.3885,6,2.9207,4.5007,0.314235,0.423539,2.16943,1,,
1948.994,8,3.0079,4.5182,0.284495,0.606713,2.16895,1,,
1749.9473,7,3.5197,3.517,0.290826,0.602891,2.16611,1,,
2106.8843,3,6.6677,4.3614,0.420441,0.53043,2.16697,1,,
1848.1117,6,5.2558,4.3791,0.385187,0.541312,2.16756,1,,
2050.2881,2,3.8581,4.3214,0.267992,0.508165,2.16414,1,,
1826.2698,3,3.1703,3.902,0.385864,0.443377,2.15949,1,,
1189.7754,5,1.452,3.4184,0.43036,0.37727,2.16096,1,,
987.6095,3,1.2102,2.8736,0.371983,0.302056,2.15631,1,,
403.0881,1,0.521,1.9542,0.434927,0.538327,2.15483,1,,
399.6773,3,1.4462,1.9197,0,0,0,1,,
443.7926,0,0.9208,1.7255,0,0,0,1,,
624.08,0,0.9185,2.4665,0,0,0,1,,
598.0643,0,1.0057,2.8009,0,0,0,1,,
394.527,0,0.5513,1.7895,0,0,0,1,,
277.8341,0,1.2259,1.6472,0,0,0,1,,
535.7297,0,0.928,2.3225,0,0,0,1,,
471.4646,0,0.7554,2.0192,0,0,0,1,,
355.496,0,0.7366,1.6777,0,0,0,1,,
917.9472,0,0.6683,2.6782,0,0,0,1,,
1181.817,3,26.5355,3.8429,0.321058,0.718438,2.13382,1,,
2090.8254,5,7.2608,5.0301,0.363059,0.723765,2.13458,1,,
1693.3503,7,7.6525,4.4399,0.305629,0.757364,2.13663,1,,
2095.4456,8,1.477,4.9931,0.429559,0.607415,2.13953,1,,
1311.6421,5,4.3516,4.0495,0.249667,0.61985,2.14789,1,,
1619.5652,12,4.5192,4.5977,0.314377,0.661417,2.16105,1,,
2327.0664,10,1.7512,4.5331,0.339814,0.588602,2.15908,1,,
2372.3628,10,3.5702,4.5447,0.348801,0.384162,2.16006,1,,
2247.5742,8,3.4228,4.9907,0.375776,0.512151,2.15924,1,,
2308.9392,13,2.4885,4.1753,0.22909,0.470054,2.15934,1,,
1894.2611,8,3.948,4.6971,0.318306,0.492805,2.15821,1,,
2245.6487,11,3.9382,5.2516,0.251595,0.622958,2.15798,1,,
1582.5658,8,1.7017,4.3398,0.24662,0.375366,2.15754,1,,
1817.0828,9,1.0556,4.6991,0.223561,0.348803,2.1576,1,,
1746.2095,6,1.6216,3.7091,0.292727,0.485133,2.15828,1,,
2110.8237,19,1.2845,4.3339,0.194158,0.597365,2.15669,1,,
2338.8372,16,1.326,5.1778,0.20879,0.446621,2.15639,1,,
1841.6221,14,1.4033,4.7914,0.61574,0.152302,2.15763,1,,
2464.2161,15,2.4827,5.6002,0.179552,0.424247,2.15551,1,,
1656.082,17,2.0614,4.5436,0.203828,0.780559,2.15357,1,,
2479.4453,15,2.7081,4.6987,0.461371,0.70575,2.15463,1,,
2245.6809,14,1.6023,5.1048,0.171729,0.711001,2.15531,1,,
2606.3628,19,1.4794,4.8953,0.453557,0.509512,2.16029,1,,
2477.613,21,1.507,5.2154,0.199572,0.672076,2.1566,1,,
2146.2451,12,1.6598,3.9022,0.232434,0.688873,2.15506,1,,
2293.2524,12,2.44,4.494,0.139659,0.623117,2.1609,1,,
2208.4102,24,1.4148,4.601,0.37856,0.637232,2.15534,1,,
2298.6743,14,1.894,5.4139,0.173992,0.561206,2.15655,1,,
2130.7905,19,1.171,4.3151,0.404669,0.192112,2.15242,1,,
2275.2053,17,2.4485,4.3752,0.280591,0.583509,2.15406,1,,
2319.3083,24,2.0911,4.1642,0.209367,0.172532,2.15207,1,,
1685.2172,14,1.5809,4.6427,0.235654,0.652071,2.15154,1,,
2406.2561,32,1.5757,4.007,0.422382,0.500951,2.15209,1,,
2509.9084,21,1.8655,5.1226,0.255079,0.3222,2.15594,1,,
1945.4485,21,1.1225,4.052,0.292475,0.429841,2.15603,1,,
2289.2788,38,1.7251,5.048,0.259452,0.103098,2.15394,1,,
2332.7817,30,1.3232,4.9849,0.387975,0.514387,2.15392,1,,
2017.5405,39,1.1226,4.1007,0.215023,0.400536,2.15453,1,,
2104.7646,32,1.0874,4.1276,0.41954,0.565973,2.14971,1,,
2032.0101,34,1.7082,3.7689,0.2376,0.146052,2.15114,1,,
1200.6025,25,0.9839,3.3873,0.427033,0.440237,2.15205,1,,
2454.5757,22,1.3521,4.3805,0.178897,0.440318,2.15457,1,,
1967.8016,23,1.16,4.8033,0.19809,0.395439,2.1493,1,,
1652.5868,23,1.0246,4.4362,0.337114,0.406346,2.14872,1,,
2025.7954,23,1.9441,4.0943,0.300528,0.573006,2.14757,1,,
2497.9119,25,2.5915,5.4061,0.278883,0.685167,2.14749,1,,
2236.1113,11,1.689,4.8319,0.273265,0.384685,2.1551,1,,
2335.4136,32,2.6756,5.2325,0.387948,0.257702,2.15479,1,,
1696.3977,30,1.3232,4.7829,0.371101,0.34184,2.15602,1,,
2201.8669,20,1.4169,4.7913,0.254191,0.50779,2.15397,1,,
2615.2556,30,1.5708,5.8077,0.329684,0.494226,2.15149,1,,
2470.4951,19,2.2191,5.1009,0.261452,0.613374,2.15234,1,,
1656.7246,23,1.7993,3.7804,0.391385,0.449712,2.15002,1,,
2307.0007,19,1.0244,5.398,0.215583,0.390592,2.15469,1,,
2454.5964,28,0.9608,5.6403,0.159683,0.271657,2.15472,1,,
1826.7063,22,1.1175,4.3033,0.2053,0.402266,2.14328,1,,
2381.8425,27,1.7683,4.6213,0.307425,0.389509,2.14205,1,,
2126.7266,20,0.9481,4.7006,0.317151,0.225039,2.14965,1,,
2050.0093,31,1.3499,4.8728,0.366191,0.361249,2.15133,1,,
2182.7666,20,1.2101,4.9398,0.315531,0.508257,2.1453,1,,
1989.7039,23,2.9011,4.8157,0.457494,0.22586,2.14425,1,,
2535.9136,16,2.014,5.4645,0.332064,0.522954,2.1504,1,,
2202.3499,19,4.4143,5.3021,0.229452,0.580668,2.14628,1,,
2414.4902,12,2.1627,5.0692,0.351145,0.580515,2.14289,1,,
1766.5663,13,0.724,4.6647,0.271015,0.54809,2.14084,1,,
2596.9084,27,1.4193,5.8531,0.290636,0.419585,2.14475,1,,
2184.3921,17,4.0813,4.8501,0.335053,0.657965,2.14402,1,,
2381.3738,13,1.6593,5.02,0.479057,0.479947,2.1443,1,,
2191.6726,14,1.85,5.46,0.257178,0.474781,2.14221,1,,
2371.3279,8,5.7345,5.2111,0.309842,0.489711,2.14321,1,,
2426.3372,19,3.7352,4.4086,0.304489,0.742907,2.14503,1,,
1996.2242,18,5.6112,4.4828,0.410943,0.382093,2.14291,1,,
1649.447,4,3.6532,3.9845,0.326733,0.324205,2.13866,1,,
1736.59,13,2.5659,4.1517,0.332302,0.485469,2.15146,1,,
2203.6194,8,2.4686,4.6011,0.287946,0.285969,2.15372,1,,
1696.6334,20,3.598,4.0689,0.310114,0.468159,2.15187,1,,
2318.8911,23,1.7358,5.4534,0.245664,0.58545,2.14311,1,,
2224.6257,20,1.4777,4.6031,0.364998,0.578737,2.1443,1,,
2357.0396,23,2.9064,4.9177,0.200589,0.802304,2.14664,1,,
2470.1855,24,1.914,5.0279,0.228976,0.586016,2.15021,1,,
1332.9244,20,1.4867,3.8529,0.433677,0.413317,2.14706,1,,
2535.7358,12,4.679,4.186,0.321128,0.468265,2.14586,1,,
2239.5815,21,2.5987,4.3622,0.334077,0.434817,2.14227,1,,
2390.4685,25,1.7264,5.5512,0.30643,0.682116,2.15534,1,,
1456.6896,21,1.0449,3.5485,0.358309,0.579497,2.15882,1,,
2337.3914,22,2.7903,3.7339,0.272914,0.613119,2.15284,1,,
1610.7269,25,1.1185,3.8588,0.378168,0.439333,2.15058,1,,
2611.6851,14,2.1866,5.4543,0.297107,0.568974,2.15181,1,,
2277.6377,19,1.9794,5.0348,0.332775,0.581999,2.15272,1,,
2280.7786,30,2.0785,4.8546,0.367166,0.558017,2.15156,1,,
1687.5891,24,1.0841,3.8482,0.227536,0.558868,2.15591,1,,
2437.167,24,2.044,4.8995,0.290494,0.550015,2.15388,1,,
2572.4187,20,1.3484,5.6159,0.480177,0.501176,2.15629,1,,
2194.8015,24,1.3481,4.7929,0.389087,0.288382,2.15336,1,,
2488.4885,33,1.9681,5.063,0.348808,0.582454,2.15143,1,,
2418.9854,31,2.197,5.4275,0.409388,0.373725,2.1531,1,,
1966.7754,24,1.2224,4.166,0.178383,0.421469,2.15103,1,,
2580.73,23,2.1347,5.4759,0.190616,0.278108,2.14925,1,,
2665.2778,30,2.8864,4.3097,0.245645,0.571237,2.15283,1,,
1657.7156,31,1.8485,4.3217,0.325677,0.570073,2.14941,1,,
1897.9988,24,1.2909,4.8571,0.59865,0.358113,2.14455,1,,
2460.8489,15,1.6234,4.7915,0.47338,0.305049,2.14086,1,,
2652.9348,20,1.7393,5.4234,0.638298,0.244027,2.14863,1,,
2230.1782,26,2.6197,4.8245,0.128982,0.44697,2.14762,1,,
2576.4644,23,2.1723,5.5524,0.475807,0.54351,2.14327,1,,
2421.5845,27,1.1711,5.2145,0.408982,0.362648,2.14554,1,,
1798.8124,31,1.2284,3.8013,0.275307,0.41765,2.14711,1,,
2178.0881,33,1.9231,4.895,0.200016,0.265744,2.14964,1,,
2462.9031,23,2.164,5.26,0.223699,0.508769,2.14812,1,,
2070.1746,23,1.8894,3.5504,0.181984,0.401648,2.1518,1,,
2416.7854,33,1.9615,5.1758,0.351816,0.345055,2.14995,1,,
2034.3336,34,1.5621,3.9438,0.443454,0.221688,2.15238,1,,
1707.5854,11,1.5329,4.0644,0.571292,0.371077,2.14601,1,,
2435.054,16,1.4672,4.8565,0.231852,0.504792,2.14649,1,,
2631.8118,21,1.2978,5.3961,0.150674,0.274634,2.14893,1,,
1907.4662,19,1.2604,4.4079,0.294592,0.34561,2.14798,1,,
2249.9563,11,1.9976,5.2054,0.296002,0.593437,2.14308,1,,
2407.1384,14,2.3879,5.4041,0.247327,0.54264,2.15458,1,,
2382.0981,16,2.0327,5.5899,0.312832,0.464071,2.1515,1,,
2384.7649,17,2.4558,4.6991,0.260449,0.223395,2.14943,1,,
2337.9929,11,2.9489,4.976,0.520289,0.613298,2.14028,1,,
2443.3069,17,2.7906,5.1117,0.289964,0.39238,2.1489,1,,
2381.688,7,2.0006,4.9273,0.374024,0.1434,2.14999,1,,
1814.9156,10,0.9008,4.1487,0.358069,0.337438,2.1355,1,,
2376.2063,9,3.6144,4.7699,0.203136,0.484503,2.13744,1,,
2347.9878,10,2.7936,5.3187,0.315133,0.437077,2.13372,1,,
2142.2507,11,1.3441,5.1653,0.353432,0.546895,2.13503,1,,
1962.0969,9,2.9699,5.3091,0.4275,0.00758075,2.13912,1,,
2269.2585,8,2.9738,4.2192,0.539693,0.364501,2.13784,1,,
2049.2852,3,2.4866,4.5337,0.413758,0.364549,2.13882,1,,
1887.0731,4,1.1823,3.6356,0.371966,0.153403,2.13716,1,,
1713.5701,3,2.224,3.7188,0.40633,0.46358,2.13594,1,,
1654.3833,4,1.1233,3.925,0,0,0,1,,
1617.5952,3,1.1142,4.2058,0,0,0,1,,
1649.5977,1,0.9608,3.5072,0,0,0,1,,
1833.3514,1,1.0181,4.2744,0,0,0,1,,
1389.8052,0,0.9291,3.3056,0,0,0,1,,
1941.0712,17,17.4813,4.5988,0.226606,0.577875,2.11092,1,,
1768.5334,14,5.9037,4.5349,0.24924,0.548284,2.113,1,,
2201.5637,14,4.6076,4.6855,0.212175,0.182796,2.11552,1,,
2160.1865,18,4.0828,4.845,0.221181,0.203063,2.12364,1,,
2397.5737,14,4.672,5.0621,0.444761,0.472855,2.14134,1,,
2129.2974,22,4.2225,4.251,0.319872,0.586953,2.14208,1,,
2355.0825,16,2.3804,5.1183,0.187976,0.534215,2.14413,1,,
2260.0642,15,1.7208,4.7697,0.355531,0.423728,2.14108,1,,
2281.8418,13,1.7195,4.4697,0.239708,0.35543,2.14121,1,,
2339.9971,21,1.3705,4.9985,0.27812,0.35422,2.13971,1,,
2165.5002,19,1.4358,4.3164,0.253495,0.422345,2.13985,1,,
2236.8198,10,1.651,5.1287,0.360204,0.289528,2.14187,1,,
2162.2422,21,1.5255,4.8537,0.17293,0.54361,2.13921,1,,
2311.3408,20,1.5552,4.8615,0.347346,0.583644,2.13769,1,,
1988.7692,17,1.1953,4.073,0.276065,0.562566,2.13824,1,,
2231.915,14,1.3935,4.4755,0.250981,0.672973,2.13954,1,,
1954.6931,20,1.244,3.7735,0.279674,0.733612,2.13704,1,,
2359.7683,20,1.6889,4.3273,0.2444,0.726971,2.13642,1,,
2288.3408,15,1.4008,4.7881,0.290166,0.611228,2.1377,1,,
1913.1318,10,1.2013,3.6253,0.171987,0.616376,2.13754,1,,
2238.1885,29,1.2813,4.6253,0.340761,0.408379,2.13791,1,,
2050.3782,28,1.0844,4.9408,0.280485,0.56975,2.14268,1,,
2270.2869,25,1.4393,4.7307,0.310488,0.733438,2.14002,1,,
2052.2671,30,1.2119,4.6208,0.261075,0.538838,2.13799,1,,
1783.6411,29,2.0187,4.2053,0.383253,0.554999,2.1376,1,,
2476.355,22,1.6147,4.9411,0.416084,0.31066,2.13964,1,,
2452.8208,29,1.2192,5.4879,0.341438,0.281643,2.1404,1,,
1659.7704,26,2.0914,4.5135,0.173374,0.225609,2.13941,1,,
2324.2068,15,3.6834,4.9623,0.224771,0.646286,2.1378,1,,
2140.5457,28,1.3877,4.0893,0.269064,0.604054,2.13635,1,,
2263.9539,23,1.6177,4.9052,0.311071,0.67265,2.13607,1,,
2225.8042,23,2.2444,5.144,0.419982,0.214704,2.13771,1,,
2689.1636,20,1.7581,4.938,0.261064,0.406208,2.13659,1,,
1799.0868,15,1.1566,4.4002,0.43177,0.383458,2.13657,1,,
2200.8298,27,1.5456,5.204,0.39809,0.257784,2.12828,1,,
2340.2014,22,1.9953,4.1658,0.349668,0.489896,2.11877,1,,
2372.3718,24,3.0524,5.1298,0.358103,0.290703,2.11954,1,,
2215.8401,21,1.6395,4.7434,0.29737,0.0714386,2.1201,1,,
2172.0032,23,0.9203,4.4796,0.536397,0.318942,2.12292,1,,
1429.4159,26,0.6665,3.7506,0.363873,0.183048,2.12392,1,,
2583.9683,18,1.8208,5.7955,0.326305,0.216994,2.1309,1,,
1762.7185,23,0.9761,3.1367,0.356564,0.537725,2.11906,1,,
2378.2664,20,1.2162,4.9849,0.187879,0.521968,2.12683,1,,
1699.3976,13,1.2534,3.9672,0.434309,0.628611,2.1238,1,,
2011.8832,20,1.7771,4.3411,0.444972,0.53434,2.12388,1,,
2153.6348,24,2.0795,5.2559,0.287169,0.578292,2.12971,1,,
1833.994,19,1.2178,4.6865,0.319551,0.385686,2.1323,1,,
2323.9475,16,1.4462,5.471,0.284728,0.676652,2.12674,1,,
2281.4517,31,2.6065,4.8521,0.497904,0.376514,2.12923,1,,
2167.7729,25,2.0229,4.1645,0.343287,0.305273,2.13853,1,,
2471.9983,18,3.4206,4.5234,0.338066,0.261118,2.13284,1,,
2082.6924,28,3.5295,3.7603,0.349132,0.427594,2.13277,1,,
2350.9749,22,3.1565,5.1814,0.232551,0.499721,2.13091,1,,
2471.3606,18,3.0487,4.4264,0.289468,0.457961,2.12956,1,,
2447.3499,20,1.9848,3.5962,0.377096,0.446642,2.1294,1,,
2177.9407,24,2.7222,5.2788,0.279473,0.680739,2.12012,1,,
2249.5332,19,2.5117,4.4245,0.302108,0.406828,2.12578,1,,
2261.2439,19,2.6437,5.1755,0.414075,0.121312,2.12249,1,,
1993.0757,19,2.6235,4.1428,0.344466,0.310058,2.12312,1,,
2242.7749,19,3.3341,4.9838,0.583694,0.447136,2.12077,1,,
2583.781,11,2.4392,4.7868,0.268997,0.30554,2.12016,1,,
2497.7415,14,2.7717,5.5075,0.226544,0.158895,2.11902,1,,
2147.468,13,2.0741,4.868,0.440026,0.158048,2.12128,1,,
2338.9763,10,2.8011,5.0073,0.481467,0.415819,2.1174,1,,
1618.7841,15,0.9851,4.1428,0.606418,0.185841,2.11909,1,,
1362.174,13,1.3011,3.9313,0.348049,0.346191,2.12064,1,,
1930.804,5,4.276,4.1303,0.602569,0.243415,2.13469,1,,
1852.9196,17,2.5689,3.8493,0.305005,0.55924,2.13287,1,,
1775.4198,4,5.8746,3.6275,0.337011,0.241016,2.13462,1,,
1154.0908,18,2.8577,3.674,0.580138,0.322715,2.13361,1,,
768.9741,0,0.9382,2.2318,0,0,0,1,20m,
584.8101,3,1.8025,1.9166,0,0,0,1,,
1188.7679,4,2.8164,3.3519,0,0,0,1,,
790.8718,3,0.9044,3.1473,0.469211,0.654074,2.11982,1,,
1490.5693,1,1.2927,3.9105,0,0,0,1,,
1125.5967,5,1.9672,3.8282,0.614796,0.517049,2.1339,1,,
1245.4713,4,2.2525,3.8329,0,0,0,1,,
1324.576,2,1.94,4.2346,0.28232,0.496601,2.13266,1,,
1828.8861,3,1.6591,4.1313,0.397862,0.5304,2.13378,1,,
1244.2649,2,1.8064,3.5648,0.464996,0.544538,2.13251,1,,
1237.2821,4,1.09,4.0292,0,0,0,1,,
657.0364,14,1.6667,2.6241,0,0,0,1,,
1278.7662,3,1.6284,3.6084,0,0,0,1,,
633.7048,2,0.8076,2.2859,0.519034,0.658169,2.12986,1,,
949.0361,4,1.2213,3.4673,0,0,0,1,,
857.5962,2,1.6699,3.0935,0,0,0,1,,
1169.9465,6,2.1738,3.8243,0.558522,0.291948,2.13024,1,,
772.0726,5,1.4484,3.0008,0,0,0,1,,
459.3107,0,0.9761,2.2006,0.538813,0.57359,2.12795,1,,
868.7772,3,1.579,3.0699,0.321174,0.567397,2.12768,1,,
742.5051,3,1.543,2.8328,0.557262,0.517879,2.12829,1,,
1371.6122,3,1.4412,3.8466,0.417371,0.709642,2.12649,1,,
1123.1259,0,1.0283,2.9514,0.511126,0.620707,2.12602,1,,
1941.4259,7,2.9836,4.9116,0.332322,0.53104,2.12494,1,,
1251.9471,5,1.426,4.2973,0.685856,0.371922,2.12672,1,,
1147.024,8,0.7747,3.5544,0.447659,0.171728,2.12682,1,,
2011.9387,3,1.5675,4.4109,0.410561,0.424721,2.12639,1,,
734.2951,4,1.2169,2.5358,0.575834,0.0960762,2.12512,1,,
1591.967,5,1.7924,4.1654,0.3317,0.574138,2.12278,1,,
816.1821,7,0.9515,2.8841,0.293909,0.259496,2.12339,1,,
1224.1764,6,2.4629,3.9289,0.354017,0.544854,2.1224,1,,
1200.7823,3,1.7784,3.8214,0.228368,0.409948,2.12098,1,,
1248.6552,10,2.4763,3.9521,0.519413,0.492193,2.11793,1,,
1456.1697,6,2.9092,4.1743,0.338669,0.385783,2.12158,1,,
876.7761,6,1.0245,3.1354,0.546234,0.17767,2.1216,1,,
1280.3712,9,2.008,3.6079,0.261661,0.305635,2.12013,1,,
1149.5731,9,1.5431,3.3897,0.554003,0.24559,2.12412,1,,
1739.6268,12,1.86,3.7405,0.478517,0.352658,2.1295,1,,
1318.9274,8,1.9525,3.4522,0.410465,0.514301,2.13035,1,,
852.9545,6,1.5731,3.1918,0.348646,0.639961,2.1323,1,,
1530.6177,3,2.1768,3.8026,0.440589,0.4638,2.13032,1,,
1576.1366,5,2.3192,4.0507,0.308737,0.315476,2.13166,1,,
1062.3356,6,1.3318,2.9957,0.4934,0.380009,2.12893,1,,
1636.1174,4,2.0228,4.3452,0.32342,0.388169,2.12918,1,,
1209.3109,5,1.8117,4.0171,0.504947,0.492356,2.12798,1,,
1015.377,3,2.2655,3.5485,0.510559,0.574587,2.12901,1,,
1331.5446,8,1.9612,3.7448,0.557374,0.45681,2.13013,1,,
1264.7836,4,1.5389,3.7731,0.364193,0.493499,2.13083,1,,
1186.3673,10,1.464,3.402,0.541215,0.39421,2.1289,1,,
1086.7234,7,1.9349,3.6506,0.414757,0.611192,2.12896,1,,
1494.9099,7,2.1508,4.2482,0.514355,0.331729,2.12585,1,,
1553.0336,7,1.5032,3.4332,0.416323,0.449495,2.13901,1,,
1527.9335,4,1.9683,3.754,0.598747,0.560895,2.13839,1,,
1223.1342,7,1.4356,3.6004,0.375074,0.722041,2.13734,1,,
1283.3033,11,3.418,3.3792,0.280974,0.780693,2.13736,1,,
923.0706,5,1.2446,3.1847,0.382833,0.644811,2.13973,1,,
1584.2916,7,1.5783,3.9885,0.328553,0.575823,2.13934,1,,
1978.2832,10,1.7416,5.2226,0.508943,0.474989,2.13995,1,,
1816.2845,4,2.1504,4.3183,0.314117,0.706196,2.13498,1,,
1529.67,7,3.9238,3.2893,0.429929,0.558434,2.13715,1,,
1305.7589,6,2.3748,3.7048,0.460851,0.599386,2.13598,1,,
1769.3163,10,2.4733,3.835,0.331933,0.664325,2.13348,1,,
1387.0585,10,2.195,3.9232,0.550328,0.294456,2.13142,1,,
1366.8208,3,2.4263,3.3483,0.310865,0.48936,2.13145,1,,
1842.6824,7,2.4015,4.2601,0.258301,0.553301,2.13485,1,,
1891.4059,5,1.6264,4.0634,0.459722,0.564071,2.13211,1,,
1391.8678,9,1.0359,3.4752,0.382422,0.470009,2.13497,1,,
1441.9318,4,1.7001,3.5985,0.57832,0.427264,2.1301,1,,
1380.6522,10,1.3707,4.0213,0.543464,0.55598,2.13193,1,,
1583.5909,3,1.4351,4.107,0.566354,0.599287,2.13127,1,,
1513.8479,4,0.7294,4.053,0.616717,0.450001,2.13313,1,,
945.9622,6,0.774,3.3237,0.522273,0.580944,2.13285,1,,
1647.5892,9,3.2606,4.3239,0.4589,0.56176,2.1301,1,,
1578.0751,10,2.5504,4.2654,0.595411,0.50248,2.12976,1,,
1013.2266,1,1.8777,3.1634,0.591223,0.306877,2.12904,1,,
1239.8235,3,1.8612,3.7508,0.309364,0.500348,2.1262,1,,
1251.4507,5,12.575,3.0199,0.419628,0.525946,2.11388,1,,
797.1753,4,9.2107,2.8732,0.410456,0.683358,2.11054,1,,
1030.6855,2,4.7449,3.4583,0.379648,0.575277,2.12181,1,,
1994.0975,6,4.2046,4.2009,0.438788,0.551053,2.11973,1,,
2187.2141,6,3.7592,4.6814,0.465843,0.506464,2.12106,1,,
1713.2988,7,3.0025,4.0411,0.422753,0.524979,2.12178,1,,
1675.8357,7,3.4074,4.1017,0.472184,0.359025,2.12043,1,,
2353.6672,12,2.1938,4.5841,0.400435,0.636969,2.12187,1,,
2039.8628,8,2.4906,4.0521,0.554459,0.457421,2.12149,1,,
1590.8,11,3.6824,4.1949,0.61979,0.230944,2.11576,1,,
1219.2778,6,2.0739,3.1839,0.388957,0.561309,2.11658,1,,
935.0388,3,1.8328,3.4131,0.405199,0.581067,2.11468,1,,
1844.8749,13,1.3621,3.8147,0.525784,0.421548,2.12688,1,,
2016.1808,14,1.2918,4.6825,0.531824,0.541885,2.12878,1,,
2287.6348,7,1.1115,4.0384,0.548448,0.454952,2.12546,1,,
1904.3365,13,2.2141,4.2429,0.365845,0.611446,2.13166,1,,
2013.3132,5,1.9696,4.2724,0.457485,0.39579,2.12734,1,,
2114.5759,9,3.0434,4.0625,0.367828,0.635728,2.12813,1,,
2293.1929,13,1.5636,4.6314,0.609205,0.361819,2.12786,1,,
1576.2311,5,0.9203,4.2054,0.651082,0.366374,2.13041,1,,
1760.5808,9,4.463,4.305,0.400928,0.455819,2.1269,1,,
1899.0758,10,2.2064,4.2712,0.43154,0.575233,2.12974,1,,
1827.028,9,1.7631,4.4142,0.428343,0.665429,2.1322,1,,
1733.8881,1,1.9531,3.7394,0.576203,0.258003,2.12953,1,,
1448.2233,7,1.378,3.8873,0.467168,0.560308,2.12805,1,,
1791.5367,14,1.5708,4.6102,0.478858,0.471039,2.12698,1,,
2303.0117,13,2.5909,4.6923,0.491239,0.688766,2.1272,1,,
2291.438,9,2.506,5.0065,0.4027,0.464705,2.12903,1,,
1518.9924,14,0.8209,3.3527,0.428685,0.571743,2.12563,1,,
1558.5787,10,2.4141,3.5581,0.640203,0.380041,2.12409,1,,
