1,1948.994,8,3.0079,4.5182,0.284495,0.606713,2.16895
1,1749.9473,7,3.5197,3.517,0.290826,0.602891,2.16611
1,2106.8843,3,6.6677,4.3614,0.420441,0.53043,2.16697
1,1848.1117,6,5.2558,4.3791,0.385187,0.541312,2.16756
1,2050.2881,2,3.8581,4.3214,0.267992,0.508165,2.16414
1,1826.2698,3,3.1703,3.902,0.385864,0.443377,2.15949
1,1189.7754,5,1.452,3.4184,0.43036,0.37727,2.16096
1,987.6095,3,1.2102,2.8736,0.371983,0.302056,2.15631
1,403.0881,1,0.521,1.9542,0.434927,0.538327,2.15483
1,399.6773,3,1.4462,1.9197,0,0,0
1,443.7926,0,0.9208,1.7255,0,0,0
1,624.08,0,0.9185,2.4665,0,0,0
1,598.0643,0,1.0057,2.8009,0,0,0
1,394.527,0,0.5513,1.7895,0,0,0
1,277.8341,0,1.2259,1.6472,0,0,0
1,535.7297,0,0.928,2.3225,0,0,0
1,471.4646,0,0.7554,2.0192,0,0,0
1,355.496,0,0.7366,1.6777,0,0,0
1,917.9472,0,0.6683,2.6782,0,0,0
1,1181.817,3,26.5355,3.8429,0.321058,0.718438,2.13382
1,2090.8254,5,7.2608,5.0301,0.363059,0.723765,2.13458
1,1693.3503,7,7.6525,4.4399,0.305629,0.757364,2.13663
1,2095.4456,8,1.477,4.9931,0.429559,0.607415,2.13953
1,1311.6421,5,4.3516,4.0495,0.249667,0.61985,2.14789
1,1619.5652,12,4.5192,4.5977,0.314377,0.661417,2.16105
1,2327.0664,10,1.7512,4.5331,0.339814,0.588602,2.15908
1,2372.3628,10,3.5702,4.5447,0.348801,0.384162,2.16006
1,2247.5742,8,3.4228,4.9907,0.375776,0.512151,2.15924
1,2308.9392,13,2.4885,4.1753,0.22909,0.470054,2.15934
1,1894.2611,8,3.948,4.6971,0.318306,0.492805,2.15821
1,2245.6487,11,3.9382,5.2516,0.251595,0.622958,2.15798
1,1582.5658,8,1.7017,4.3398,0.24662,0.375366,2.15754
1,1817.0828,9,1.0556,4.6991,0.223561,0.348803,2.1576
1,1746.2095,6,1.6216,3.7091,0.292727,0.485133,2.15828
1,2110.8237,19,1.2845,4.3339,0.194158,0.597365,2.15669
1,2338.8372,16,1.326,5.1778,0.20879,0.446621,2.15639
1,1841.6221,14,1.4033,4.7914,0.61574,0.152302,2.15763
1,2464.2161,15,2.4827,5.6002,0.179552,0.424247,2.15551
1,1656.082,17,2.0614,4.5436,0.203828,0.780559,2.15357
1,2479.4453,15,2.7081,4.6987,0.461371,0.70575,2.15463
1,2245.6809,14,1.6023,5.1048,0.171729,0.711001,2.15531
1,2606.3628,19,1.4794,4.8953,0.453557,0.509512,2.16029
1,2477.613,21,1.507,5.2154,0.199572,0.672076,2.1566
1,2146.2451,12,1.6598,3.9022,0.232434,0.688873,2.15506
1,2293.2524,12,2.44,4.494,0.139659,0.623117,2.1609
1,2208.4102,24,1.4148,4.601,0.37856,0.637232,2.15534
1,2298.6743,14,1.894,5.4139,0.173992,0.561206,2.15655
1,2130.7905,19,1.171,4.3151,0.404669,0.192112,2.15242
1,2275.2053,17,2.4485,4.3752,0.280591,0.583509,2.15406
1,2319.3083,24,2.0911,4.1642,0.209367,0.172532,2.15207
1,1685.2172,14,1.5809,4.6427,0.235654,0.652071,2.15154
1,2406.2561,32,1.5757,4.007,0.422382,0.500951,2.15209
1,2509.9084,21,1.8655,5.1226,0.255079,0.3222,2.15594
1,1945.4485,21,1.1225,4.052,0.292475,0.429841,2.15603
1,2289.2788,38,1.7251,5.048,0.259452,0.103098,2.15394
1,2332.7817,30,1.3232,4.9849,0.387975,0.514387,2.15392
1,2017.5405,39,1.1226,4.1007,0.215023,0.400536,2.15453
1,2104.7646,32,1.0874,4.1276,0.41954,0.565973,2.14971
1,2032.0101,34,1.7082,3.7689,0.2376,0.146052,2.15114
1,1200.6025,25,0.9839,3.3873,0.427033,0.440237,2.15205
1,2454.5757,22,1.3521,4.3805,0.178897,0.440318,2.15457
1,1967.8016,23,1.16,4.8033,0.19809,0.395439,2.1493
1,1652.5868,23,1.0246,4.4362,0.337114,0.406346,2.14872
1,2025.7954,23,1.9441,4.0943,0.300528,0.573006,2.14757
1,2497.9119,25,2.5915,5.4061,0.278883,0.685167,2.14749
1,2236.1113,11,1.689,4.8319,0.273265,0.384685,2.1551
1,2335.4136,32,2.6756,5.2325,0.387948,0.257702,2.15479
1,1696.3977,30,1.3232,4.7829,0.371101,0.34184,2.15602
1,2201.8669,20,1.4169,4.7913,0.254191,0.50779,2.15397
1,2615.2556,30,1.5708,5.8077,0.329684,0.494226,2.15149
1,2470.4951,19,2.2191,5.1009,0.261452,0.613374,2.15234
1,1656.7246,23,1.7993,3.7804,0.391385,0.449712,2.15002
1,2307.0007,19,1.0244,5.398,0.215583,0.390592,2.15469
1,2454.5964,28,0.9608,5.6403,0.159683,0.271657,2.15472
1,1826.7063,22,1.1175,4.3033,0.2053,0.402266,2.14328
1,2381.8425,27,1.7683,4.6213,0.307425,0.389509,2.14205
1,2126.7266,20,0.9481,4.7006,0.317151,0.225039,2.14965
1,2050.0093,31,1.3499,4.8728,0.366191,0.361249,2.15133
1,2182.7666,20,1.2101,4.9398,0.315531,0.508257,2.1453
1,1989.7039,23,2.9011,4.8157,0.457494,0.22586,2.14425
1,2535.9136,16,2.014,5.4645,0.332064,0.522954,2.1504
1,2202.3499,19,4.4143,5.3021,0.229452,0.580668,2.14628
1,2414.4902,12,2.1627,5.0692,0.351145,0.580515,2.14289
1,1766.5663,13,0.724,4.6647,0.271015,0.54809,2.14084
1,2596.9084,27,1.4193,5.8531,0.290636,0.419585,2.14475
1,2184.3921,17,4.0813,4.8501,0.335053,0.657965,2.14402
1,2381.3738,13,1.6593,5.02,0.479057,0.479947,2.1443
1,2191.6726,14,1.85,5.46,0.257178,0.474781,2.14221
1,2371.3279,8,5.7345,5.2111,0.309842,0.489711,2.14321
1,2426.3372,19,3.7352,4.4086,0.304489,0.742907,2.14503
1,1996.2242,18,5.6112,4.4828,0.410943,0.382093,2.14291
1,1649.447,4,3.6532,3.9845,0.326733,0.324205,2.13866
1,1736.59,13,2.5659,4.1517,0.332302,0.485469,2.15146
1,2203.6194,8,2.4686,4.6011,0.287946,0.285969,2.15372
1,1696.6334,20,3.598,4.0689,0.310114,0.468159,2.15187
1,2318.8911,23,1.7358,5.4534,0.245664,0.58545,2.14311
1,2224.6257,20,1.4777,4.6031,0.364998,0.578737,2.1443
1,2357.0396,23,2.9064,4.9177,0.200589,0.802304,2.14664
1,2470.1855,24,1.914,5.0279,0.228976,0.586016,2.15021
1,1332.9244,20,1.4867,3.8529,0.433677,0.413317,2.14706
1,2535.7358,12,4.679,4.186,0.321128,0.468265,2.14586
1,2239.5815,21,2.5987,4.3622,0.334077,0.434817,2.14227
1,2390.4685,25,1.7264,5.5512,0.30643,0.682116,2.15534
1,1456.6896,21,1.0449,3.5485,0.358309,0.579497,2.15882
1,2337.3914,22,2.7903,3.7339,0.272914,0.613119,2.15284
1,1610.7269,25,1.1185,3.8588,0.378168,0.439333,2.15058
1,2611.6851,14,2.1866,5.4543,0.297107,0.568974,2.15181
1,2277.6377,19,1.9794,5.0348,0.332775,0.581999,2.15272
1,2280.7786,30,2.0785,4.8546,0.367166,0.558017,2.15156
1,1687.5891,24,1.0841,3.8482,0.227536,0.558868,2.15591
1,2437.167,24,2.044,4.8995,0.290494,0.550015,2.15388
1,2572.4187,20,1.3484,5.6159,0.480177,0.501176,2.15629
1,2194.8015,24,1.3481,4.7929,0.389087,0.288382,2.15336
1,2488.4885,33,1.9681,5.063,0.348808,0.582454,2.15143
1,2418.9854,31,2.197,5.4275,0.409388,0.373725,2.1531
1,1966.7754,24,1.2224,4.166,0.178383,0.421469,2.15103
1,2580.73,23,2.1347,5.4759,0.190616,0.278108,2.14925
1,2665.2778,30,2.8864,4.3097,0.245645,0.571237,2.15283
1,1657.7156,31,1.8485,4.3217,0.325677,0.570073,2.14941
1,1897.9988,24,1.2909,4.8571,0.59865,0.358113,2.14455
1,2460.8489,15,1.6234,4.7915,0.47338,0.305049,2.14086
1,2652.9348,20,1.7393,5.4234,0.638298,0.244027,2.14863
1,2230.1782,26,2.6197,4.8245,0.128982,0.44697,2.14762
1,2576.4644,23,2.1723,5.5524,0.475807,0.54351,2.14327
1,2421.5845,27,1.1711,5.2145,0.408982,0.362648,2.14554
1,1798.8124,31,1.2284,3.8013,0.275307,0.41765,2.14711
1,2178.0881,33,1.9231,4.895,0.200016,0.265744,2.14964
1,2462.9031,23,2.164,5.26,0.223699,0.508769,2.14812
1,2070.1746,23,1.8894,3.5504,0.181984,0.401648,2.1518
1,2416.7854,33,1.9615,5.1758,0.351816,0.345055,2.14995
1,2034.3336,34,1.5621,3.9438,0.443454,0.221688,2.15238
1,1707.5854,11,1.5329,4.0644,0.571292,0.371077,2.14601
1,2435.054,16,1.4672,4.8565,0.231852,0.504792,2.14649
1,2631.8118,21,1.2978,5.3961,0.150674,0.274634,2.14893
1,1907.4662,19,1.2604,4.4079,0.294592,0.34561,2.14798
1,2249.9563,11,1.9976,5.2054,0.296002,0.593437,2.14308
1,2407.1384,14,2.3879,5.4041,0.247327,0.54264,2.15458
1,2382.0981,16,2.0327,5.5899,0.312832,0.464071,2.1515
1,2384.7649,17,2.4558,4.6991,0.260449,0.223395,2.14943
1,2337.9929,11,2.9489,4.976,0.520289,0.613298,2.14028
1,2443.3069,17,2.7906,5.1117,0.289964,0.39238,2.1489
1,2381.688,7,2.0006,4.9273,0.374024,0.1434,2.14999
1,1814.9156,10,0.9008,4.1487,0.358069,0.337438,2.1355
1,2376.2063,9,3.6144,4.7699,0.203136,0.484503,2.13744
1,2347.9878,10,2.7936,5.3187,0.315133,0.437077,2.13372
1,2142.2507,11,1.3441,5.1653,0.353432,0.546895,2.13503
1,1962.0969,9,2.9699,5.3091,0.4275,0.00758075,2.13912
1,2269.2585,8,2.9738,4.2192,0.539693,0.364501,2.13784
1,2049.2852,3,2.4866,4.5337,0.413758,0.364549,2.13882
1,1887.0731,4,1.1823,3.6356,0.371966,0.153403,2.13716
1,1713.5701,3,2.224,3.7188,0.40633,0.46358,2.13594
1,1654.3833,4,1.1233,3.925,0,0,0
1,1617.5952,3,1.1142,4.2058,0,0,0
1,1649.5977,1,0.9608,3.5072,0,0,0
1,1833.3514,1,1.0181,4.2744,0,0,0
1,1389.8052,0,0.9291,3.3056,0,0,0
1,1941.0712,17,17.4813,4.5988,0.226606,0.577875,2.11092
1,1768.5334,14,5.9037,4.5349,0.24924,0.548284,2.113
1,2201.5637,14,4.6076,4.6855,0.212175,0.182796,2.11552
1,2160.1865,18,4.0828,4.845,0.221181,0.203063,2.12364
1,2397.5737,14,4.672,5.0621,0.444761,0.472855,2.14134
1,2129.2974,22,4.2225,4.251,0.319872,0.586953,2.14208
1,2355.0825,16,2.3804,5.1183,0.187976,0.534215,2.14413
1,2260.0642,15,1.7208,4.7697,0.355531,0.423728,2.14108
1,2281.8418,13,1.7195,4.4697,0.239708,0.35543,2.14121
1,2339.9971,21,1.3705,4.9985,0.27812,0.35422,2.13971
1,2165.5002,19,1.4358,4.3164,0.253495,0.422345,2.13985
1,2236.8198,10,1.651,5.1287,0.360204,0.289528,2.14187
1,2162.2422,21,1.5255,4.8537,0.17293,0.54361,2.13921
1,2311.3408,20,1.5552,4.8615,0.347346,0.583644,2.13769
1,1988.7692,17,1.1953,4.073,0.276065,0.562566,2.13824
1,2231.915,14,1.3935,4.4755,0.250981,0.672973,2.13954
1,1954.6931,20,1.244,3.7735,0.279674,0.733612,2.13704
1,2359.7683,20,1.6889,4.3273,0.2444,0.726971,2.13642
1,2288.3408,15,1.4008,4.7881,0.290166,0.611228,2.1377
1,1913.1318,10,1.2013,3.6253,0.171987,0.616376,2.13754
1,2238.1885,29,1.2813,4.6253,0.340761,0.408379,2.13791
1,2050.3782,28,1.0844,4.9408,0.280485,0.56975,2.14268
1,2270.2869,25,1.4393,4.7307,0.310488,0.733438,2.14002
1,2052.2671,30,1.2119,4.6208,0.261075,0.538838,2.13799
1,1783.6411,29,2.0187,4.2053,0.383253,0.554999,2.1376
1,2476.355,22,1.6147,4.9411,0.416084,0.31066,2.13964
1,2452.8208,29,1.2192,5.4879,0.341438,0.281643,2.1404
1,1659.7704,26,2.0914,4.5135,0.173374,0.225609,2.13941
1,2324.2068,15,3.6834,4.9623,0.224771,0.646286,2.1378
1,2140.5457,28,1.3877,4.0893,0.269064,0.604054,2.13635
1,2263.9539,23,1.6177,4.9052,0.311071,0.67265,2.13607
1,2225.8042,23,2.2444,5.144,0.419982,0.214704,2.13771
1,2689.1636,20,1.7581,4.938,0.261064,0.406208,2.13659
1,1799.0868,15,1.1566,4.4002,0.43177,0.383458,2.13657
1,2200.8298,27,1.5456,5.204,0.39809,0.257784,2.12828
1,2340.2014,22,1.9953,4.1658,0.349668,0.489896,2.11877
1,2372.3718,24,3.0524,5.1298,0.358103,0.290703,2.11954
1,2215.8401,21,1.6395,4.7434,0.29737,0.0714386,2.1201
1,2172.0032,23,0.9203,4.4796,0.536397,0.318942,2.12292
1,1429.4159,26,0.6665,3.7506,0.363873,0.183048,2.12392
1,2583.9683,18,1.8208,5.7955,0.326305,0.216994,2.1309
1,1762.7185,23,0.9761,3.1367,0.356564,0.537725,2.11906
1,2378.2664,20,1.2162,4.9849,0.187879,0.521968,2.12683
1,1699.3976,13,1.2534,3.9672,0.434309,0.628611,2.1238
1,2011.8832,20,1.7771,4.3411,0.444972,0.53434,2.12388
1,2153.6348,24,2.0795,5.2559,0.287169,0.578292,2.12971
1,1833.994,19,1.2178,4.6865,0.319551,0.385686,2.1323
1,2323.9475,16,1.4462,5.471,0.284728,0.676652,2.12674
1,2281.4517,31,2.6065,4.8521,0.497904,0.376514,2.12923
1,2167.7729,25,2.0229,4.1645,0.343287,0.305273,2.13853
1,2471.9983,18,3.4206,4.5234,0.338066,0.261118,2.13284
1,2082.6924,28,3.5295,3.7603,0.349132,0.427594,2.13277
1,2350.9749,22,3.1565,5.1814,0.232551,0.499721,2.13091
1,2471.3606,18,3.0487,4.4264,0.289468,0.457961,2.12956
1,2447.3499,20,1.9848,3.5962,0.377096,0.446642,2.1294
1,2177.9407,24,2.7222,5.2788,0.279473,0.680739,2.12012
1,2249.5332,19,2.5117,4.4245,0.302108,0.406828,2.12578
1,2261.2439,19,2.6437,5.1755,0.414075,0.121312,2.12249
1,1993.0757,19,2.6235,4.1428,0.344466,0.310058,2.12312
1,2242.7749,19,3.3341,4.9838,0.583694,0.447136,2.12077
1,2583.781,11,2.4392,4.7868,0.268997,0.30554,2.12016
1,2497.7415,14,2.7717,5.5075,0.226544,0.158895,2.11902
1,2147.468,13,2.0741,4.868,0.440026,0.158048,2.12128
1,2338.9763,10,2.8011,5.0073,0.481467,0.415819,2.1174
1,1618.7841,15,0.9851,4.1428,0.606418,0.185841,2.11909
1,1362.174,13,1.3011,3.9313,0.348049,0.346191,2.12064
1,1930.804,5,4.276,4.1303,0.602569,0.243415,2.13469
1,1852.9196,17,2.5689,3.8493,0.305005,0.55924,2.13287
1,1775.4198,4,5.8746,3.6275,0.337011,0.241016,2.13462
1,1154.0908,18,2.8577,3.674,0.580138,0.322715,2.13361
1,1919.0121,25,5.2424,4.6654,0.405429,0.374335,2.22748
1,2008.1451,24,2.3325,4.7391,0.278582,0.398618,2.22407
1,2360.3862,33,3.4314,4.5212,0.181062,0.100635,2.23187
1,2231.8157,25,2.2841,5.1161,0.389642,0.586192,2.23569
1,1833.9802,20,5.4124,4.3928,0.364584,0.530123,2.24378
1,1515.516,17,1.0834,3.9047,0.270026,0.501824,2.25049
1,1286.075,20,2.8276,3.5661,0.353745,0.294498,2.25151
1,1698.3763,21,3.3619,3.658,0.334236,0.287496,2.25149
1,1857.7941,22,2.1966,4.409,0.259164,0.388526,2.24987
1,1430.9117,21,1.3848,4.5303,0.29989,0.360549,2.24905
1,2072.9763,24,6.9951,5.3054,0.433186,0.448432,2.25095
1,2451.7871,19,9.0978,4.0484,0.27239,0.408061,2.24748
1,2182.5911,18,4.9753,5.0164,0.489377,0.471251,2.24921
1,2155.8721,28,11.1057,4.8072,0.281099,0.458628,2.25138
1,2241.2961,21,3.396,5.0027,0.234868,0.346553,2.25025
1,2323.7761,19,11.1035,4.8619,0.260667,0.410398,2.24853
1,1770.9087,22,29.5882,4.415,0.18892,0.363049,2.24844
1,2231.9746,25,25.399,4.5256,0.228796,0.422488,2.24998
1,2316.1226,29,5.5686,5.0256,0.40569,0.284768,2.25211
1,1656.9707,20,2.2289,3.2749,0.250706,0.413326,2.25025
1,2518.6479,28,6.3119,5.0025,0.26751,0.503231,2.25082
1,2534.8633,28,2.4899,5.0928,0.29281,0.244303,2.25002
1,2087.0593,26,2.3182,5.0323,0.340444,0.481164,2.25183
1,2155.061,31,3.5308,4.8803,0.180969,0.550446,2.25288
1,2130.3589,42,4.2436,5.0912,0.259293,0.221106,2.25318
1,2272.479,32,4.4091,5.1283,0.228288,0.420636,2.25014
1,1972.6676,33,12.3417,5.3134,0.355206,0.428765,2.25153
1,2231.1111,30,8.152,4.7851,0.133963,0.249654,2.25065
1,2106.7075,32,1.667,4.7208,0.397323,0.525065,2.25196
1,2217.2178,37,4.6987,4.7181,0.336444,0.403929,2.25037
1,2352.9646,31,1.895,5.1277,0.224664,0.386693,2.25306
1,2419.6431,40,3.1513,4.6481,0.491105,0.445792,2.25464
1,2249.4556,36,1.806,5.179,0.307781,0.480688,2.25583
1,2610.9148,36,2.1367,5.2752,0.462681,0.276875,2.25628
1,2406.6553,38,1.8524,5.2597,0.241532,0.27376,2.25642
1,1930.6389,39,1.3416,3.7354,0.370498,0.255514,2.25678
1,2088.0159,36,1.6135,5.5353,0.34242,0.497295,2.25522
1,2548.8936,46,2.0334,6.0132,0.561526,0.319902,2.25804
1,2035.0243,39,2.1037,4.9185,0.133705,0.4813,2.25984
1,2388.2136,40,1.3175,4.9874,0.314379,0.401574,2.26192
1,2449.3625,45,1.663,5.4202,0.131634,0.36619,2.26148
1,2641.4097,50,1.7603,4.8314,0.306826,0.345397,2.25938
1,1507.9415,40,0.8766,3.1384,0.464595,0.308598,2.25551
1,2603.3333,41,1.7095,4.9016,0.205647,0.372448,2.25632
1,2098.8389,43,1.3116,5.3465,0.258831,0.404661,2.25547
1,2374.1521,39,2.48,5.115,0.349438,0.64378,2.25901
1,2368.3572,41,1.6939,4.8386,0.268845,0.551598,2.25732
1,2318.8552,42,1.9187,5.1283,0.189841,0.236098,2.25783
1,1811.08,39,1.493,4.0236,0.309338,0.465156,2.25642
1,2568.2017,39,1.7179,5.5351,0.332228,0.375454,2.25756
1,2632.6511,38,1.5294,5.2612,0.140747,0.275301,2.25779
1,2657.7029,42,1.4304,5.5581,0.542185,0.108039,2.25574
1,2537.4846,29,1.427,5.5668,0.323899,0.294246,2.25685
1,2012.5703,33,1.3302,4.3188,0.431513,0.386884,2.25279
1,2269.1631,38,2.4861,5.2938,0.398799,0.183647,2.25861
1,2583.6594,43,1.4138,5.3675,0.444597,0.38772,2.254
1,1742.9697,43,0.8473,3.845,0.319787,0.110899,2.24758
1,2267.4509,35,1.3509,4.609,0.408345,0.115092,2.25404
1,2434.2893,43,1.4817,5.158,0.393019,0.349468,2.25554
1,2026.8086,39,1.8103,4.5402,0.282577,0.328203,2.25813
1,2456.7056,36,1.2733,5.4907,0.360577,0.17567,2.25794
1,2208.7454,39,1.4124,5.2951,0.305453,0.335441,2.25836
1,2203.5171,37,1.7825,3.9655,0.472825,0.470877,2.26175
1,2624.4026,34,2.6174,5.3733,0.353083,0.365661,2.2559
1,1962.0045,35,0.9573,4.2513,0.371761,0.169377,2.25247
1,1890.2598,25,2.373,4.1912,0.338162,0.0447834,2.25575
1,2537.4539,26,1.2289,4.4472,0.210937,0.372277,2.2484
1,2110.5339,29,1.9719,5.4336,0.394,0.417172,2.25188
1,2250.0598,26,1.4676,5.6969,0.273388,0.460317,2.25404
1,2544.8147,20,2.7365,5.2045,0.318739,0.244075,2.25235
1,2492.2146,35,1.8408,4.9946,0.248544,0.237712,2.25038
1,2058.9316,21,1.1151,4.3242,0.444308,0.441294,2.25244
1,2440.5955,16,1.6472,5.5067,0.489627,0.395334,2.25266
1,2474.0664,23,1.7896,4.9911,0.501669,0.414082,2.253
1,1993.358,18,4.6788,4.9139,0.339698,0.530892,2.25102
1,2071.4031,21,4.8184,4.6821,0.264625,0.167444,2.23188
1,2362.0315,11,7.4142,4.685,0.27158,0.384239,2.2363
1,2406.9763,18,5.2336,4.8488,0.258984,0.222474,2.24648
1,2303.5991,21,3.0861,5.2484,0.535062,0.236759,2.24812
1,2490.0449,16,2.5324,5.2649,0.385279,0.16009,2.25121
1,1960.4044,24,6.1026,4.886,0.505062,0.450037,2.24829
1,2150.5527,22,1.6895,4.2089,0.596988,0.0518199,2.24869
1,2039.715,23,3.0068,4.4897,0.496623,0.276441,2.25023
1,2628.95,29,2.9796,5.2701,0.376271,0.0887548,2.2499
1,2489.0513,26,3.2527,5.3734,0.44332,0.239464,2.25102
1,2121.1851,26,2.8967,4.6404,0.299681,0.561238,2.24725
1,2220.219,25,3.1288,4.9898,0.303765,0.362247,2.2489
1,2573.7454,32,2.2673,3.7477,0.333945,0.399473,2.25085
1,2343.3127,28,2.5941,4.6963,0.394323,0.442281,2.24871
1,2500.4905,31,3.9858,5.495,0.373518,0.340648,2.25406
1,2118.9749,31,1.6634,4.9536,0.449914,0.426319,2.24702
1,2544.7078,32,2.0439,5.4815,0.355197,0.325439,2.24722
1,1904.6875,29,2.7544,5.003,0.330629,0.447906,2.24815
1,2122.4956,46,1.8844,4.734,0.454813,0.153422,2.24721
1,2383.7979,35,1.4659,4.8535,0.313875,0.229292,2.25002
1,2640.687,39,1.2944,5.2909,0.227703,0.497332,2.24711
1,2644.0569,36,1.6869,4.9199,0.296278,0.380357,2.2503
1,2064.5498,36,2.247,4.9187,0.407921,0.444563,2.24773
1,2167.4028,31,2.2742,4.9858,0.3413,0.130055,2.24761
1,2380.5671,44,3.9911,4.9013,0.135038,0.376483,2.24845
1,2160.4395,31,2.6074,5.5708,0.272213,0.422289,2.25037
1,2227.3804,35,6.8156,5.5193,0.220684,0.487599,2.24763
1,2653.2148,33,1.6077,5.2222,0.219107,0.599042,2.25195
1,2569.8328,37,1.5124,5.6639,0.311382,0.369831,2.25241
1,2403.7,41,2.6188,5.135,0.236617,0.60902,2.25209
1,2120.1167,35,1.6603,4.9849,0.456311,0.40164,2.25381
1,2533.3052,47,2.2005,5.4533,0.331613,0.415968,2.2498
1,2593.7268,40,1.6358,5.705,0.235185,0.102889,2.25102
1,1796.1675,42,1.9769,4.35,0.498176,0.240233,2.25165
1,2482.3408,39,1.5242,5.4574,0.414555,0.544837,2.25179
1,2493.877,37,2.1573,4.9289,0.422435,0.10636,2.25483
1,2544.4197,48,1.4147,5.8943,0.310835,0.265175,2.25592
1,2486.4861,43,2.4404,4.1153,0.335273,0.108776,2.254
1,2198.2988,45,2.5383,4.7211,0.175969,0.409972,2.25631
1,2616.387,34,2.3605,4.5884,0.432778,0.447266,2.256
1,2304.9929,34,2.2953,4.0571,0.370191,0.382448,2.25278
1,2575.7544,27,1.6125,5.5952,0.152641,0.222873,2.25261
1,2423.8621,31,2.5567,5.278,0.308542,0.454584,2.254
1,2112.1113,35,1.1058,3.9495,0.28208,0.454444,2.25458
1,2380.8984,38,1.9262,5.2564,0.332861,0.396798,2.25255
1,2546.585,31,1.671,5.8078,0.276934,0.426117,2.25129
1,1928.2278,34,1.028,3.6575,0.271253,0.427199,2.24992
1,1871.4349,25,3.4366,4.5287,0.236787,0.358343,2.24954
1,2302.3977,33,2.0136,5.4809,0.233061,0.418056,2.25107
1,1611.2887,35,1.4549,4.0495,0.313153,0.355364,2.25688
1,2293.675,30,2.1973,5.6087,0.204794,0.441882,2.2508
