44.1425,0,0.5199,0.6917,1
243.8471,0,2.5436,1.401,2
448.4542,0,0.6799,2.1165,3
384.9185,0,0.3314,1.7586,4
144.8274,0,0.3254,1.2235,5
184.3365,0,0.4246,1.5594,6
369.6708,0,0.473,1.8324,7
674.2235,0,0.7937,2.99,8
452.3816,0,0.6134,2.0639,9
376.7015,0,0.3181,1.7309,10
168.8684,0,0.8893,1.3233,11
382.4536,0,0.4804,1.9779,12
209.4128,0,1.1293,1.566,13
75.0145,0,0.5681,0.9574,14
125.648,0,0.5285,1.2417,15
235.2609,0,0.3826,1.577,16
655.3901,0,0.6517,2.3691,17
275.5917,0,0.2371,1.7428,18
133.0674,0,0.099,1.2518,19
323.4749,0,0.1724,1.7708,20
99.6149,0,0.2412,0.9547,21
356.3199,0,0.352,1.7663,22
610.7892,0,0.2519,2.2898,23
55.3098,0,0.0326,0.8383,24
654.3671,0,0.3782,2.4707,25
734.5751,0,2.9313,2.1362,26
214.6026,0,0.6708,1.3691,27
385.3316,0,0.5053,1.7292,28
122.3015,0,0.0772,0.8894,29
297.3667,0,0.7242,1.5874,30
74.5112,0,0.2402,0.8552,31
74.343,0,0.3922,0.7168,32
49.1726,0,0.8815,0.7819,33
163.8262,0,0.7626,1.1262,34
266.7791,0,0.6946,1.5953,35
370.8826,0,1.4494,1.9452,36
266.4724,0,0.4143,1.5223,37
50.2871,0,0.0524,0.8099,38
164.8248,0,0.1743,1.4865,39
321.6911,0,0.553,1.5522,40
148.7186,0,0.2568,1.1798,41
78.981,0,0.1218,0.9017,42
111.9205,0,0.1788,1.1864,43
172.3159,0,0.2036,1.4369,44
280.1183,0,0.843,1.3991,45
138.6448,0,0.3764,1.1402,46
343.8426,0,0.4659,1.7869,47
637.1042,0,0.6813,2.3816,48
488.0188,0,0.5382,2.3424,49
421.507,0,0.2545,2.0081,50
331.9799,0,0.4953,1.7291,51
123.6857,0,0.1282,1.281,52
430.4447,0,0.4966,2.0165,53
446.3659,0,0.4275,2.0067,54
267.7179,0,0.2966,1.5154,55
98.9837,0,0.128,1.0921,56
560.6485,0,0.7551,1.8732,57
179.5955,0,0.5938,1.2281,58
86.5763,0,0.2469,0.8274,59
206.1715,0,0.8476,1.3311,60
141.2899,0,0.4994,0.9969,61
202.2503,0,0.8882,1.1884,62
108.4025,0,0.2104,0.9754,63
376.1873,0,1.0403,1.901,64
322.0612,0,0.2426,1.648,65
675.0721,0,0.6249,1.978,66
203.3911,0,0.6731,1.2868,67
148.3619,0,0.2131,1.2475,68
230.3973,0,0.1623,1.4781,69
109.4216,0,0.7558,1.0186,70
55.5273,0,0.1635,0.8074,71
233.1554,0,1.0011,1.3638,72
220.1348,0,0.9178,1.4383,73
71.9736,0,1.2522,0.8441,74
79.7854,0,0.706,0.9387,75
208.0875,0,0.6545,1.679,76
1163.9432,0,0.5202,2.9371,77
377.9443,0,0.6976,1.7939,78
101.5465,0,0.7685,1.0631,79
64.6293,0,1.0541,0.7466,80
412.976,0,0.2198,1.7167,81
102.8282,0,0.162,1.0245,82
123.3085,1,0.2663,1.1555,83
76.6881,0,0.1371,0.8848,84
344.9502,0,0.2883,2.1142,85
639.9753,0,0.4936,2.4261,86
116.9301,0,0.1907,0.8969,87
90.7389,0,0.6667,0.7588,88
295.9066,0,1.5684,1.4082,89
262.6908,0,0.6504,1.7209,90
75.5922,0,0.4448,0.8922,91
200.0071,0,0.2374,1.2334,92
87.2501,0,1.9627,0.9975,93
273.4709,0,1.1616,1.7311,94
407.95,0,6.0954,1.7084,95
71.5663,0,1.3839,0.8061,96
830.0109,0,1.1353,2.4077,97
1469.7388,0,1.0226,3.4728,98
759.644,0,0.5182,2.8284,99
671.0189,0,0.7884,2.3576,100
354.3615,0,0.2351,1.9033,101
1196.5868,0,1.1649,3.418,102
197.8051,0,0.3903,1.591,103
211.6756,0,0.1184,1.6794,104
367.8768,0,0.5934,1.5615,105
753.8502,0,0.4394,1.8759,106
305.1916,0,0.5081,1.8026,107
172.6599,0,1.7311,1.2918,108
899.6561,0,1.4668,2.7605,109
562.733,0,0.825,2.0465,110
453.8138,0,0.5423,2.186,111
688.8225,0,0.7341,2.7018,112
720.3093,0,1.5629,2.4621,113
596.5415,0,0.4453,2.1455,114
834.7328,0,1.0405,2.3056,115
1304.309,0,1.0458,3.0314,116
741.8716,0,0.6542,2.5732,117
689.8116,0,0.687,2.4314,118
175.8509,0,0.1614,1.4417,119
162.904,0,0.2298,1.2374,120
311.8781,0,0.3084,2.02,121
312.1412,0,0.4818,1.7572,122
411.3266,0,0.2969,1.5615,123
543.4745,0,0.4522,2.0703,124
709.8588,0,0.9139,2.6252,125
674.9286,0,0.3215,2.2413,126
204.6164,0,0.2823,1.3407,127
399.7528,0,1.3114,1.6714,128
919.7736,0,0.5223,2.2009,129
687.6698,0,0.3756,2.3394,130
693.3392,0,0.6947,2.1242,131
731.851,0,0.2954,2.3712,132
106.1293,0,0.1303,1.0258,133
944.8795,0,0.5167,2.7955,134
237.3622,0,0.3988,1.6702,135
92.8761,0,0.5598,0.9721,136
573.3056,0,1.4232,2.4455,137
287.2307,0,0.2437,1.6773,138
1116.5939,0,0.4999,2.4922,139
560.5319,0,0.2659,2.4822,140
235.6647,0,0.4378,1.4737,141
94.1723,0,0.2773,1.0966,142
338.8498,0,1.233,1.798,143
871.1107,0,0.889,2.5369,144
148.4587,0,0.4507,1.4374,145
1020.9763,0,0.4936,2.75,146
469.306,1,0.3491,2.0462,147
76.3366,0,0.0502,0.9687,148
226.2475,0,0.5938,1.3531,149
116.925,0,1.4174,1.0941,150
171.0482,0,1.6273,1.4211,151
240.9555,0,0.3838,1.7069,152
552.1984,0,0.9131,2.4019,153
383.6248,0,0.5413,1.8807,154
368.4941,0,0.4526,2.0511,155
271.4619,0,0.1469,1.7346,156
1098.1892,0,0.6526,2.5657,157
520.0583,0,0.8223,1.9113,158
66.3472,0,0.3719,0.7412,159
40.8085,0,0.4615,0.5616,160
27.55,0,0.5295,0.521,161
145.2145,0,3.6362,1.2537,162
165.461,0,1.1977,1.3742,163
118.4165,0,0.484,1.0853,164
269.982,0,0.4127,1.353,165
891.5527,0,0.6385,2.1626,166
552.2471,0,0.306,2.4708,167
610.9871,0,1.3684,2.4475,168
293.8317,0,0.546,1.7316,169
309.0777,0,0.2515,1.7959,170
317.4055,0,0.3322,1.6433,171
708.6835,0,1.7542,2.2643,172
494.7912,0,1.6666,2.0819,173
475.9986,0,1.1763,1.7475,174
195.1268,0,0.4833,1.4104,175
152.6944,0,0.3062,1.2398,176
209.6955,0,0.6335,1.3545,177
239.691,0,0.4798,1.6851,178
596.0938,0,0.6474,2.239,179
883.1555,0,0.5687,3.1766,180
822.9348,0,0.5471,2.2262,181
130.1089,0,0.1293,1.1009,182
115.3643,0,0.6566,1.0753,183
47.4876,0,0.2831,0.6297,184
158.465,0,0.4103,1.1811,185
73.9828,0,0.3892,0.5994,186
51.3874,0,0.3046,0.6453,187
69.8978,0,0.0801,0.9122,188
458.869,0,0.4747,2.0078,189
507.2211,0,0.5401,1.9292,190
228.659,0,0.1534,1.8243,191
331.5937,0,0.2403,2.0184,192
437.8094,0,0.2699,1.829,193
219.4561,0,0.2773,1.5013,194
326.4876,0,0.2742,1.857,195
255.2719,0,0.3567,1.7524,196
147.58,0,0.21,1.3042,197
351.3864,0,0.4353,1.6995,198
257.1746,0,0.4523,1.3896,199
199.8749,0,0.1557,1.2355,200
507.0803,0,1.4121,2.3533,201
498.5314,0,0.2919,2.2831,202
250.4321,0,0.2488,1.8623,203
131.9693,0,0.0965,1.2662,204
219.2323,0,0.2166,1.5203,205
231.6458,0,0.1452,1.5764,206
157.1253,0,0.1457,1.1574,207
72.2582,0,0.1445,0.9994,208
82.6619,0,0.1651,0.782,209
295.5099,0,0.2481,1.7651,210
116.6236,0,0.0898,1.0735,211
191.4113,0,1.4885,1.5004,212
166.9393,1,0.3534,1.2761,213
531.5958,0,0.5426,2.1583,214
364.8653,0,1.0397,1.7538,215
